spot_id,サイト名,地点No,地名,lat,lon,調査日,year,サンゴ被度,白化率_全体,白化率_ミドリイシ,死滅率_全体,死滅率_ミドリイシ
川平～大崎_10,川平～大崎,10.0,野底崎,24.499333,124.227278,2022-10-22 00:00:00,2022,20,30.0,-10.0,20,50
川平～大崎_11,川平～大崎,11.0,伊土名北,24.49225,124.218806,2022-10-22 00:00:00,2022,20,30.0,-10.0,70,70
川平～大崎_12,川平～大崎,12.0,伊土名南,24.478694,124.218944,2022-10-22 00:00:00,2022,<5,80.0,,>90,>90
川平～大崎_13,川平～大崎,13.0,浦底湾口北,24.469278,124.219194,2022-10-22 00:00:00,2022,<5,70.0,,>90,>90
川平～大崎_14,川平～大崎,14.0,浦底湾口西,24.461583,124.208611,2022-10-22 00:00:00,2022,5,60.0,-55.0,80,>90
川平～大崎_15,川平～大崎,15.0,富野集落前,24.459361,124.201028,2022-10-22 00:00:00,2022,10,80.0,-70.0,90,90
川平～大崎_16,川平～大崎,16.0,米原ｷｬﾝﾌﾟ場,24.453556,124.184083,2022-11-08 00:00:00,2022,20,70.0,-50.0,70,>90
川平～大崎_17,川平～大崎,17.0,ヤマバレー前,24.450722,124.173028,2022-11-10 00:00:00,2022,30,50.0,-20.0,60,80
川平～大崎_18,川平～大崎,18.0,ヤマバレー西,24.4515,124.168639,2022-11-10 00:00:00,2022,20,60.0,-40.0,60,90
川平～大崎_19,川平～大崎,19.0,川平小島東,24.457111,124.15525,2022-11-10 00:00:00,2022,20,40.0,-20.0,50,40
川平～大崎_20,川平～大崎,20.0,川平小島北,24.463833,124.149444,2022-11-10 00:00:00,2022,30,30.0,0.0,10,20
川平～大崎_21,川平～大崎,21.0,川平水路東,24.468778,124.147278,2022-11-10 00:00:00,2022,10,5.0,5.0,70,80
川平～大崎_22,川平～大崎,22.0,川平水路,24.469583,124.145528,2022-11-10 00:00:00,2022,10,10.0,0.0,60,80
川平～大崎_23,川平～大崎,23.0,川平水路北西,24.47275,124.144667,2022-11-10 00:00:00,2022,<1,0.5,,5,10
川平～大崎_24,川平～大崎,24.0,川平～石崎,24.481167,124.134583,2022-11-03 00:00:00,2022,50,60.0,-10.0,10,30
川平～大崎_25,川平～大崎,25.0,ｸﾗﾌﾞﾒｯﾄﾞ前,24.4845,124.123778,2022-11-03 00:00:00,2022,20,40.0,-20.0,70,70
川平～大崎_26,川平～大崎,26.0,川平石崎北,24.484194,124.118556,2022-11-03 00:00:00,2022,<1,0.5,,10,10
川平～大崎_27,川平～大崎,27.0,川平石崎南,24.475639,124.111556,2022-11-11 00:00:00,2022,20,60.0,-40.0,70,70
川平～大崎_28,川平～大崎,28.0,底地ビーチ沖,24.469889,124.115083,2022-11-11 00:00:00,2022,<1,70.0,,>90,>90
川平～大崎_29,川平～大崎,29.0,崎枝湾内,24.457556,124.111306,2022-11-11 00:00:00,2022,5,50.0,-45.0,90,90
川平～大崎_30,川平～大崎,30.0,崎枝湾口,24.458028,124.105583,2022-11-11 00:00:00,2022,5,40.0,-35.0,90,90
川平～大崎_31,川平～大崎,31.0,崎枝～御神,24.454778,124.088806,2022-11-11 00:00:00,2022,10,50.0,-40.0,90,90
川平～大崎_32,川平～大崎,32.0,御神崎,24.451139,124.075917,2022-11-11 00:00:00,2022,10,30.0,-20.0,70,90
川平～大崎_33,川平～大崎,33.0,御神～屋良部,24.444722,124.075028,2022-11-11 00:00:00,2022,5,70.0,-65.0,90,90
川平～大崎_34,川平～大崎,34.0,屋良部崎北,24.433611,124.069944,2022-11-09 00:00:00,2022,10,20.0,-10.0,60,90
川平～大崎_35,川平～大崎,35.0,屋良部崎南,24.427472,124.070444,2022-11-09 00:00:00,2022,10,20.0,-10.0,50,70
川平～大崎_36,川平～大崎,36.0,屋良部～大崎,24.422361,124.076694,2022-11-09 00:00:00,2022,20,30.0,-10.0,20,50
川平～大崎_37,川平～大崎,37.0,名蔵保護水面,24.420861,124.089917,2022-11-09 00:00:00,2022,5,10.0,-5.0,40,80
川平～大崎_38,川平～大崎,38.0,富崎小島前,24.380833,124.116917,2022-11-09 00:00:00,2022,5,10.0,-5.0,90,90
川平～大崎_39,川平～大崎,39.0,観音崎,24.364278,124.109278,2022-11-09 00:00:00,2022,5,20.0,-15.0,60,90
川平～大崎_40,川平～大崎,40.0,真栄里海岸前,24.327889,124.175861,2022-11-09 00:00:00,2022,70,70.0,0.0,10,80
川平～大崎_41,川平～大崎,41.0,赤崎,24.426083,124.111639,2022-11-09 00:00:00,2022,10,20.0,-10.0,60,80
川平～大崎_42,川平～大崎,42.0,名蔵川河口,24.408833,124.136417,2022-11-09 00:00:00,2022,20,20.0,0.0,50,-
川平～大崎_43,川平～大崎,43.0,明石西,24.541472,124.282278,2022-10-09 00:00:00,2022,<5,5.0,,30,40
川平～大崎_44,川平～大崎,44.0,伊原間湾口,24.532778,124.260472,2022-10-09 00:00:00,2022,20,70.0,-50.0,90,90
小浜島周辺_27,小浜島周辺,27.0,小浜島東沖,24.345167,124.006611,2022-11-10 00:00:00,2022,10,10.0,0.0,85,77.5
小浜島周辺_28,小浜島周辺,28.0,嘉弥真島南岸礁縁,24.357139,123.997361,2022-11-10 00:00:00,2022,40,50.0,-10.0,90,86
小浜島周辺_31,小浜島周辺,31.0,嘉弥真島南西岸礁池内,24.363389,123.994056,2022-11-10 00:00:00,2022,60,60.0,0.0,75,70
小浜島周辺_32,小浜島周辺,32.0,小浜島北東岸礁縁,24.350139,123.992722,2022-11-10 00:00:00,2022,<5,2.5,,97.5,100
小浜島周辺_35,小浜島周辺,35.0,ヨナラ水道南礁縁,24.333167,123.947611,2022-10-24 00:00:00,2022,30,60.0,-30.0,97.5,97.5
小浜島周辺_36,小浜島周辺,36.0,ヨナラ水道南①,24.326611,123.949472,2022-10-23 00:00:00,2022,40,70.0,-30.0,85,95
小浜島周辺_42,小浜島周辺,42.0,小浜島東沖礁湖内①,24.342278,124.032889,2022-10-24 00:00:00,2022,20,30.0,-10.0,92.5,95
小浜島周辺_43,小浜島周辺,43.0,小浜島東沖礁湖内②,24.348972,124.034806,2022-10-24 00:00:00,2022,20,20.0,0.0,87.5,92.5
小浜島周辺_44,小浜島周辺,44.0,嘉弥真島東沖礁湖内,24.357889,124.037639,2022-11-10 00:00:00,2022,10,10.0,0.0,90,85
小浜島周辺_49,小浜島周辺,49.0,竹富島西沖離礁礁縁,24.343333,124.0675,2022-11-10 00:00:00,2022,20,10.0,10.0,90,86
小浜島周辺_50,小浜島周辺,50.0,竹富島西沖離礁外縁,24.351083,124.060944,2022-10-22 00:00:00,2022,20,30.0,-10.0,92.5,95
小浜島周辺_51,小浜島周辺,51.0,竹富島北岸礁外縁,24.347667,124.085306,2022-11-16 00:00:00,2022,20,20.0,0.0,82.5,82.5
小浜島周辺_52,小浜島周辺,52.0,竹富島北東岸礁外縁,24.344944,124.090306,2022-11-16 00:00:00,2022,20,20.0,0.0,87.5,87.5
小浜島周辺_53,小浜島周辺,53.0,竹富島北東沖礁縁,24.337722,124.099639,2022-11-16 00:00:00,2022,20,20.0,0.0,75,75
小浜島周辺_62,小浜島周辺,62.0,ヨナラ水道南②,24.328306,123.9425,2022-10-23 00:00:00,2022,40,60.0,-20.0,97.5,97.5
小浜島周辺_63,小浜島周辺,63.0,ヨナラ水道南部,24.332556,123.943028,2022-10-23 00:00:00,2022,20,50.0,-30.0,95,97.5
小浜島周辺_64,小浜島周辺,64.0,ヨナラ水道中央部①,24.348278,123.945944,2022-10-23 00:00:00,2022,40,50.0,-10.0,90,90
小浜島周辺_65,小浜島周辺,65.0,ヨナラ水道北部,24.358528,123.948333,2022-10-23 00:00:00,2022,60,70.0,-10.0,95,97.5
小浜島周辺_67,小浜島周辺,67.0,小浜島東沖離礁①,24.336194,124.020111,2022-10-24 00:00:00,2022,20,30.0,-10.0,97.5,92.5
小浜島周辺_68,小浜島周辺,68.0,嘉弥真島東沖礁内縁,24.362972,124.021556,2022-11-10 00:00:00,2022,20,20.0,0.0,97.5,95
小浜島周辺_71,小浜島周辺,71.0,嘉弥真島東沖礁外縁,24.364722,124.041528,2022-10-22 00:00:00,2022,70,70.0,0.0,77.5,67.5
小浜島周辺_72,小浜島周辺,72.0,嘉弥真島北岸礁外縁①,24.369806,124.009528,2022-10-22 00:00:00,2022,40,50.0,-10.0,80,77.5
小浜島周辺_73,小浜島周辺,73.0,嘉弥真島北岸礁外縁②,24.370639,123.989806,2022-10-22 00:00:00,2022,40,40.0,0.0,77.5,75
小浜島周辺_74,小浜島周辺,74.0,小浜島北岸礁外縁,24.371528,123.974167,2022-10-22 00:00:00,2022,30,40.0,-10.0,80,80
小浜島周辺_75,小浜島周辺,75.0,ヨナラ水道中央部②,24.359,123.954611,2022-10-23 00:00:00,2022,40,40.0,0.0,70,70
小浜島周辺_110,小浜島周辺,110.0,小浜島東沖離礁②,24.336111,124.008806,2022-11-10 00:00:00,2022,10,10.0,0.0,82.5,89.5
小浜島周辺_112,小浜島周辺,112.0,タキドングチ海中公園地区,24.336806,124.070083,2022-11-10 00:00:00,2022,30,30.0,0.0,75,85
小浜島周辺_116,小浜島周辺,116.0,鵜離島前離礁,24.371639,123.949611,2022-10-22 00:00:00,2022,30,60.0,-30.0,87.5,90
カタグァー周辺_46,カタグァー周辺,46.0,シモビシ海中公園地区,24.3075,124.054583,2022-11-14 00:00:00,2022,10,10.0,0.0,92.5,97.5
カタグァー周辺_47,カタグァー周辺,47.0,竹富島南西岸礁縁,24.313722,124.068139,2022-11-14 00:00:00,2022,<5,10.0,,80,90
カタグァー周辺_54,カタグァー周辺,54.0,竹富島東沖離礁,24.320861,124.105278,2022-11-04 00:00:00,2022,10,10.0,0.0,92.5,92.5
カタグァー周辺_76,カタグァー周辺,76.0,アーサーピー外縁,24.307722,124.108306,2022-11-17 00:00:00,2022,10,10.0,0.0,85,97.5
カタグァー周辺_77,カタグァー周辺,77.0,ウマノハピー礁内①,24.291417,124.128139,2022-10-25 00:00:00,2022,10,10.0,0.0,87.5,90
カタグァー周辺_78,カタグァー周辺,78.0,ウマノハピー礁内②,24.284556,124.141694,2022-10-25 00:00:00,2022,<5,2.5,,97.5,95
カタグァー周辺_79,カタグァー周辺,79.0,ウマノハピー礁内③,24.284889,124.147444,2022-11-04 00:00:00,2022,<5,2.5,,92.5,90
カタグァー周辺_80,カタグァー周辺,80.0,ウマノハピー内縁①,24.274056,124.151111,2022-10-25 00:00:00,2022,10,10.0,0.0,90,95
カタグァー周辺_81,カタグァー周辺,81.0,ウマノハピー内縁②,24.266917,124.132444,2022-10-25 00:00:00,2022,<5,2.5,,90,95
カタグァー周辺_82,カタグァー周辺,82.0,ウマノハピー内縁③,24.252139,124.111,2022-10-25 00:00:00,2022,10,20.0,-10.0,92.5,95
カタグァー周辺_83,カタグァー周辺,83.0,ウマノハピー内縁④,24.258417,124.095611,2022-10-25 00:00:00,2022,<5,2.5,,95,95
カタグァー周辺_84,カタグァー周辺,84.0,ウマノハピー外縁①,24.246861,124.104528,2022-11-04 00:00:00,2022,30,30.0,0.0,87.5,80
カタグァー周辺_87,カタグァー周辺,87.0,アーサーピー内縁①,24.312028,124.111306,2022-11-04 00:00:00,2022,10,20.0,-10.0,75,90
カタグァー周辺_88,カタグァー周辺,88.0,アーサーピー内縁②,24.301833,124.12375,2022-11-17 00:00:00,2022,10,10.0,0.0,92.5,97.5
カタグァー周辺_89,カタグァー周辺,89.0,アーサーピー内縁③,24.293278,124.142306,2022-11-14 00:00:00,2022,<5,2.5,,95,92.5
カタグァー周辺_90,カタグァー周辺,90.0,アーサーピー内縁④,24.300639,124.154889,2022-11-16 00:00:00,2022,10,10.0,0.0,80,96
カタグァー周辺_93,カタグァー周辺,93.0,ウマノハピー外縁②,24.275806,124.155278,2022-11-04 00:00:00,2022,10,2.5,7.5,92.5,92.5
カタグァー周辺_109,カタグァー周辺,109.0,竹富島南沖離礁①,24.297222,124.076,2022-11-14 00:00:00,2022,20,20.0,0.0,92.5,90
カタグァー周辺_114,カタグァー周辺,114.0,竹富島南沖離礁②,24.285833,124.090861,2022-11-14 00:00:00,2022,10,10.0,0.0,82.5,85
カタグァー周辺_115,カタグァー周辺,115.0,ウマノハピー礁内④,24.284722,124.1065,2022-11-14 00:00:00,2022,10,10.0,0.0,97.5,95
シモビシ～仲間崎沖_4,シモビシ～仲間崎沖,4.0,黒島北沖離礁①,24.281278,124.007472,2022-11-15 00:00:00,2022,10,10.0,0.0,92.5,97.5
シモビシ～仲間崎沖_5,シモビシ～仲間崎沖,5.0,黒島北沖離礁②,24.277667,124.018056,2022-11-15 00:00:00,2022,<5,10.0,,82.5,95
シモビシ～仲間崎沖_19,シモビシ～仲間崎沖,19.0,黒島北沖離礁③,24.262528,123.997472,2022-11-18 00:00:00,2022,10,20.0,-10.0,92.5,95
シモビシ～仲間崎沖_20,シモビシ～仲間崎沖,20.0,黒島北沖離礁④,24.268194,123.996222,2022-11-15 00:00:00,2022,20,20.0,0.0,80,90
シモビシ～仲間崎沖_22,シモビシ～仲間崎沖,22.0,黒島ー小浜島間離礁①,24.301194,123.999611,2022-10-24 00:00:00,2022,10,20.0,-10.0,92.5,97.5
シモビシ～仲間崎沖_23,シモビシ～仲間崎沖,23.0,小浜島南東岸礁縁,24.324056,124.004694,2022-10-24 00:00:00,2022,<5,2.5,,77.5,80
シモビシ～仲間崎沖_24,シモビシ～仲間崎沖,24.0,小浜島南東沖礁縁①,24.321194,124.016778,2022-10-20 00:00:00,2022,20,20.0,0.0,95,97.5
シモビシ～仲間崎沖_25,シモビシ～仲間崎沖,25.0,小浜島南東沖礁縁②,24.325361,124.014194,2022-10-20 00:00:00,2022,10,10.0,0.0,95,92.5
シモビシ～仲間崎沖_37,シモビシ～仲間崎沖,37.0,黒島ー西表島間離礁①,24.300111,123.949833,2022-10-26 00:00:00,2022,30,50.0,-20.0,92.5,95
シモビシ～仲間崎沖_38,シモビシ～仲間崎沖,38.0,黒島ー西表島間離礁②,24.284611,123.963556,2022-10-26 00:00:00,2022,10,10.0,0.0,97.5,97.5
シモビシ～仲間崎沖_39,シモビシ～仲間崎沖,39.0,黒島ー小浜島間離礁②,24.301139,124.015028,2022-10-20 00:00:00,2022,20,20.0,0.0,87.5,97.5
シモビシ～仲間崎沖_40,シモビシ～仲間崎沖,40.0,小浜島南東沖離礁①,24.313639,124.021583,2022-10-20 00:00:00,2022,20,30.0,-10.0,95,95
シモビシ～仲間崎沖_41,シモビシ～仲間崎沖,41.0,小浜島南東沖離礁②,24.318278,124.020444,2022-10-20 00:00:00,2022,20,20.0,0.0,95,95
シモビシ～仲間崎沖_58,シモビシ～仲間崎沖,58.0,西表島東沖離礁①,24.291194,123.936694,2022-10-26 00:00:00,2022,50,70.0,-20.0,85,87.5
シモビシ～仲間崎沖_59,シモビシ～仲間崎沖,59.0,西表島東沖離礁②,24.302,123.933722,2022-10-26 00:00:00,2022,60,50.0,10.0,72.5,72.5
シモビシ～仲間崎沖_60,シモビシ～仲間崎沖,60.0,西表島東沖離礁③,24.304333,123.930833,2022-10-26 00:00:00,2022,60,70.0,-10.0,77.5,72.5
シモビシ～仲間崎沖_61,シモビシ～仲間崎沖,61.0,西表島東岸礁池内,24.311694,123.926028,2022-10-26 00:00:00,2022,10,10.0,0.0,65,0
シモビシ～仲間崎沖_66,シモビシ～仲間崎沖,66.0,小浜島南礁縁,24.325778,123.980111,2022-10-21 00:00:00,2022,10,20.0,-10.0,95,90
シモビシ～仲間崎沖_104,シモビシ～仲間崎沖,104.0,新城島ー西表島間離礁②,24.263861,123.938222,2022-11-15 00:00:00,2022,10,10.0,0.0,92.5,97.5
シモビシ～仲間崎沖_106,シモビシ～仲間崎沖,106.0,黒島北西沖離礁,24.275833,123.983972,2022-11-15 00:00:00,2022,20,20.0,0.0,72.5,92.5
シモビシ～仲間崎沖_107,シモビシ～仲間崎沖,107.0,小浜島南沖離礁,24.305056,123.968917,2022-10-21 00:00:00,2022,30,60.0,-30.0,87.5,92.5
シモビシ～仲間崎沖_108,シモビシ～仲間崎沖,108.0,ヨナラ水道南沖離礁,24.317361,123.94425,2022-10-22 00:00:00,2022,30,60.0,-30.0,97.5,96.5
シモビシ～仲間崎沖_111,シモビシ～仲間崎沖,111.0,小浜島南東沖離礁③,24.315194,124.019972,2022-10-20 00:00:00,2022,20,30.0,-10.0,91.5,96
シモビシ～仲間崎沖_113,シモビシ～仲間崎沖,113.0,西表島仲間崎沖離礁,24.271139,123.918194,2022-11-15 00:00:00,2022,20,20.0,0.0,80,77.5
黒島～新城島_1,黒島～新城島,1.0,ウラビシ南礁縁,24.263028,124.030583,2022-10-27 00:00:00,2022,10,2.5,7.5,95,97.5
黒島～新城島_2,黒島～新城島,2.0,ウラビシ東礁縁,24.266778,124.034056,2022-11-06 00:00:00,2022,40,30.0,10.0,82.5,80
黒島～新城島_3,黒島～新城島,3.0,ウラビシ北東礁縁,24.27425,124.036861,2022-11-06 00:00:00,2022,20,10.0,10.0,92.5,92.5
黒島～新城島_6,黒島～新城島,6.0,黒島北西岸礁縁,24.250722,123.987444,2022-11-06 00:00:00,2022,10,10.0,0.0,85,90
黒島～新城島_7,黒島～新城島,7.0,黒島西岸礁池内,24.234861,123.993472,2022-10-27 00:00:00,2022,10,20.0,-10.0,100,100
黒島～新城島_8,黒島～新城島,8.0,黒島南西岸礁池内①,24.224917,123.998861,2022-10-27 00:00:00,2022,10,10.0,0.0,97.5,92.5
黒島～新城島_9,黒島～新城島,9.0,黒島南岸礁池内,24.215917,124.008028,2022-10-27 00:00:00,2022,30,60.0,-30.0,95,100
黒島～新城島_10,黒島～新城島,10.0,黒島南東岸礁池内①,24.231333,124.033611,2022-10-27 00:00:00,2022,40,30.0,10.0,92.5,100
黒島～新城島_11,黒島～新城島,11.0,黒島北東岸礁池内,24.251139,124.027167,2022-10-27 00:00:00,2022,<5,2.5,,100,100
黒島～新城島_12,黒島～新城島,12.0,新城島上地北岸離礁,24.244056,123.953028,2022-11-03 00:00:00,2022,10,20.0,-10.0,91,92.5
黒島～新城島_13,黒島～新城島,13.0,マイビシ海中公園地区,24.241222,123.9305,2022-10-28 00:00:00,2022,10,20.0,-10.0,87.5,100
黒島～新城島_14,黒島～新城島,14.0,新城島上地西岸,24.232528,123.933806,2022-11-03 00:00:00,2022,<5,2.5,,100,100
黒島～新城島_15,黒島～新城島,15.0,新城島間水路部,24.224306,123.934194,2022-11-03 00:00:00,2022,10,20.0,-10.0,92.5,97.5
黒島～新城島_16,黒島～新城島,16.0,新城島下地西岸礁池内①,24.21625,123.915194,2022-10-28 00:00:00,2022,<5,10.0,,99,100
黒島～新城島_17,黒島～新城島,17.0,新城島下地西岸礁池内②,24.215611,123.918389,2022-10-28 00:00:00,2022,<5,10.0,,97.5,100
黒島～新城島_45,黒島～新城島,45.0,ウラビシ北離礁,24.277194,124.035139,2022-11-06 00:00:00,2022,10,20.0,-10.0,90,95
黒島～新城島_69,黒島～新城島,69.0,黒島南東岸礁池内②,24.221972,124.018694,2022-10-27 00:00:00,2022,40,50.0,-10.0,82.5,100
黒島～新城島_70,黒島～新城島,70.0,黒島南西岸礁池内②,24.221806,124.000306,2022-10-27 00:00:00,2022,10,10.0,0.0,97.5,97.5
黒島～新城島_85,黒島～新城島,85.0,新城島水路部礁池内,24.222639,123.937861,2022-10-28 00:00:00,2022,60,50.0,10.0,87.5,100
黒島～新城島_94,黒島～新城島,94.0,黒島南西岸礁外縁,24.229694,123.994611,2022-11-03 00:00:00,2022,20,20.0,0.0,85,90
黒島～新城島_95,黒島～新城島,95.0,黒島南岸礁外縁,24.211111,124.008306,2022-11-06 00:00:00,2022,50,50.0,0.0,72.5,75
黒島～新城島_96,黒島～新城島,96.0,キャングチ海中公園地区,24.222417,124.030139,2022-11-06 00:00:00,2022,10,10.0,0.0,87.5,90
黒島～新城島_97,黒島～新城島,97.0,黒島東岸礁外縁,24.251583,124.034444,2022-10-27 00:00:00,2022,10,2.5,7.5,90,95
黒島～新城島_98,黒島～新城島,98.0,新城島上地東岸礁外縁,24.236222,123.963444,2022-11-06 00:00:00,2022,10,20.0,-10.0,82.5,92.5
黒島～新城島_99,黒島～新城島,99.0,新城島下地南東岸礁外縁,24.206861,123.93975,2022-11-06 00:00:00,2022,30,20.0,10.0,82.5,92.5
黒島～新城島_100,黒島～新城島,100.0,新城島下地西岸礁外縁,24.219778,123.907722,2022-11-03 00:00:00,2022,10,10.0,0.0,87.5,87.5
黒島～新城島_101,黒島～新城島,101.0,新城島北西沖離礁,24.228056,123.921694,2022-10-28 00:00:00,2022,10,10.0,0.0,97.5,100
黒島～新城島_102,黒島～新城島,102.0,新城島ー西表島間離礁①,24.248972,123.917667,2022-10-28 00:00:00,2022,10,10.0,0.0,92.5,95
黒島～新城島_103,黒島～新城島,103.0,南風見崎沖離礁外縁東,24.243528,123.897528,2022-11-07 00:00:00,2022,10,10.0,0.0,92.5,90
黒島～新城島_105,黒島～新城島,105.0,黒島ー新城島間大型離礁,24.257611,123.967611,2022-11-03 00:00:00,2022,20,20.0,0.0,90,92.5
崎山湾（西表島西部）周辺_120,崎山湾（西表島西部）周辺,120.0,ユツン湾口礁縁,24.402139,123.888722,2022-11-09 00:00:00,2022,20,70.0,-50.0,97.5,100
崎山湾（西表島西部）周辺_121,崎山湾（西表島西部）周辺,121.0,船浦沖離礁,24.424556,123.854361,2022-11-09 00:00:00,2022,20,50.0,-30.0,95,97.5
崎山湾（西表島西部）周辺_122,崎山湾（西表島西部）周辺,122.0,バラス島西,24.434806,123.815556,2022-11-09 00:00:00,2022,30,70.0,-40.0,92.5,100
崎山湾（西表島西部）周辺_123,崎山湾（西表島西部）周辺,123.0,鳩間島南東礁池①,24.452861,123.835528,2022-11-09 00:00:00,2022,10,2.5,7.5,95,90
崎山湾（西表島西部）周辺_124,崎山湾（西表島西部）周辺,124.0,鳩間島南東礁池②,24.452,123.832889,2022-11-09 00:00:00,2022,20,60.0,-40.0,98.5,100
崎山湾（西表島西部）周辺_125,崎山湾（西表島西部）周辺,125.0,鳩間島南西沖離礁,24.454167,123.808139,2022-11-09 00:00:00,2022,10,70.0,-60.0,97.5,100
崎山湾（西表島西部）周辺_126,崎山湾（西表島西部）周辺,126.0,星砂浜前礁縁,24.439778,123.774528,2022-11-09 00:00:00,2022,30,70.0,-40.0,90,91
崎山湾（西表島西部）周辺_0,崎山湾（西表島西部）周辺,,星砂浜前礁池内,24.437556,123.775778,2022-11-09 00:00:00,2022,20,50.0,-30.0,95,0
崎山湾（西表島西部）周辺_127,崎山湾（西表島西部）周辺,127.0,タコ崎礁縁,24.3305,123.738222,2022-11-08 00:00:00,2022,10,30.0,-20.0,100,100
崎山湾（西表島西部）周辺_0,崎山湾（西表島西部）周辺,,タコ崎礁浅部,24.437556,123.775778,2022-11-08 00:00:00,2022,<5,30.0,,100,100
崎山湾（西表島西部）周辺_129,崎山湾（西表島西部）周辺,129.0,網取湾奥,24.319972,123.707083,2022-11-08 00:00:00,2022,40,90.0,-50.0,100,0
崎山湾（西表島西部）周辺_130,崎山湾（西表島西部）周辺,130.0,ヨナソネ,24.34775,123.685444,2022-11-08 00:00:00,2022,60,60.0,0.0,75,70
崎山湾（西表島西部）周辺_131,崎山湾（西表島西部）周辺,131.0,崎山礁縁,24.323056,123.673556,2022-11-08 00:00:00,2022,10,20.0,-10.0,100,0
崎山湾（西表島西部）周辺_132,崎山湾（西表島西部）周辺,132.0,崎山礁池,24.316139,123.675667,2022-11-08 00:00:00,2022,10,20.0,-10.0,85,85
崎山湾（西表島西部）周辺_133,崎山湾（西表島西部）周辺,133.0,波照間石,24.279611,123.691889,2022-11-07 00:00:00,2022,50,50.0,0.0,85,87.5
崎山湾（西表島西部）周辺_134,崎山湾（西表島西部）周辺,134.0,鹿川湾中ノ瀬①,24.285056,123.731389,2022-11-07 00:00:00,2022,40,40.0,0.0,100,0
崎山湾（西表島西部）周辺_135,崎山湾（西表島西部）周辺,135.0,鹿川湾中ノ瀬②,24.288306,123.732028,2022-11-07 00:00:00,2022,60,50.0,10.0,90,100
崎山湾（西表島西部）周辺_136,崎山湾（西表島西部）周辺,136.0,サザレ浜礁縁,24.275472,123.76275,2022-11-07 00:00:00,2022,40,40.0,0.0,90,95
崎山湾（西表島西部）周辺_137,崎山湾（西表島西部）周辺,137.0,豊原沖礁縁,24.241861,123.865639,2022-11-07 00:00:00,2022,20,10.0,10.0,92.5,90
崎山湾（西表島西部）周辺_138,崎山湾（西表島西部）周辺,138.0,船浮崎前,24.344,123.729611,2022-11-08 00:00:00,2022,20,40.0,-20.0,95,100
崎山湾（西表島西部）周辺_139,崎山湾（西表島西部）周辺,139.0,外パナリ南礁縁,24.370861,123.705306,2022-11-08 00:00:00,2022,20,20.0,0.0,90,90
崎山湾（西表島西部）周辺_141,崎山湾（西表島西部）周辺,141.0,鳩間島東礁縁,24.456528,123.842333,2022-11-09 00:00:00,2022,50,70.0,-20.0,82.5,82.5
崎山湾（西表島西部）周辺_142,崎山湾（西表島西部）周辺,142.0,鳩間島北礁縁,24.476639,123.829528,2022-11-09 00:00:00,2022,40,70.0,-30.0,90,87.5
父島周辺_1,父島周辺,1.0,兄島・滝之浦,27.118717,142.203014,2022-12-08 00:00:00,2022,60,50.0,10.0,<1,0
父島周辺_2,父島周辺,2.0,兄島・キャベツビーチ,27.109722,142.204028,2022-12-08 00:00:00,2022,60,60.0,0.0,<1,<1
父島周辺_3,父島周辺,3.0,兄島・水玉湾西側,27.110003,142.224908,2022-12-08 00:00:00,2022,60,70.0,-10.0,0,0
父島周辺_4,父島周辺,4.0,父島・宮之浜,27.10675,142.194292,2022-12-14 00:00:00,2022,70,70.0,0.0,<1,<1
父島周辺_5,父島周辺,5.0,父島・釣浜,27.104519,142.205539,2022-12-08 00:00:00,2022,50,60.0,-10.0,<1,<1
父島周辺_6,父島周辺,6.0,父島・初寝浦,27.084083,142.225544,2022-12-14 00:00:00,2022,40,30.0,10.0,<1,0
父島周辺_7,父島周辺,7.0,父島・巽東海岸,27.055272,142.22905,2022-12-14 00:00:00,2022,30,30.0,0.0,<1,<1
父島周辺_8,父島周辺,8.0,父島・巽中海岸,27.052539,142.223286,2022-12-14 00:00:00,2022,60,60.0,0.0,<1,0
父島周辺_9,父島周辺,9.0,父島（属）・南島サンゴ池,27.047267,142.182678,2022-12-07 00:00:00,2022,40,30.0,10.0,<1,<1
父島周辺_10,父島周辺,10.0,父島・コペペ海岸,27.063336,142.192347,2022-12-07 00:00:00,2022,30,30.0,0.0,<1,0
父島周辺_11,父島周辺,11.0,父島・野羊山内側,27.075128,142.18515,2022-12-07 00:00:00,2022,30,20.0,10.0,<1,0
父島周辺_12,父島周辺,12.0,父島・二見湾奥,27.093622,142.198883,2022-12-07 00:00:00,2022,80,70.0,10.0,<1,<1
串本周辺_1,串本周辺,1.0,通夜島,33.452822,135.816403,2022-12-05 00:00:00,2022,<5,2.5,,10,0
串本周辺_2,串本周辺,2.0,住崎,33.448386,135.749206,2022-12-13 00:00:00,2022,50,50.0,0.0,<5,0
串本周辺_3,串本周辺,3.0,ｸﾞﾗｽﾜｰﾙﾄﾞ①,33.454308,135.751347,2022-12-20 00:00:00,2022,20,20.0,0.0,<5,100
串本周辺_4,串本周辺,4.0,ｸﾞﾗｽﾜｰﾙﾄﾞ②,33.453333,135.753444,2022-12-20 00:00:00,2022,<5,10.0,,<5,0
串本周辺_5,串本周辺,5.0,砥崎,33.4724,135.769269,2022-12-20 00:00:00,2022,70,70.0,0.0,<5,<5
串本周辺_6,串本周辺,6.0,高富湾奥,33.482586,135.757681,2022-12-16 00:00:00,2022,10,20.0,-10.0,<5,<5
