site_no,spot_no,date,year,coral_cover,bleaching_all,bleaching_acropora,mortality_all,mortality_acropora
16,10,2022-10-27,2022,40.0,30.0,10.0,92.5,100.0
16,11,2022-10-27,2022,,2.5,,100.0,100.0
16,12,2022-11-03,2022,10.0,20.0,-10.0,91.0,92.5
16,13,2022-10-28,2022,10.0,20.0,-10.0,87.5,100.0
16,14,2022-11-03,2022,,2.5,,100.0,100.0
16,15,2022-11-03,2022,10.0,20.0,-10.0,92.5,97.5
16,16,2022-10-28,2022,,10.0,,99.0,100.0
16,17,2022-10-28,2022,,10.0,,97.5,100.0
16,45,2022-11-06,2022,10.0,20.0,-10.0,90.0,95.0
16,69,2022-10-27,2022,40.0,50.0,-10.0,82.5,100.0
16,70,2022-10-27,2022,10.0,10.0,0.0,97.5,97.5
16,85,2022-10-28,2022,60.0,50.0,10.0,87.5,100.0
16,94,2022-11-03,2022,20.0,20.0,0.0,85.0,90.0
16,95,2022-11-06,2022,50.0,50.0,0.0,72.5,75.0
16,96,2022-11-06,2022,10.0,10.0,0.0,87.5,90.0
16,97,2022-10-27,2022,10.0,2.5,7.5,90.0,95.0
16,98,2022-11-06,2022,10.0,20.0,-10.0,82.5,92.5
16,99,2022-11-06,2022,30.0,20.0,10.0,82.5,92.5
16,100,2022-11-03,2022,10.0,10.0,0.0,87.5,87.5
16,101,2022-10-28,2022,10.0,10.0,0.0,97.5,100.0
16,102,2022-10-28,2022,10.0,10.0,0.0,92.5,95.0
16,103,2022-11-07,2022,10.0,10.0,0.0,92.5,90.0
16,105,2022-11-03,2022,20.0,20.0,0.0,90.0,92.5
17,120,2022-11-09,2022,20.0,70.0,-50.0,97.5,100.0
17,121,2022-11-09,2022,20.0,50.0,-30.0,95.0,97.5
17,122,2022-11-09,2022,30.0,70.0,-40.0,92.5,100.0
17,123,2022-11-09,2022,10.0,2.5,7.5,95.0,90.0
17,124,2022-11-09,2022,20.0,60.0,-40.0,98.5,100.0
17,125,2022-11-09,2022,10.0,70.0,-60.0,97.5,100.0
17,126,2022-11-09,2022,30.0,70.0,-40.0,90.0,91.0
17,127,2022-11-08,2022,10.0,30.0,-20.0,100.0,100.0
17,129,2022-11-08,2022,40.0,90.0,-50.0,100.0,0.0
17,130,2022-11-08,2022,60.0,60.0,0.0,75.0,70.0
17,131,2022-11-08,2022,10.0,20.0,-10.0,100.0,0.0
17,132,2022-11-08,2022,10.0,20.0,-10.0,85.0,85.0
17,133,2022-11-07,2022,50.0,50.0,0.0,85.0,87.5
17,134,2022-11-07,2022,40.0,40.0,0.0,100.0,0.0
17,135,2022-11-07,2022,60.0,50.0,10.0,90.0,100.0
17,136,2022-11-07,2022,40.0,40.0,0.0,90.0,95.0
17,137,2022-11-07,2022,20.0,10.0,10.0,92.5,90.0
17,138,2022-11-08,2022,20.0,40.0,-20.0,95.0,100.0
17,139,2022-11-08,2022,20.0,20.0,0.0,90.0,90.0
17,141,2022-11-09,2022,50.0,70.0,-20.0,82.5,82.5
17,142,2022-11-09,2022,40.0,70.0,-30.0,90.0,87.5
18,1,2022-12-08,2022,60.0,50.0,10.0,,0.0
18,2,2022-12-08,2022,60.0,60.0,0.0,,
18,3,2022-12-08,2022,60.0,70.0,-10.0,0.0,0.0
18,4,2022-12-14,2022,70.0,70.0,0.0,,
18,5,2022-12-08,2022,50.0,60.0,-10.0,,
18,6,2022-12-14,2022,40.0,30.0,10.0,,0.0
18,7,2022-12-14,2022,30.0,30.0,0.0,,
18,8,2022-12-14,2022,60.0,60.0,0.0,,0.0
18,9,2022-12-07,2022,40.0,30.0,10.0,,
18,10,2022-12-07,2022,30.0,30.0,0.0,,0.0
18,11,2022-12-07,2022,30.0,20.0,10.0,,0.0
18,12,2022-12-07,2022,80.0,70.0,10.0,,
19,1,2022-11-25,2022,,2.5,,0.0,0.0
19,2,2022-12-08,2022,,2.5,,0.0,0.0
19,3,2022-11-03,2022,,2.5,,0.0,0.0
19,4,2022-11-03,2022,,2.5,,0.0,0.0
19,5,2022-11-22,2022,,2.5,,0.0,0.0
19,6,2022-09-07,2022,10.0,10.0,0.0,0.0,0.0
20,1,2022-09-28,2022,20.0,30.0,-10.0,10.0,10.0
20,2,2022-09-28,2022,,20.0,,0.0,0.0
20,3,2022-09-27,2022,40.0,60.0,-20.0,0.0,0.0
20,4,2022-09-27,2022,,10.0,,0.0,0.0
20,5,2022-09-27,2022,,10.0,,5.0,0.0
20,6,2022-09-25,2022,70.0,70.0,0.0,7.5,0.0
20,7,2022-09-25,2022,50.0,60.0,-10.0,20.0,0.0
20,8,2022-09-25,2022,60.0,60.0,0.0,0.0,0.0
20,9,2022-09-23,2022,50.0,40.0,10.0,0.0,0.0
20,10,2022-09-23,2022,40.0,2.5,37.5,0.0,0.0
20,11,2022-09-29,2022,30.0,30.0,0.0,0.0,0.0
20,12,2022-09-29,2022,50.0,20.0,30.0,0.5,0.0
20,13,2022-09-29,2022,40.0,40.0,0.0,0.0,0.0
20,14,2022-09-29,2022,20.0,40.0,-20.0,0.5,0.0
20,15,2022-09-28,2022,60.0,60.0,0.0,1.0,0.5
20,16,,2022,,40.0,,,
20,17,2022-09-28,2022,70.0,,,0.0,0.0
20,18,2022-09-28,2022,60.0,,,0.0,0.0
20,19,2022-09-29,2022,40.0,,,0.5,0.5
20,20,2022-09-29,2022,,,,0.0,0.0
21,1,2022-12-05,2022,,2.5,,10.0,0.0
21,2,2022-12-13,2022,50.0,50.0,0.0,,0.0
21,3,2022-12-20,2022,20.0,20.0,0.0,,100.0
21,4,2022-12-20,2022,,10.0,,,0.0
21,5,2022-12-20,2022,70.0,70.0,0.0,,
21,6,2022-12-16,2022,10.0,20.0,-10.0,,
21,7,2022-12-16,2022,10.0,10.0,0.0,,0.0
21,8,2022-12-11,2022,50.0,50.0,0.0,,0.0
21,9,2022-12-12,2022,40.0,40.0,0.0,,0.0
21,10,,2022,,,,,
21,11,2022-12-11,2022,20.0,20.0,0.0,,
21,12,2022-12-11,2022,10.0,10.0,0.0,,0.0
21,13,2022-12-10,2022,60.0,60.0,0.0,,40.0
21,14,2022-06-25,2022,20.0,20.0,0.0,0.0,0.0
21,15,2022-12-12,2022,70.0,70.0,0.0,0.0,0.0
21,16,2022-12-06,2022,,10.0,,,0.0
21,17,2022-12-06,2022,,,,0.0,0.0
21,18,,2022,,60.0,,,
22,1,2022-10-20,2022,30.0,30.0,0.0,0.0,0.0
22,2,2022-11-17,2022,,2.5,,0.0,0.0
22,3,2022-12-27,2022,10.0,10.0,0.0,0.0,0.0
22,4,2022-12-20,2022,30.0,30.0,0.0,0.0,0.0
22,5,2022-12-20,2022,20.0,10.0,10.0,,0.0
22,6,2022-12-27,2022,40.0,30.0,10.0,0.0,0.0
22,7,2022-11-09,2022,40.0,50.0,-10.0,,
22,8,2022-11-09,2022,40.0,20.0,20.0,,
22,9,2022-11-09,2022,,2.5,,0.0,0.0
22,10,2022-12-27,2022,30.0,30.0,0.0,0.0,0.0
22,11,2022-11-11,2022,30.0,20.0,10.0,,
22,12,2022-12-16,2022,30.0,30.0,0.0,0.0,0.0
22,13,2022-12-16,2022,30.0,30.0,0.0,0.0,0.0
22,14,2022-12-16,2022,20.0,20.0,0.0,0.0,0.0
22,15,2022-12-16,2022,30.0,30.0,0.0,0.0,0.0
22,16,2022-12-16,2022,,2.5,,0.0,0.0
22,17,2022-10-30,2022,,10.0,,10.0,
22,18,,2022,,30.0,,,
22,19,2022-10-30,2022,20.0,20.0,0.0,10.0,
22,20,,2022,,2.5,,,
22,21,2022-11-18,2022,40.0,50.0,-10.0,,0.0
22,22,2022-11-18,2022,50.0,30.0,20.0,,
22,23,2022-11-18,2022,30.0,30.0,0.0,,0.0
22,24,2022-11-18,2022,30.0,20.0,10.0,,0.0
22,25,2022-11-18,2022,10.0,10.0,0.0,,0.0
22,26,,2022,,,,,
22,27,,2022,,,,,
22,28,2022-12-27,2022,,,,0.0,0.0
22,29,2022-12-27,2022,40.0,,,0.0,0.0
22,30,,2022,,,,,
22,31,,2022,,,,,
22,32,2022-10-08,2022,,2.5,,80.0,90.0
22,33,2022-10-08,2022,20.0,10.0,10.0,90.0,90.0
22,34,2022-10-08,2022,40.0,20.0,20.0,20.0,20.0
22,35,2022-11-16,2022,60.0,60.0,0.0,0.0,0.0
22,36,2022-11-16,2022,20.0,20.0,0.0,0.0,0.0
22,37,2022-11-16,2022,20.0,30.0,-10.0,,0.0
22,38,2022-11-16,2022,30.0,20.0,10.0,,0.0
23,1,2022-10-15,2022,10.0,10.0,0.0,80.0,0.0
23,2,2022-10-15,2022,10.0,2.5,7.5,60.0,100.0
23,3,2022-10-15,2022,,,,10.0,30.0
23,4,2022-10-15,2022,,2.5,,0.0,0.0
23,5,2022-10-15,2022,20.0,10.0,10.0,,
23,6,2022-11-13,2022,40.0,60.0,-20.0,,0.0
23,7,2022-11-13,2022,30.0,30.0,0.0,,0.0
23,8,,2022,,,,,
23,9,2022-10-20,2022,,2.5,,60.0,50.0
23,10,2022-10-20,2022,,2.5,,60.0,80.0
23,11,2022-10-20,2022,,2.5,,80.0,80.0
23,12,2022-10-20,2022,,2.5,,80.0,80.0
23,13,2022-10-22,2022,,2.5,,30.0,0.0
23,14,2022-10-22,2022,,2.5,,80.0,80.0
23,15,2022-10-22,2022,60.0,60.0,0.0,30.0,50.0
23,16,2022-11-06,2022,,50.0,,90.0,90.0
23,17,2022-11-06,2022,,30.0,,90.0,90.0
23,18,2022-11-06,2022,,2.5,,,0.0
24,1,2022-10-20,2022,,10.0,,0.0,0.0
24,2,2022-10-20,2022,40.0,20.0,20.0,5.0,5.0
24,3,2022-10-20,2022,30.0,40.0,-10.0,0.0,0.0
24,4,2022-10-20,2022,,10.0,,5.0,0.0
24,5,2022-12-20,2022,20.0,20.0,0.0,5.0,0.0
24,6,2022-10-27,2022,,10.0,,0.0,0.0
24,7,2022-10-27,2022,40.0,30.0,10.0,5.0,5.0
24,8,2022-10-27,2022,30.0,30.0,0.0,5.0,5.0
24,9,2022-10-27,2022,20.0,20.0,0.0,0.0,0.0
24,10,2022-10-22,2022,40.0,50.0,-10.0,5.0,5.0
24,11,2022-10-19,2022,80.0,80.0,0.0,5.0,5.0
24,12,2022-12-20,2022,60.0,70.0,-10.0,0.0,0.0
24,13,2022-10-19,2022,30.0,30.0,0.0,5.0,5.0
24,14,2022-10-19,2022,20.0,20.0,0.0,0.0,0.0
24,15,2022-10-22,2022,10.0,10.0,0.0,5.0,0.0
24,16,,2022,,,,,
26,1,2022-12-06,2022,40.0,30.0,10.0,,
26,2,2022-12-09,2022,,5.0,,,
26,3,2022-12-09,2022,,2.5,,,
26,4,2022-12-09,2022,,10.0,,,
26,5,2022-11-15,2022,,2.5,,40.0,
26,6,2022-11-15,2022,,2.5,,,0.0
26,7,2022-12-13,2022,60.0,60.0,0.0,,
1,1,2023-10-19,2023,40.0,40.0,40.0,0.0,0.0
1,2,2023-10-19,2023,20.0,20.0,30.0,-10.0,0.0
1,3,2023-09-28,2023,50.0,50.0,40.0,10.0,0.0
1,4,2023-09-28,2023,30.0,30.0,40.0,-10.0,0.0
1,5,2023-10-19,2023,50.0,50.0,40.0,10.0,0.0
1,6,2023-09-28,2023,70.0,70.0,60.0,10.0,0.0
1,7,2023-10-31,2023,30.0,30.0,30.0,0.0,0.0
1,8,2023-10-31,2023,60.0,60.0,40.0,20.0,0.0
1,9,2023-10-31,2023,30.0,30.0,20.0,10.0,0.0
1,10,2023-10-16,2023,40.0,40.0,50.0,-10.0,0.0
1,11,2023-10-16,2023,50.0,50.0,50.0,0.0,0.0
1,12,2023-10-20,2023,70.0,70.0,60.0,10.0,0.0
1,13,2023-10-20,2023,50.0,50.0,40.0,10.0,0.0
1,14,,2023,,,,,
1,15,,2023,,,,,
1,16,2023-10-27,2023,,10.0,10.0,0.0,0.0
1,17,2023-10-27,2023,40.0,40.0,40.0,0.0,0.0
1,18,2023-10-27,2023,30.0,30.0,30.0,0.0,0.0
1,19,2023-10-25,2023,10.0,10.0,20.0,-10.0,0.0
1,20,2023-10-25,2023,30.0,30.0,20.0,10.0,0.0
3,1,2023-10-24,2023,50.0,50.0,50.0,0.0,0.0
3,2,2023-10-27,2023,30.0,30.0,40.0,-10.0,0.0
3,3,2023-10-27,2023,80.0,80.0,80.0,0.0,0.0
3,4,2023-10-27,2023,,2.5,2.5,0.0,0.0
3,5,2023-10-27,2023,,2.5,2.5,0.0,0.0
3,6,2023-10-19,2023,80.0,80.0,80.0,0.0,0.0
3,7,2023-10-19,2023,20.0,20.0,30.0,-10.0,0.0
3,8,2023-10-23,2023,,2.5,2.5,0.0,0.0
3,9,2023-09-28,2023,40.0,40.0,40.0,0.0,0.0
3,10,2023-09-28,2023,70.0,70.0,60.0,10.0,0.0
3,11,2023-10-29,2023,30.0,30.0,30.0,0.0,0.0
3,12,2023-09-14,2023,80.0,80.0,80.0,0.0,0.0
3,13,2023-09-14,2023,20.0,20.0,20.0,0.0,0.0
3,14,2023-09-30,2023,70.0,70.0,70.0,0.0,0.0
3,15,2023-11-15,2023,60.0,60.0,60.0,0.0,20.0
4,1,2023-09-12,2023,40.0,40.0,40.0,0.0,0.0
4,2,2023-09-06,2023,30.0,30.0,30.0,0.0,0.0
4,3,2023-09-12,2023,60.0,60.0,50.0,10.0,0.0
4,4,2023-09-12,2023,20.0,20.0,30.0,-10.0,0.0
4,5,2023-09-06,2023,10.0,10.0,10.0,0.0,0.0
4,6,2023-09-06,2023,50.0,50.0,30.0,20.0,0.0
4,7,2023-12-06,2023,20.0,20.0,10.0,10.0,0.0
4,8,2023-12-06,2023,,10.0,10.0,0.0,0.0
4,9,2023-12-06,2023,20.0,20.0,10.0,10.0,0.0
4,10,2023-12-06,2023,40.0,40.0,30.0,10.0,0.0
4,11,2023-12-06,2023,30.0,30.0,20.0,10.0,0.0
4,12,,2023,,,,,
4,13,2023-12-06,2023,10.0,10.0,30.0,-20.0,0.0
4,14,,2023,,,,,
4,15,2023-12-06,2023,40.0,40.0,60.0,-20.0,0.0
4,16,2023-09-17,2023,,10.0,2.5,7.5,0.0
4,17,2023-09-17,2023,40.0,40.0,,,1.5
4,18,2023-09-17,2023,60.0,60.0,,,0.0
4,19,2023-09-17,2023,40.0,40.0,,,0.0
4,20,2023-09-17,2023,30.0,30.0,,,2.5
4,21,2023-09-17,2023,50.0,50.0,,,0.0
4,22,2023-09-17,2023,50.0,50.0,,,0.0
4,23,2023-11-16,2023,20.0,20.0,20.0,0.0,0.0
4,24,2023-11-16,2023,60.0,60.0,50.0,10.0,0.0
4,25,2023-11-16,2023,60.0,60.0,50.0,10.0,0.0
4,26,2023-11-16,2023,70.0,70.0,60.0,10.0,0.0
4,27,2023-09-17,2023,60.0,60.0,,,0.0
4,28,2023-09-17,2023,70.0,70.0,80.0,-10.0,0.0
4,29,,2023,,,,,
4,30,,2023,,,,,
4,31,,2023,,,,,
4,32,,2023,,,,,
4,33,2023-09-12,2023,40.0,40.0,60.0,-20.0,0.0
4,34,,2023,,,,,
4,35,,2023,,,,,
4,36,,2023,,,,,
4,37,,2023,,,,,
4,38,,2023,,,,,
4,39,,2023,,,,,
4,40,2023-12-06,2023,70.0,70.0,70.0,0.0,0.0
4,41,,2023,,,,,
4,42,,2023,,,,,
4,43,,2023,,,,,
4,44,2023-12-06,2023,30.0,30.0,20.0,10.0,0.0
4,45,,2023,,,,,
4,46,,2023,,,50.0,,
4,47,2023-10-23,2023,30.0,30.0,,,0.0
4,48,2023-10-23,2023,20.0,20.0,,,0.0
5,1,2023-09-12,2023,40.0,40.0,40.0,0.0,0.0
5,2,,2023,,,,,
5,3,,2023,,,,,
5,4,2023-11-10,2023,60.0,60.0,60.0,0.0,0.0
5,5,2023-11-10,2023,60.0,60.0,70.0,-10.0,0.0
5,6,2023-11-10,2023,40.0,40.0,,,0.0
5,7,2023-11-10,2023,50.0,50.0,60.0,-10.0,0.0
5,8,2023-11-10,2023,50.0,50.0,60.0,-10.0,0.0
5,9,2023-11-10,2023,70.0,70.0,80.0,-10.0,0.0
5,10,2023-11-15,2023,40.0,40.0,50.0,-10.0,0.0
5,11,2023-11-15,2023,50.0,50.0,50.0,0.0,0.0
5,12,2023-11-15,2023,30.0,30.0,40.0,-10.0,0.0
5,13,2023-09-06,2023,30.0,30.0,20.0,10.0,0.0
5,14,2023-09-05,2023,30.0,30.0,40.0,-10.0,0.0
5,15,2023-09-06,2023,10.0,10.0,10.0,0.0,0.0
5,16,2023-09-05,2023,50.0,50.0,60.0,-10.0,0.0
5,17,2023-09-05,2023,40.0,40.0,50.0,-10.0,0.0
5,18,2023-09-05,2023,70.0,70.0,70.0,0.0,0.0
5,19,2023-09-05,2023,60.0,60.0,70.0,-10.0,0.0
5,20,2023-09-05,2023,70.0,70.0,80.0,-10.0,0.0
5,21,2023-09-09,2023,40.0,40.0,60.0,-20.0,0.0
5,22,,2023,,,,,
5,23,2023-09-09,2023,70.0,70.0,80.0,-10.0,0.0
5,24,2023-09-18,2023,30.0,30.0,30.0,0.0,0.0
5,25,2023-09-18,2023,60.0,60.0,60.0,0.0,0.0
5,26,2023-09-18,2023,40.0,40.0,20.0,20.0,0.0
5,27,2023-09-18,2023,80.0,80.0,80.0,0.0,0.0
5,28,2023-09-18,2023,40.0,40.0,40.0,0.0,0.0
5,29,2023-09-18,2023,80.0,80.0,80.0,0.0,0.0
5,30,,2023,,,70.0,,
5,31,2023-09-12,2023,30.0,30.0,50.0,-20.0,0.0
5,32,2023-11-15,2023,30.0,30.0,30.0,0.0,0.0
5,33,2023-11-15,2023,20.0,20.0,30.0,-10.0,0.0
5,34,,2023,,,,,
5,35,,2023,,,,,
5,36,,2023,,,,,
5,37,,2023,,,,,
5,38,,2023,,,,,
5,39,,2023,,,,,
5,40,2023-11-10,2023,60.0,60.0,50.0,10.0,0.0
5,41,,2023,,,,,
5,42,,2023,,,,,
5,43,2023-09-06,2023,20.0,20.0,20.0,0.0,0.0
5,44,,2023,,,,,
5,45,2023-11-10,2023,70.0,70.0,70.0,0.0,0.0
5,46,2023-09-05,2023,50.0,50.0,50.0,0.0,0.0
5,47,,2023,,,,,
5,48,2023-09-12,2023,70.0,70.0,70.0,0.0,1.5
5,49,2023-09-18,2023,70.0,70.0,,,0.0
5,50,,2023,,,,,
5,51,2023-09-05,2023,70.0,70.0,,,0.0
5,52,,2023,,,,,
5,53,,2023,,,70.0,,
5,54,,2023,,,40.0,,
5,55,,2023,,,50.0,,
5,56,,2023,,,70.0,,
5,57,,2023,,,70.0,,
5,58,,2023,,,80.0,,
5,59,,2023,,,10.0,,
5,60,,2023,,,80.0,,
5,61,2023-09-18,2023,50.0,50.0,,,0.0
6,1,2023-09-09,2023,70.0,70.0,80.0,-10.0,0.0
6,2,2023-09-09,2023,70.0,70.0,70.0,0.0,0.0
6,3,2023-09-09,2023,50.0,50.0,,,0.0
6,4,2023-09-09,2023,70.0,70.0,70.0,0.0,0.0
6,5,2023-09-09,2023,70.0,70.0,70.0,0.0,0.0
6,6,,2023,,,,,
6,7,,2023,,,,,
6,8,,2023,,,,,
6,9,,2023,,,,,
6,10,2023-09-09,2023,60.0,60.0,80.0,-20.0,0.0
6,11,,2023,,,,,
6,12,,2023,,,70.0,,
7,1,2023-11-19,2023,30.0,30.0,30.0,0.0,0.0
7,2,2023-10-11,2023,10.0,10.0,10.0,0.0,0.0
7,3,2023-09-24,2023,30.0,30.0,40.0,-10.0,
7,4,2023-09-24,2023,40.0,40.0,40.0,0.0,0.0
7,5,2023-11-19,2023,20.0,20.0,20.0,0.0,0.0
7,6,2023-11-20,2023,50.0,50.0,50.0,0.0,0.0
7,7,2023-11-19,2023,30.0,30.0,30.0,0.0,0.0
7,8,2023-11-20,2023,30.0,30.0,20.0,10.0,0.0
7,9,2023-09-24,2023,30.0,30.0,20.0,10.0,0.0
7,10,2023-11-20,2023,20.0,20.0,30.0,-10.0,0.0
7,11,2023-10-11,2023,40.0,40.0,30.0,10.0,0.0
7,12,2023-10-11,2023,30.0,30.0,30.0,0.0,0.0
9,1,2023-11-05,2023,40.0,40.0,50.0,-10.0,0.0
9,2,2023-11-05,2023,60.0,60.0,60.0,0.0,0.0
9,3,2023-11-23,2023,,2.5,2.5,0.0,0.0
9,4,2023-11-19,2023,40.0,40.0,50.0,-10.0,0.0
9,5,2024-01-06,2023,20.0,20.0,2.5,17.5,0.0
9,6,2024-01-06,2023,30.0,30.0,20.0,10.0,0.0
9,7,2024-01-06,2023,20.0,20.0,10.0,10.0,0.0
9,8,2023-11-19,2023,30.0,30.0,20.0,10.0,0.0
9,9,2023-11-05,2023,40.0,40.0,30.0,10.0,0.0
9,10,2023-11-05,2023,60.0,60.0,40.0,20.0,0.0
10,1,2023-11-23,2023,20.0,20.0,10.0,10.0,0.0
10,2,2023-11-23,2023,50.0,50.0,40.0,10.0,0.0
10,3,2023-11-23,2023,10.0,10.0,20.0,-10.0,0.0
10,4,2023-11-23,2023,30.0,30.0,30.0,0.0,0.0
11,1,2023-09-06,2023,,10.0,10.0,0.0,0.0
11,2,2023-09-06,2023,30.0,30.0,30.0,0.0,0.0
11,3,2023-09-06,2023,,2.5,2.5,0.0,0.0
11,4,2023-09-06,2023,,2.5,2.5,0.0,0.0
11,5,2023-09-06,2023,60.0,60.0,60.0,0.0,0.0
11,6,2023-09-06,2023,60.0,60.0,60.0,0.0,0.0
11,7,2023-09-06,2023,40.0,40.0,40.0,0.0,0.0
11,8,2023-09-06,2023,40.0,40.0,40.0,0.0,0.0
11,9,2023-09-08,2023,20.0,20.0,20.0,0.0,0.0
11,10,2023-09-08,2023,10.0,10.0,10.0,0.0,0.0
11,11,2023-09-08,2023,,0.5,0.5,0.0,0.0
11,12,2023-09-08,2023,30.0,30.0,30.0,0.0,0.0
11,13,2023-09-08,2023,10.0,10.0,50.0,-40.0,0.0
11,14,2023-09-08,2023,,10.0,10.0,0.0,0.0
11,15,2023-09-08,2023,,0.5,0.5,0.0,0.0
11,16,2023-09-08,2023,10.0,10.0,20.0,-10.0,0.0
11,17,2023-09-08,2023,70.0,70.0,70.0,0.0,0.0
11,18,2023-09-08,2023,10.0,10.0,10.0,0.0,0.0
11,19,2023-09-07,2023,70.0,70.0,70.0,0.0,0.0
11,20,2023-09-07,2023,20.0,20.0,20.0,0.0,0.0
11,21,2023-09-07,2023,30.0,30.0,20.0,10.0,0.0
11,22,2023-09-07,2023,,2.5,2.5,0.0,0.0
11,23,2023-09-07,2023,,10.0,10.0,0.0,0.0
11,24,2023-09-07,2023,30.0,30.0,30.0,0.0,0.0
11,25,2023-09-07,2023,20.0,20.0,20.0,0.0,0.0
11,26,2023-09-07,2023,,2.5,2.5,0.0,0.0
11,27,2023-09-07,2023,80.0,80.0,80.0,0.0,0.0
11,28,2023-09-07,2023,50.0,50.0,50.0,0.0,0.0
11,29,2023-09-07,2023,40.0,40.0,40.0,0.0,0.0
11,30,2023-09-30,2023,20.0,20.0,20.0,0.0,0.0
11,31,2023-09-30,2023,30.0,30.0,50.0,-20.0,0.0
11,32,2023-09-30,2023,30.0,30.0,30.0,0.0,0.0
11,33,2023-11-22,2023,20.0,20.0,20.0,0.0,0.0
12,1,2023-11-22,2023,,0.5,0.5,0.0,0.0
12,2,2023-11-22,2023,10.0,10.0,10.0,0.0,0.0
12,3,2023-11-22,2023,20.0,20.0,10.0,10.0,0.0
12,4,2023-11-22,2023,,10.0,2.5,2.5,0.0
12,5,2023-11-22,2023,,2.5,2.5,0.0,0.0
12,6,2023-11-22,2023,,2.5,2.5,0.0,0.0
12,7,2023-11-23,2023,,2.5,2.5,0.0,0.0
12,8,2023-11-23,2023,10.0,10.0,2.5,7.5,0.0
12,9,2023-11-23,2023,20.0,20.0,10.0,10.0,0.0
12,10,2023-11-23,2023,40.0,40.0,20.0,20.0,0.0
12,11,2023-11-23,2023,40.0,40.0,20.0,20.0,0.0
12,12,2023-11-23,2023,,2.5,2.5,0.0,0.0
12,13,2023-11-23,2023,,2.5,2.5,0.0,0.0
12,14,2023-11-23,2023,,10.0,10.0,0.0,0.0
12,15,2023-11-23,2023,10.0,10.0,10.0,0.0,0.0
12,16,2023-10-05,2023,30.0,30.0,20.0,10.0,0.0
12,17,2023-09-19,2023,20.0,20.0,30.0,-10.0,0.0
12,18,2023-10-16,2023,20.0,20.0,20.0,0.0,0.0
12,19,2023-10-16,2023,20.0,20.0,20.0,0.0,0.0
12,20,2023-10-16,2023,40.0,40.0,30.0,10.0,0.0
12,21,2023-10-16,2023,20.0,20.0,10.0,10.0,0.0
12,22,2023-10-16,2023,20.0,20.0,10.0,10.0,0.0
12,23,2023-10-16,2023,,0.5,0.5,0.0,0.0
12,24,2023-10-16,2023,50.0,50.0,50.0,0.0,0.0
12,25,2023-10-16,2023,20.0,20.0,20.0,0.0,0.0
12,26,2023-10-16,2023,,0.5,0.5,0.0,0.0
12,27,2023-09-15,2023,30.0,30.0,20.0,10.0,0.0
12,28,2023-09-15,2023,,0.5,0.5,0.0,0.0
12,29,2023-09-15,2023,,10.0,10.0,0.0,0.0
12,30,2023-09-15,2023,,10.0,10.0,0.0,0.0
12,31,2023-09-15,2023,,10.0,10.0,0.0,0.0
12,32,2023-09-15,2023,,10.0,10.0,0.0,0.0
12,33,2023-09-15,2023,,2.5,10.0,-7.5,0.0
12,34,2023-09-15,2023,10.0,10.0,10.0,0.0,0.0
12,35,2023-09-14,2023,10.0,10.0,10.0,0.0,0.0
12,36,2023-09-14,2023,30.0,30.0,20.0,10.0,0.0
12,37,2023-09-14,2023,10.0,10.0,10.0,0.0,0.0
12,38,2023-09-14,2023,,10.0,10.0,0.0,0.0
12,39,2023-09-14,2023,,10.0,10.0,0.0,0.0
12,40,2023-09-14,2023,70.0,70.0,70.0,0.0,0.0
12,41,2023-09-14,2023,20.0,20.0,10.0,10.0,0.0
12,42,2023-09-14,2023,30.0,30.0,20.0,10.0,0.0
12,43,2023-11-22,2023,20.0,20.0,2.5,17.5,0.0
12,44,2023-11-22,2023,10.0,10.0,20.0,-10.0,0.0
13,27,2023-11-14,2023,20.0,20.0,10.0,10.0,47.5
13,28,2023-11-14,2023,40.0,40.0,40.0,0.0,35.0
13,31,2023-11-14,2023,60.0,60.0,60.0,0.0,30.0
13,32,2023-11-14,2023,,2.5,2.5,0.0,25.0
13,35,2023-11-05,2023,20.0,20.0,30.0,-10.0,32.5
13,36,2023-11-05,2023,50.0,50.0,40.0,10.0,27.5
13,42,2023-11-14,2023,20.0,20.0,20.0,0.0,47.5
13,43,2023-11-20,2023,20.0,20.0,20.0,0.0,40.0
13,44,2023-11-20,2023,10.0,10.0,10.0,0.0,42.5
13,49,2023-11-05,2023,20.0,20.0,20.0,0.0,25.0
13,50,2023-11-05,2023,10.0,10.0,20.0,-10.0,22.5
13,51,2023-11-10,2023,40.0,40.0,20.0,20.0,25.0
13,52,2023-11-10,2023,30.0,30.0,20.0,10.0,30.0
13,53,2023-11-10,2023,20.0,20.0,20.0,0.0,33.5
13,62,2023-11-06,2023,40.0,40.0,40.0,0.0,30.0
13,63,2023-11-06,2023,30.0,30.0,20.0,10.0,32.5
13,64,2023-11-06,2023,40.0,40.0,40.0,0.0,25.0
13,65,2023-11-05,2023,60.0,60.0,60.0,0.0,25.0
13,67,2023-11-20,2023,20.0,20.0,20.0,0.0,52.5
13,68,2023-11-20,2023,20.0,20.0,20.0,0.0,52.5
13,71,2023-11-05,2023,60.0,60.0,70.0,-10.0,20.0
13,72,2023-11-05,2023,30.0,30.0,40.0,-10.0,22.5
13,73,2023-11-04,2023,40.0,40.0,40.0,0.0,15.0
13,74,2023-11-05,2023,40.0,40.0,30.0,10.0,22.5
13,75,2023-11-05,2023,40.0,40.0,40.0,0.0,12.5
