site_no,spot_no,date,sst,source
10,3,2021-10-09,29.06,nasa_mur
10,3,2021-10-10,29.14,nasa_mur
10,3,2021-10-11,29.26,nasa_mur
10,3,2021-10-12,29.56,nasa_mur
10,3,2021-10-13,29.36,nasa_mur
10,3,2021-10-14,28.66,nasa_mur
10,3,2021-10-15,28.44,nasa_mur
10,3,2021-10-16,28.48,nasa_mur
10,3,2021-10-17,28.65,nasa_mur
10,3,2021-10-18,28.54,nasa_mur
10,3,2021-10-19,28.46,nasa_mur
10,3,2021-10-20,28.47,nasa_mur
10,3,2021-10-21,28.3,nasa_mur
10,3,2021-10-22,27.57,nasa_mur
10,3,2021-10-23,27.66,nasa_mur
10,3,2021-10-24,27.67,nasa_mur
10,3,2021-10-25,27.62,nasa_mur
10,3,2021-10-26,27.61,nasa_mur
10,3,2021-10-27,27.65,nasa_mur
10,3,2021-10-28,27.64,nasa_mur
10,3,2021-10-29,27.56,nasa_mur
10,3,2021-10-30,27.45,nasa_mur
10,3,2021-10-31,27.37,nasa_mur
10,3,2021-11-01,27.36,nasa_mur
10,3,2021-11-02,27.37,nasa_mur
10,3,2021-11-03,27.16,nasa_mur
10,3,2021-11-04,26.95,nasa_mur
10,3,2021-11-05,26.91,nasa_mur
10,3,2021-11-06,26.95,nasa_mur
10,3,2021-11-07,26.81,nasa_mur
10,3,2021-11-08,27.01,nasa_mur
10,3,2021-11-09,26.89,nasa_mur
10,3,2021-11-10,26.79,nasa_mur
10,3,2021-11-11,26.7,nasa_mur
10,3,2021-11-12,26.78,nasa_mur
10,3,2021-11-13,26.74,nasa_mur
10,3,2021-11-14,26.85,nasa_mur
10,3,2021-11-15,26.65,nasa_mur
10,3,2021-11-16,26.43,nasa_mur
10,3,2021-11-17,25.93,nasa_mur
10,3,2021-11-18,25.66,nasa_mur
10,3,2021-11-19,25.74,nasa_mur
10,3,2021-11-20,25.96,nasa_mur
10,3,2021-11-21,26.42,nasa_mur
10,3,2021-11-22,26.46,nasa_mur
10,3,2021-11-23,26.22,nasa_mur
10,3,2021-11-24,26.05,nasa_mur
10,3,2021-11-25,26.15,nasa_mur
10,3,2021-11-26,26.37,nasa_mur
10,3,2021-11-27,26.62,nasa_mur
10,3,2021-11-28,26.21,nasa_mur
10,3,2021-11-29,24.9,nasa_mur
10,3,2021-11-30,25.09,nasa_mur
10,3,2021-12-01,25.41,nasa_mur
10,3,2021-12-02,25.28,nasa_mur
10,3,2021-12-03,25.19,nasa_mur
10,3,2021-12-04,24.72,nasa_mur
10,3,2021-12-05,24.54,nasa_mur
10,3,2021-12-06,24.5,nasa_mur
10,3,2021-12-07,24.56,nasa_mur
10,3,2021-12-08,24.59,nasa_mur
10,3,2021-12-09,24.63,nasa_mur
10,3,2021-12-10,24.65,nasa_mur
10,3,2021-12-11,24.67,nasa_mur
10,3,2021-12-12,24.79,nasa_mur
10,3,2021-12-13,24.52,nasa_mur
10,3,2021-12-14,24.51,nasa_mur
10,3,2021-12-15,24.95,nasa_mur
10,3,2021-12-16,25.03,nasa_mur
10,3,2021-12-17,25.09,nasa_mur
10,3,2021-12-18,25.15,nasa_mur
10,3,2021-12-19,24.9,nasa_mur
10,3,2021-12-20,24.98,nasa_mur
10,3,2021-12-21,24.75,nasa_mur
10,3,2021-12-22,24.51,nasa_mur
10,3,2021-12-23,24.51,nasa_mur
10,3,2021-12-24,24.51,nasa_mur
10,3,2021-12-25,24.39,nasa_mur
10,3,2021-12-26,24.24,nasa_mur
10,3,2021-12-27,24.37,nasa_mur
10,3,2021-12-28,24.04,nasa_mur
10,3,2021-12-29,23.91,nasa_mur
10,3,2021-12-30,23.83,nasa_mur
10,3,2021-12-31,23.79,nasa_mur
10,3,2022-01-01,23.54,nasa_mur
10,3,2022-01-02,23.48,nasa_mur
10,3,2022-01-03,23.56,nasa_mur
10,3,2022-01-04,23.57,nasa_mur
10,3,2022-01-05,23.51,nasa_mur
10,3,2022-01-06,23.71,nasa_mur
10,3,2022-01-07,24.0,nasa_mur
10,3,2022-01-08,24.1,nasa_mur
10,3,2022-01-09,24.09,nasa_mur
10,3,2022-01-10,24.15,nasa_mur
10,3,2022-01-11,23.91,nasa_mur
10,3,2022-01-12,23.7,nasa_mur
10,3,2022-01-13,23.15,nasa_mur
10,3,2022-01-14,23.1,nasa_mur
10,3,2022-01-15,23.09,nasa_mur
10,3,2022-01-16,23.16,nasa_mur
10,3,2022-01-17,23.27,nasa_mur
10,3,2022-01-18,23.16,nasa_mur
10,3,2022-01-19,23.11,nasa_mur
10,3,2022-01-20,23.14,nasa_mur
10,3,2022-01-21,23.23,nasa_mur
10,3,2022-01-22,23.07,nasa_mur
10,3,2022-01-23,22.84,nasa_mur
10,3,2022-01-24,22.77,nasa_mur
10,3,2022-01-25,22.78,nasa_mur
10,3,2022-01-26,22.85,nasa_mur
10,3,2022-01-27,22.94,nasa_mur
10,3,2022-01-28,23.05,nasa_mur
10,3,2022-01-29,22.95,nasa_mur
10,3,2022-01-30,23.17,nasa_mur
10,3,2022-01-31,22.8,nasa_mur
10,3,2022-02-01,22.48,nasa_mur
10,3,2022-02-02,22.51,nasa_mur
10,3,2022-02-03,22.49,nasa_mur
10,3,2022-02-04,22.51,nasa_mur
10,3,2022-02-05,23.32,nasa_mur
10,3,2022-02-06,23.32,nasa_mur
10,3,2022-02-07,22.73,nasa_mur
10,3,2022-02-08,22.3,nasa_mur
10,3,2022-02-09,22.21,nasa_mur
10,3,2022-02-10,22.24,nasa_mur
10,3,2022-02-11,22.39,nasa_mur
10,3,2022-02-12,23.09,nasa_mur
10,3,2022-02-13,22.98,nasa_mur
10,3,2022-02-14,23.04,nasa_mur
10,3,2022-02-15,23.03,nasa_mur
10,3,2022-02-16,23.14,nasa_mur
10,3,2022-02-17,23.29,nasa_mur
10,3,2022-02-18,24.06,nasa_mur
10,3,2022-02-19,23.75,nasa_mur
10,3,2022-02-20,23.7,nasa_mur
10,3,2022-02-21,23.5,nasa_mur
10,3,2022-02-22,23.82,nasa_mur
10,3,2022-02-23,23.22,nasa_mur
10,3,2022-02-24,22.88,nasa_mur
10,3,2022-02-25,22.64,nasa_mur
10,3,2022-02-26,22.89,nasa_mur
10,3,2022-02-27,23.21,nasa_mur
10,3,2022-02-28,23.26,nasa_mur
10,3,2022-03-01,23.29,nasa_mur
10,3,2022-03-02,23.04,nasa_mur
10,3,2022-03-03,22.73,nasa_mur
10,3,2022-03-04,22.87,nasa_mur
10,3,2022-03-05,22.95,nasa_mur
10,3,2022-03-06,22.79,nasa_mur
10,3,2022-03-07,22.68,nasa_mur
10,3,2022-03-08,22.5,nasa_mur
10,3,2022-03-09,22.51,nasa_mur
10,3,2022-03-10,22.59,nasa_mur
10,3,2022-03-11,22.88,nasa_mur
10,3,2022-03-12,22.99,nasa_mur
10,3,2022-03-13,23.43,nasa_mur
10,3,2022-03-14,23.48,nasa_mur
10,3,2022-03-15,23.53,nasa_mur
10,3,2022-03-16,23.6,nasa_mur
10,3,2022-03-17,23.59,nasa_mur
10,3,2022-03-18,23.26,nasa_mur
10,3,2022-03-19,23.64,nasa_mur
10,3,2022-03-20,23.83,nasa_mur
10,3,2022-03-21,23.79,nasa_mur
10,3,2022-03-22,23.84,nasa_mur
10,3,2022-03-23,23.72,nasa_mur
10,3,2022-03-24,23.71,nasa_mur
10,3,2022-03-25,23.67,nasa_mur
10,3,2022-03-26,23.7,nasa_mur
10,3,2022-03-27,23.76,nasa_mur
10,3,2022-03-28,23.66,nasa_mur
10,3,2022-03-29,23.62,nasa_mur
10,3,2022-03-30,23.67,nasa_mur
10,3,2022-03-31,23.61,nasa_mur
10,3,2022-04-01,24.27,nasa_mur
10,3,2022-04-02,23.06,nasa_mur
10,3,2022-04-03,22.86,nasa_mur
10,3,2022-04-04,22.9,nasa_mur
10,3,2022-04-05,22.98,nasa_mur
10,3,2022-04-06,22.86,nasa_mur
10,3,2022-04-07,22.93,nasa_mur
10,3,2022-04-08,23.29,nasa_mur
10,3,2022-04-09,23.65,nasa_mur
10,3,2022-04-10,23.67,nasa_mur
10,3,2022-04-11,23.54,nasa_mur
10,3,2022-04-12,23.59,nasa_mur
10,3,2022-04-13,23.75,nasa_mur
10,3,2022-04-14,24.13,nasa_mur
10,3,2022-04-15,24.32,nasa_mur
10,3,2022-04-16,25.01,nasa_mur
10,3,2022-04-17,25.0,nasa_mur
10,3,2022-04-18,24.58,nasa_mur
10,3,2022-04-19,24.34,nasa_mur
10,3,2022-04-20,24.22,nasa_mur
10,3,2022-04-21,24.24,nasa_mur
10,3,2022-04-22,25.09,nasa_mur
10,3,2022-04-23,25.32,nasa_mur
10,3,2022-04-24,25.54,nasa_mur
10,3,2022-04-25,25.44,nasa_mur
10,3,2022-04-26,26.23,nasa_mur
10,3,2022-04-27,26.67,nasa_mur
10,3,2022-04-28,26.67,nasa_mur
10,3,2022-04-29,26.6,nasa_mur
10,3,2022-04-30,26.22,nasa_mur
10,3,2022-05-01,26.07,nasa_mur
10,3,2022-05-02,26.28,nasa_mur
10,3,2022-05-03,25.18,nasa_mur
10,3,2022-05-04,26.66,nasa_mur
10,3,2022-05-05,26.59,nasa_mur
10,3,2022-05-06,26.18,nasa_mur
10,3,2022-05-07,26.01,nasa_mur
10,3,2022-05-08,25.99,nasa_mur
10,3,2022-05-09,26.08,nasa_mur
10,3,2022-05-10,26.26,nasa_mur
10,3,2022-05-11,26.24,nasa_mur
10,3,2022-05-12,26.43,nasa_mur
10,3,2022-05-13,27.1,nasa_mur
10,3,2022-05-14,27.29,nasa_mur
10,3,2022-05-15,25.51,nasa_mur
10,3,2022-05-16,25.38,nasa_mur
10,3,2022-05-17,25.39,nasa_mur
10,3,2022-05-18,25.48,nasa_mur
10,3,2022-05-19,25.62,nasa_mur
10,3,2022-05-20,25.88,nasa_mur
10,3,2022-05-21,26.3,nasa_mur
10,3,2022-05-22,26.25,nasa_mur
10,3,2022-05-23,26.35,nasa_mur
10,3,2022-05-24,26.56,nasa_mur
10,3,2022-05-25,26.75,nasa_mur
10,3,2022-05-26,26.8,nasa_mur
10,3,2022-05-27,26.7,nasa_mur
10,3,2022-05-28,26.66,nasa_mur
10,3,2022-05-29,26.56,nasa_mur
10,3,2022-05-30,26.38,nasa_mur
10,3,2022-05-31,26.22,nasa_mur
10,3,2022-06-01,26.33,nasa_mur
10,3,2022-06-02,26.67,nasa_mur
10,3,2022-06-03,27.68,nasa_mur
10,3,2022-06-04,27.7,nasa_mur
10,3,2022-06-05,27.46,nasa_mur
10,3,2022-06-06,27.52,nasa_mur
10,3,2022-06-07,27.49,nasa_mur
10,3,2022-06-08,27.0,nasa_mur
10,3,2022-06-09,27.03,nasa_mur
10,3,2022-06-10,27.03,nasa_mur
10,3,2022-06-11,27.25,nasa_mur
10,3,2022-06-12,27.24,nasa_mur
10,3,2022-06-13,27.2,nasa_mur
10,3,2022-06-14,27.43,nasa_mur
10,3,2022-06-15,27.18,nasa_mur
10,3,2022-06-16,28.3,nasa_mur
10,3,2022-06-17,28.25,nasa_mur
10,3,2022-06-18,27.98,nasa_mur
10,3,2022-06-19,27.74,nasa_mur
10,3,2022-06-20,28.62,nasa_mur
10,3,2022-06-21,29.01,nasa_mur
10,3,2022-06-22,29.01,nasa_mur
10,3,2022-06-23,29.06,nasa_mur
10,3,2022-06-24,29.19,nasa_mur
10,3,2022-06-25,29.37,nasa_mur
10,3,2022-06-26,29.5,nasa_mur
10,3,2022-06-27,29.4,nasa_mur
10,3,2022-06-28,29.42,nasa_mur
10,3,2022-06-29,29.33,nasa_mur
10,3,2022-06-30,29.23,nasa_mur
10,3,2022-07-01,29.43,nasa_mur
10,3,2022-07-02,29.32,nasa_mur
10,3,2022-07-03,29.4,nasa_mur
10,3,2022-07-04,29.47,nasa_mur
10,3,2022-07-05,29.47,nasa_mur
10,3,2022-07-06,29.4,nasa_mur
10,3,2022-07-07,29.45,nasa_mur
10,3,2022-07-08,29.47,nasa_mur
10,3,2022-07-09,30.04,nasa_mur
10,3,2022-07-10,29.93,nasa_mur
10,3,2022-07-11,29.75,nasa_mur
10,3,2022-07-12,29.79,nasa_mur
10,3,2022-07-13,29.43,nasa_mur
10,3,2022-07-14,29.5,nasa_mur
10,3,2022-07-15,29.58,nasa_mur
10,3,2022-07-16,29.69,nasa_mur
10,3,2022-07-17,29.67,nasa_mur
10,3,2022-07-18,30.12,nasa_mur
10,3,2022-07-19,30.31,nasa_mur
10,3,2022-07-20,30.42,nasa_mur
10,3,2022-07-21,30.47,nasa_mur
10,3,2022-07-22,30.53,nasa_mur
10,3,2022-07-23,30.43,nasa_mur
10,3,2022-07-24,30.37,nasa_mur
10,3,2022-07-25,30.87,nasa_mur
10,3,2022-07-26,31.03,nasa_mur
10,3,2022-07-27,30.59,nasa_mur
10,3,2022-07-28,30.75,nasa_mur
10,3,2022-07-29,30.81,nasa_mur
10,3,2022-07-30,30.84,nasa_mur
10,3,2022-07-31,30.97,nasa_mur
10,3,2022-08-01,29.82,nasa_mur
10,3,2022-08-02,30.14,nasa_mur
10,3,2022-08-03,30.06,nasa_mur
10,3,2022-08-04,30.41,nasa_mur
10,3,2022-08-05,30.47,nasa_mur
10,3,2022-08-06,30.42,nasa_mur
10,3,2022-08-07,30.26,nasa_mur
10,3,2022-08-08,30.39,nasa_mur
10,3,2022-08-09,30.37,nasa_mur
10,3,2022-08-10,30.33,nasa_mur
10,3,2022-08-11,30.24,nasa_mur
10,3,2022-08-12,29.92,nasa_mur
10,3,2022-08-13,30.03,nasa_mur
10,3,2022-08-14,30.32,nasa_mur
10,3,2022-08-15,30.58,nasa_mur
10,3,2022-08-16,30.52,nasa_mur
10,3,2022-08-17,30.33,nasa_mur
10,3,2022-08-18,29.92,nasa_mur
10,3,2022-08-19,30.21,nasa_mur
10,3,2022-08-20,30.52,nasa_mur
10,3,2022-08-21,30.7,nasa_mur
10,3,2022-08-22,30.87,nasa_mur
10,3,2022-08-23,30.84,nasa_mur
10,3,2022-08-24,30.85,nasa_mur
10,3,2022-08-25,30.73,nasa_mur
10,3,2022-08-26,30.72,nasa_mur
10,3,2022-08-27,30.69,nasa_mur
10,3,2022-08-28,30.23,nasa_mur
10,3,2022-08-29,30.26,nasa_mur
10,3,2022-08-30,30.54,nasa_mur
10,3,2022-08-31,30.58,nasa_mur
10,3,2022-09-01,30.73,nasa_mur
10,3,2022-09-02,30.41,nasa_mur
10,3,2022-09-03,29.59,nasa_mur
10,3,2022-09-04,29.3,nasa_mur
10,3,2022-09-05,28.37,nasa_mur
10,3,2022-09-06,27.71,nasa_mur
10,3,2022-09-07,27.55,nasa_mur
10,3,2022-09-08,27.55,nasa_mur
10,3,2022-09-09,27.56,nasa_mur
10,3,2022-09-10,27.62,nasa_mur
10,3,2022-09-11,27.31,nasa_mur
10,3,2022-09-12,28.34,nasa_mur
10,3,2022-09-13,28.29,nasa_mur
10,3,2022-09-14,28.14,nasa_mur
10,3,2022-09-15,28.0,nasa_mur
10,3,2022-09-16,27.37,nasa_mur
10,3,2022-09-17,26.52,nasa_mur
10,3,2022-09-18,26.7,nasa_mur
10,3,2022-09-19,27.55,nasa_mur
10,3,2022-09-20,27.27,nasa_mur
10,3,2022-09-21,27.43,nasa_mur
10,3,2022-09-22,27.45,nasa_mur
10,3,2022-09-23,27.51,nasa_mur
10,3,2022-09-24,27.78,nasa_mur
10,3,2022-09-25,27.96,nasa_mur
10,3,2022-09-26,28.08,nasa_mur
10,3,2022-09-27,28.14,nasa_mur
10,3,2022-09-28,28.11,nasa_mur
10,3,2022-09-29,28.1,nasa_mur
10,3,2022-09-30,28.21,nasa_mur
10,3,2022-10-01,28.69,nasa_mur
10,3,2022-10-02,28.55,nasa_mur
10,3,2022-10-03,28.4,nasa_mur
10,3,2022-10-04,28.4,nasa_mur
10,3,2022-10-05,28.32,nasa_mur
10,3,2022-10-06,28.03,nasa_mur
10,3,2022-10-07,27.97,nasa_mur
10,3,2022-10-08,27.57,nasa_mur
10,3,2022-10-09,27.59,nasa_mur
10,3,2022-10-10,27.56,nasa_mur
10,3,2022-10-11,27.25,nasa_mur
10,3,2022-10-12,26.92,nasa_mur
10,3,2022-10-13,26.77,nasa_mur
10,3,2022-10-14,26.68,nasa_mur
10,3,2022-10-15,26.79,nasa_mur
10,3,2022-10-16,26.89,nasa_mur
10,3,2022-10-17,26.98,nasa_mur
10,3,2022-10-18,27.02,nasa_mur
10,3,2022-10-19,27.22,nasa_mur
10,3,2022-10-20,27.89,nasa_mur
10,3,2022-10-21,28.14,nasa_mur
10,3,2022-10-22,28.35,nasa_mur
10,3,2022-10-23,28.27,nasa_mur
10,3,2022-10-24,28.25,nasa_mur
10,3,2022-10-25,27.97,nasa_mur
10,3,2022-10-26,27.87,nasa_mur
10,3,2022-10-27,27.54,nasa_mur
10,3,2022-10-28,26.97,nasa_mur
10,3,2022-10-29,26.97,nasa_mur
10,3,2022-10-30,27.07,nasa_mur
10,3,2022-10-31,27.12,nasa_mur
10,3,2022-11-01,27.36,nasa_mur
10,3,2022-11-02,27.19,nasa_mur
10,3,2022-11-03,27.41,nasa_mur
10,3,2022-11-04,27.57,nasa_mur
10,3,2022-11-05,27.4,nasa_mur
10,3,2022-11-06,27.33,nasa_mur
10,3,2022-11-07,27.15,nasa_mur
10,3,2022-11-08,27.08,nasa_mur
10,3,2022-11-09,26.84,nasa_mur
10,3,2022-11-10,26.83,nasa_mur
10,3,2022-11-11,26.98,nasa_mur
10,3,2022-11-12,27.06,nasa_mur
10,3,2022-11-13,26.97,nasa_mur
10,3,2022-11-14,26.64,nasa_mur
10,3,2022-11-15,26.55,nasa_mur
10,3,2022-11-16,26.58,nasa_mur
10,3,2022-11-17,26.68,nasa_mur
10,3,2022-11-18,26.83,nasa_mur
10,3,2022-11-19,27.1,nasa_mur
10,3,2022-11-20,27.19,nasa_mur
10,3,2022-11-21,26.92,nasa_mur
10,3,2022-11-22,26.53,nasa_mur
10,3,2022-11-23,26.19,nasa_mur
10,3,2022-11-24,26.7,nasa_mur
10,3,2022-11-25,26.27,nasa_mur
10,3,2022-11-26,26.27,nasa_mur
10,3,2022-11-27,26.57,nasa_mur
10,3,2022-11-28,26.97,nasa_mur
10,3,2022-11-29,27.16,nasa_mur
10,3,2022-11-30,27.16,nasa_mur
10,3,2022-12-01,26.95,nasa_mur
10,3,2022-12-02,26.75,nasa_mur
10,3,2022-12-03,26.6,nasa_mur
10,3,2022-12-04,26.47,nasa_mur
10,3,2022-12-05,26.49,nasa_mur
10,3,2022-12-06,26.58,nasa_mur
10,3,2022-12-07,25.94,nasa_mur
10,3,2022-12-08,25.82,nasa_mur
10,3,2022-12-09,25.74,nasa_mur
10,3,2022-12-10,25.59,nasa_mur
10,3,2022-12-11,25.61,nasa_mur
10,3,2022-12-12,25.67,nasa_mur
10,3,2022-12-13,24.95,nasa_mur
10,3,2022-12-14,24.55,nasa_mur
10,3,2022-12-15,24.11,nasa_mur
10,3,2022-12-16,24.34,nasa_mur
10,3,2022-12-17,24.7,nasa_mur
10,3,2022-12-18,24.53,nasa_mur
10,3,2022-12-19,24.4,nasa_mur
10,3,2022-12-20,24.33,nasa_mur
10,3,2022-12-21,24.35,nasa_mur
10,3,2022-12-22,24.23,nasa_mur
10,3,2022-12-23,24.13,nasa_mur
10,3,2022-12-24,24.04,nasa_mur
10,3,2022-12-25,23.73,nasa_mur
10,3,2022-12-26,23.52,nasa_mur
10,3,2022-12-27,23.11,nasa_mur
10,3,2022-12-28,23.23,nasa_mur
10,3,2022-12-29,23.3,nasa_mur
10,3,2022-12-30,23.43,nasa_mur
10,3,2022-12-31,23.37,nasa_mur
10,3,2023-01-01,23.08,nasa_mur
10,3,2023-01-02,23.07,nasa_mur
10,3,2023-01-03,23.16,nasa_mur
10,3,2023-01-04,23.28,nasa_mur
10,3,2023-01-05,23.43,nasa_mur
10,3,2023-01-06,23.49,nasa_mur
10,3,2023-01-07,23.15,nasa_mur
10,3,2023-01-08,22.81,nasa_mur
10,3,2023-01-09,22.7,nasa_mur
10,3,2023-01-10,22.69,nasa_mur
10,3,2023-01-11,22.94,nasa_mur
10,3,2023-01-12,23.19,nasa_mur
10,3,2023-01-13,23.22,nasa_mur
10,3,2023-01-14,23.25,nasa_mur
10,3,2023-01-15,23.22,nasa_mur
10,3,2023-01-16,23.69,nasa_mur
10,3,2023-01-17,23.28,nasa_mur
10,3,2023-01-18,23.11,nasa_mur
10,3,2023-01-19,22.69,nasa_mur
10,3,2023-01-20,22.51,nasa_mur
10,3,2023-01-21,22.54,nasa_mur
10,3,2023-01-22,22.34,nasa_mur
10,3,2023-01-23,22.59,nasa_mur
10,3,2023-01-24,22.58,nasa_mur
10,3,2023-01-25,22.29,nasa_mur
10,3,2023-01-26,22.15,nasa_mur
10,3,2023-01-27,22.07,nasa_mur
10,3,2023-01-28,21.77,nasa_mur
10,3,2023-01-29,21.76,nasa_mur
10,3,2023-01-30,21.91,nasa_mur
10,3,2023-01-31,21.95,nasa_mur
10,3,2023-02-01,21.75,nasa_mur
10,3,2023-02-02,21.62,nasa_mur
10,3,2023-02-03,21.57,nasa_mur
10,3,2023-02-04,22.02,nasa_mur
10,3,2023-02-05,22.27,nasa_mur
10,3,2023-02-06,21.77,nasa_mur
10,3,2023-02-07,21.76,nasa_mur
10,3,2023-02-08,21.76,nasa_mur
10,3,2023-02-09,21.98,nasa_mur
10,3,2023-02-10,22.39,nasa_mur
10,3,2023-02-11,22.42,nasa_mur
10,3,2023-02-12,22.61,nasa_mur
10,3,2023-02-13,22.68,nasa_mur
10,3,2023-02-14,22.93,nasa_mur
10,3,2023-02-15,22.84,nasa_mur
10,3,2023-02-16,22.61,nasa_mur
10,3,2023-02-17,22.46,nasa_mur
10,3,2023-02-18,22.24,nasa_mur
10,3,2023-02-19,22.12,nasa_mur
10,3,2023-02-20,22.3,nasa_mur
10,3,2023-02-21,22.56,nasa_mur
10,3,2023-02-22,22.42,nasa_mur
10,3,2023-02-23,22.06,nasa_mur
10,3,2023-02-24,21.59,nasa_mur
10,3,2023-02-25,21.71,nasa_mur
10,3,2023-02-26,22.28,nasa_mur
10,3,2023-02-27,22.27,nasa_mur
10,3,2023-02-28,22.26,nasa_mur
10,3,2023-03-01,22.31,nasa_mur
10,3,2023-03-02,22.33,nasa_mur
10,3,2023-03-03,22.31,nasa_mur
10,3,2023-03-04,22.35,nasa_mur
10,3,2023-03-05,22.44,nasa_mur
10,3,2023-03-06,22.45,nasa_mur
10,3,2023-03-07,22.52,nasa_mur
10,3,2023-03-08,22.57,nasa_mur
10,3,2023-03-09,22.78,nasa_mur
10,3,2023-03-10,22.71,nasa_mur
10,3,2023-03-11,22.66,nasa_mur
10,3,2023-03-12,22.58,nasa_mur
10,3,2023-03-13,23.17,nasa_mur
10,3,2023-03-14,23.11,nasa_mur
10,3,2023-03-15,23.2,nasa_mur
10,3,2023-03-16,23.32,nasa_mur
10,3,2023-03-17,23.61,nasa_mur
10,3,2023-03-18,23.69,nasa_mur
10,3,2023-03-19,23.53,nasa_mur
10,3,2023-03-20,23.68,nasa_mur
10,3,2023-03-21,23.91,nasa_mur
10,3,2023-03-22,23.98,nasa_mur
10,3,2023-03-23,24.25,nasa_mur
10,3,2023-03-24,24.4,nasa_mur
10,3,2023-03-25,24.53,nasa_mur
10,3,2023-03-26,24.71,nasa_mur
10,3,2023-03-27,24.15,nasa_mur
10,3,2023-03-28,24.15,nasa_mur
10,3,2023-03-29,24.31,nasa_mur
10,3,2023-03-30,24.27,nasa_mur
10,3,2023-03-31,24.26,nasa_mur
10,3,2023-04-01,24.23,nasa_mur
10,3,2023-04-02,24.13,nasa_mur
10,3,2023-04-03,24.11,nasa_mur
10,3,2023-04-04,24.25,nasa_mur
10,3,2023-04-05,24.36,nasa_mur
10,3,2023-04-06,24.1,nasa_mur
10,3,2023-04-07,24.07,nasa_mur
10,3,2023-04-08,23.96,nasa_mur
10,3,2023-04-09,23.98,nasa_mur
10,3,2023-04-10,24.03,nasa_mur
10,3,2023-04-11,24.11,nasa_mur
10,3,2023-04-12,24.22,nasa_mur
10,3,2023-04-13,24.42,nasa_mur
10,3,2023-04-14,24.85,nasa_mur
10,3,2023-04-15,24.82,nasa_mur
10,3,2023-04-16,24.39,nasa_mur
10,3,2023-04-17,24.47,nasa_mur
10,3,2023-04-18,24.5,nasa_mur
10,3,2023-04-19,24.47,nasa_mur
10,3,2023-04-20,25.45,nasa_mur
10,3,2023-04-21,25.28,nasa_mur
10,3,2023-04-22,25.13,nasa_mur
10,3,2023-04-23,25.22,nasa_mur
10,3,2023-04-24,25.24,nasa_mur
10,3,2023-04-25,25.3,nasa_mur
10,3,2023-04-26,24.48,nasa_mur
10,3,2023-04-27,24.36,nasa_mur
10,3,2023-04-28,24.63,nasa_mur
10,3,2023-04-29,24.83,nasa_mur
10,3,2023-04-30,25.12,nasa_mur
10,3,2023-05-01,24.94,nasa_mur
10,3,2023-05-02,24.76,nasa_mur
10,3,2023-05-03,24.81,nasa_mur
10,3,2023-05-04,24.73,nasa_mur
10,3,2023-05-05,24.85,nasa_mur
10,3,2023-05-06,25.57,nasa_mur
10,3,2023-05-07,25.08,nasa_mur
10,3,2023-05-08,25.03,nasa_mur
10,3,2023-05-09,25.27,nasa_mur
10,3,2023-05-10,25.47,nasa_mur
10,3,2023-05-11,25.28,nasa_mur
10,3,2023-05-12,25.3,nasa_mur
10,3,2023-05-13,25.23,nasa_mur
10,3,2023-05-14,26.32,nasa_mur
10,3,2023-05-15,26.24,nasa_mur
10,3,2023-05-16,25.99,nasa_mur
10,3,2023-05-17,25.9,nasa_mur
10,3,2023-05-18,25.93,nasa_mur
10,3,2023-05-19,25.96,nasa_mur
10,3,2023-05-20,26.07,nasa_mur
10,3,2023-05-21,25.85,nasa_mur
10,3,2023-05-22,25.67,nasa_mur
10,3,2023-05-23,25.73,nasa_mur
10,3,2023-05-24,25.75,nasa_mur
10,3,2023-05-25,26.11,nasa_mur
10,3,2023-05-26,26.26,nasa_mur
10,3,2023-05-27,26.24,nasa_mur
10,3,2023-05-28,25.95,nasa_mur
10,3,2023-05-29,25.78,nasa_mur
10,3,2023-05-30,25.99,nasa_mur
10,3,2023-05-31,27.06,nasa_mur
10,3,2023-06-01,27.07,nasa_mur
10,3,2023-06-02,27.09,nasa_mur
10,3,2023-06-03,27.34,nasa_mur
10,3,2023-06-04,27.45,nasa_mur
10,3,2023-06-05,27.41,nasa_mur
10,3,2023-06-06,27.19,nasa_mur
10,3,2023-06-07,27.65,nasa_mur
10,3,2023-06-08,27.85,nasa_mur
10,3,2023-06-09,28.38,nasa_mur
10,3,2023-06-10,28.62,nasa_mur
10,3,2023-06-11,27.58,nasa_mur
10,3,2023-06-12,27.57,nasa_mur
10,3,2023-06-13,27.69,nasa_mur
10,3,2023-06-14,27.51,nasa_mur
10,3,2023-06-15,27.63,nasa_mur
10,3,2023-06-16,27.35,nasa_mur
10,3,2023-06-17,27.27,nasa_mur
10,3,2023-06-18,27.07,nasa_mur
10,3,2023-06-19,26.86,nasa_mur
10,3,2023-06-20,26.7,nasa_mur
10,3,2023-06-21,26.71,nasa_mur
10,3,2023-06-22,27.46,nasa_mur
10,3,2023-06-23,27.81,nasa_mur
10,3,2023-06-24,27.9,nasa_mur
10,3,2023-06-25,28.0,nasa_mur
10,3,2023-06-26,28.12,nasa_mur
10,3,2023-06-27,28.23,nasa_mur
10,3,2023-06-28,28.01,nasa_mur
10,3,2023-06-29,27.25,nasa_mur
10,3,2023-06-30,27.52,nasa_mur
10,3,2023-07-01,28.25,nasa_mur
10,3,2023-07-02,28.84,nasa_mur
10,3,2023-07-03,28.91,nasa_mur
10,3,2023-07-04,28.79,nasa_mur
10,3,2023-07-05,28.76,nasa_mur
