プロット タイトル: site13_spot042_2022,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21155732, SEN S/N: 21155732)",カプラー取り外し (LGR S/N: 21155732),カプラー取り付け (LGR S/N: 21155732),停止済み (LGR S/N: 21155732),ファイルの終わり (LGR S/N: 21155732)
6876,08/26/22 07:00:00 午後,31.714,,,,
6877,08/26/22 08:00:00 午後,31.612,,,,
6878,08/26/22 09:00:00 午後,31.561,,,,
6879,08/26/22 10:00:00 午後,31.663,,,,
6880,08/26/22 11:00:00 午後,31.714,,,,
6881,08/27/22 12:00:00 午前,31.816,,,,
6882,08/27/22 01:00:00 午前,31.714,,,,
6883,08/27/22 02:00:00 午前,31.306,,,,
6884,08/27/22 03:00:00 午前,31.001,,,,
6885,08/27/22 04:00:00 午前,31.23,,,,
6886,08/27/22 05:00:00 午前,31.637,,,,
6887,08/27/22 06:00:00 午前,31.586,,,,
6888,08/27/22 07:00:00 午前,31.459,,,,
6889,08/27/22 08:00:00 午前,31.408,,,,
6890,08/27/22 09:00:00 午前,31.408,,,,
6891,08/27/22 10:00:00 午前,31.535,,,,
6892,08/27/22 11:00:00 午前,31.663,,,,
6893,08/27/22 12:00:00 午後,31.791,,,,
6894,08/27/22 01:00:00 午後,31.919,,,,
6895,08/27/22 02:00:00 午後,31.97,,,,
6896,08/27/22 03:00:00 午後,31.944,,,,
6897,08/27/22 04:00:00 午後,31.868,,,,
6898,08/27/22 05:00:00 午後,31.816,,,,
6899,08/27/22 06:00:00 午後,31.586,,,,
6900,08/27/22 07:00:00 午後,31.459,,,,
6901,08/27/22 08:00:00 午後,31.408,,,,
6902,08/27/22 09:00:00 午後,31.382,,,,
6903,08/27/22 10:00:00 午後,31.357,,,,
6904,08/27/22 11:00:00 午後,31.306,,,,
6905,08/28/22 12:00:00 午前,31.331,,,,
6906,08/28/22 01:00:00 午前,31.459,,,,
6907,08/28/22 02:00:00 午前,31.459,,,,
6908,08/28/22 03:00:00 午前,31.408,,,,
6909,08/28/22 04:00:00 午前,31.357,,,,
6910,08/28/22 05:00:00 午前,31.281,,,,
6911,08/28/22 06:00:00 午前,31.204,,,,
6912,08/28/22 07:00:00 午前,30.9,,,,
6913,08/28/22 08:00:00 午前,30.798,,,,
6914,08/28/22 09:00:00 午前,30.748,,,,
6915,08/28/22 10:00:00 午前,30.798,,,,
6916,08/28/22 11:00:00 午前,31.052,,,,
6917,08/28/22 12:00:00 午後,31.052,,,,
6918,08/28/22 01:00:00 午後,31.281,,,,
6919,08/28/22 02:00:00 午後,31.433,,,,
6920,08/28/22 03:00:00 午後,31.51,,,,
6921,08/28/22 04:00:00 午後,31.357,,,,
6922,08/28/22 05:00:00 午後,31.23,,,,
6923,08/28/22 06:00:00 午後,30.95,,,,
6924,08/28/22 07:00:00 午後,30.748,,,,
6925,08/28/22 08:00:00 午後,30.748,,,,
6926,08/28/22 09:00:00 午後,30.798,,,,
6927,08/28/22 10:00:00 午後,30.773,,,,
6928,08/28/22 11:00:00 午後,30.748,,,,
6929,08/29/22 12:00:00 午前,30.722,,,,
6930,08/29/22 01:00:00 午前,30.697,,,,
6931,08/29/22 02:00:00 午前,30.748,,,,
6932,08/29/22 03:00:00 午前,30.748,,,,
6933,08/29/22 04:00:00 午前,30.773,,,,
6934,08/29/22 05:00:00 午前,30.697,,,,
6935,08/29/22 06:00:00 午前,30.621,,,,
6936,08/29/22 07:00:00 午前,30.621,,,,
6937,08/29/22 08:00:00 午前,30.571,,,,
6938,08/29/22 09:00:00 午前,30.495,,,,
6939,08/29/22 10:00:00 午前,30.495,,,,
6940,08/29/22 11:00:00 午前,30.672,,,,
6941,08/29/22 12:00:00 午後,30.824,,,,
6942,08/29/22 01:00:00 午後,31.001,,,,
6943,08/29/22 02:00:00 午後,31.255,,,,
6944,08/29/22 03:00:00 午後,31.51,,,,
6945,08/29/22 04:00:00 午後,31.714,,,,
6946,08/29/22 05:00:00 午後,31.484,,,,
6947,08/29/22 06:00:00 午後,31.306,,,,
6948,08/29/22 07:00:00 午後,31.052,,,,
6949,08/29/22 08:00:00 午後,30.976,,,,
6950,08/29/22 09:00:00 午後,31.001,,,,
6951,08/29/22 10:00:00 午後,31.001,,,,
6952,08/29/22 11:00:00 午後,30.976,,,,
6953,08/30/22 12:00:00 午前,30.925,,,,
6954,08/30/22 01:00:00 午前,30.874,,,,
6955,08/30/22 02:00:00 午前,30.849,,,,
6956,08/30/22 03:00:00 午前,30.824,,,,
6957,08/30/22 04:00:00 午前,30.798,,,,
6958,08/30/22 05:00:00 午前,30.773,,,,
6959,08/30/22 06:00:00 午前,30.773,,,,
6960,08/30/22 07:00:00 午前,30.824,,,,
6961,08/30/22 08:00:00 午前,30.9,,,,
6962,08/30/22 09:00:00 午前,30.925,,,,
6963,08/30/22 10:00:00 午前,30.849,,,,
6964,08/30/22 11:00:00 午前,30.925,,,,
6965,08/30/22 12:00:00 午後,31.179,,,,
6966,08/30/22 01:00:00 午後,31.281,,,,
6967,08/30/22 02:00:00 午後,31.561,,,,
6968,08/30/22 03:00:00 午後,31.535,,,,
6969,08/30/22 04:00:00 午後,31.586,,,,
6970,08/30/22 05:00:00 午後,31.484,,,,
6971,08/30/22 06:00:00 午後,31.433,,,,
6972,08/30/22 07:00:00 午後,31.281,,,,
6973,08/30/22 08:00:00 午後,31.103,,,,
6974,08/30/22 09:00:00 午後,31.103,,,,
6975,08/30/22 10:00:00 午後,31.153,,,,
6976,08/30/22 11:00:00 午後,31.128,,,,
6977,08/31/22 12:00:00 午前,31.077,,,,
6978,08/31/22 01:00:00 午前,31.001,,,,
6979,08/31/22 02:00:00 午前,30.9,,,,
6980,08/31/22 03:00:00 午前,30.849,,,,
6981,08/31/22 04:00:00 午前,30.773,,,,
6982,08/31/22 05:00:00 午前,30.621,,,,
6983,08/31/22 06:00:00 午前,30.722,,,,
6984,08/31/22 07:00:00 午前,30.773,,,,
6985,08/31/22 08:00:00 午前,30.9,,,,
6986,08/31/22 09:00:00 午前,30.976,,,,
6987,08/31/22 10:00:00 午前,30.925,,,,
6988,08/31/22 11:00:00 午前,30.925,,,,
6989,08/31/22 12:00:00 午後,31.128,,,,
6990,08/31/22 01:00:00 午後,31.179,,,,
6991,08/31/22 02:00:00 午後,31.331,,,,
6992,08/31/22 03:00:00 午後,31.535,,,,
6993,08/31/22 04:00:00 午後,31.586,,,,
6994,08/31/22 05:00:00 午後,31.586,,,,
6995,08/31/22 06:00:00 午後,31.51,,,,
6996,08/31/22 07:00:00 午後,31.382,,,,
6997,08/31/22 08:00:00 午後,31.281,,,,
6998,08/31/22 09:00:00 午後,31.128,,,,
6999,08/31/22 10:00:00 午後,31.001,,,,
7000,08/31/22 11:00:00 午後,30.925,,,,
7001,09/01/22 12:00:00 午前,30.874,,,,
7002,09/01/22 01:00:00 午前,30.874,,,,
7003,09/01/22 02:00:00 午前,30.9,,,,
7004,09/01/22 03:00:00 午前,30.596,,,,
7005,09/01/22 04:00:00 午前,30.469,,,,
7006,09/01/22 05:00:00 午前,30.394,,,,
7007,09/01/22 06:00:00 午前,30.318,,,,
7008,09/01/22 07:00:00 午前,30.217,,,,
7009,09/01/22 08:00:00 午前,30.091,,,,
7010,09/01/22 09:00:00 午前,30.142,,,,
7011,09/01/22 10:00:00 午前,30.243,,,,
7012,09/01/22 11:00:00 午前,30.343,,,,
7013,09/01/22 12:00:00 午後,30.343,,,,
7014,09/01/22 01:00:00 午後,30.318,,,,
7015,09/01/22 02:00:00 午後,30.217,,,,
7016,09/01/22 03:00:00 午後,30.243,,,,
7017,09/01/22 04:00:00 午後,30.217,,,,
7018,09/01/22 05:00:00 午後,30.117,,,,
7019,09/01/22 06:00:00 午後,30.016,,,,
7020,09/01/22 07:00:00 午後,29.941,,,,
7021,09/01/22 08:00:00 午後,29.916,,,,
7022,09/01/22 09:00:00 午後,29.89,,,,
7023,09/01/22 10:00:00 午後,29.865,,,,
7024,09/01/22 11:00:00 午後,29.865,,,,
7025,09/02/22 12:00:00 午前,29.79,,,,
7026,09/02/22 01:00:00 午前,29.941,,,,
7027,09/02/22 02:00:00 午前,29.991,,,,
7028,09/02/22 03:00:00 午前,30.041,,,,
7029,09/02/22 04:00:00 午前,30.041,,,,
7030,09/02/22 05:00:00 午前,29.991,,,,
7031,09/02/22 06:00:00 午前,29.89,,,,
7032,09/02/22 07:00:00 午前,29.815,,,,
7033,09/02/22 08:00:00 午前,29.74,,,,
7034,09/02/22 09:00:00 午前,29.715,,,,
7035,09/02/22 10:00:00 午前,29.74,,,,
7036,09/02/22 11:00:00 午前,29.84,,,,
7037,09/02/22 12:00:00 午後,29.815,,,,
7038,09/02/22 01:00:00 午後,30.117,,,,
7039,09/02/22 02:00:00 午後,30.167,,,,
7040,09/02/22 03:00:00 午後,30.066,,,,
7041,09/02/22 04:00:00 午後,29.966,,,,
7042,09/02/22 05:00:00 午後,29.991,,,,
7043,09/02/22 06:00:00 午後,29.941,,,,
7044,09/02/22 07:00:00 午後,29.89,,,,
7045,09/02/22 08:00:00 午後,29.715,,,,
7046,09/02/22 09:00:00 午後,29.69,,,,
7047,09/02/22 10:00:00 午後,29.765,,,,
7048,09/02/22 11:00:00 午後,29.815,,,,
7049,09/03/22 12:00:00 午前,29.74,,,,
7050,09/03/22 01:00:00 午前,29.565,,,,
7051,09/03/22 02:00:00 午前,29.464,,,,
7052,09/03/22 03:00:00 午前,29.04,,,,
7053,09/03/22 04:00:00 午前,29.19,,,,
7054,09/03/22 05:00:00 午前,29.24,,,,
7055,09/03/22 06:00:00 午前,29.115,,,,
7056,09/03/22 07:00:00 午前,29.14,,,,
7057,09/03/22 08:00:00 午前,28.965,,,,
7058,09/03/22 09:00:00 午前,29.165,,,,
7059,09/03/22 10:00:00 午前,29.19,,,,
7060,09/03/22 11:00:00 午前,29.24,,,,
7061,09/03/22 12:00:00 午後,29.115,,,,
7062,09/03/22 01:00:00 午後,29.04,,,,
7063,09/03/22 02:00:00 午後,28.916,,,,
7064,09/03/22 03:00:00 午後,28.99,,,,
7065,09/03/22 04:00:00 午後,29.065,,,,
7066,09/03/22 05:00:00 午後,29.015,,,,
7067,09/03/22 06:00:00 午後,28.841,,,,
7068,09/03/22 07:00:00 午後,28.841,,,,
7069,09/03/22 08:00:00 午後,28.816,,,,
7070,09/03/22 09:00:00 午後,28.766,,,,
7071,09/03/22 10:00:00 午後,28.766,,,,
7072,09/03/22 11:00:00 午後,28.742,,,,
7073,09/04/22 12:00:00 午前,28.766,,,,
7074,09/04/22 01:00:00 午前,28.816,,,,
7075,09/04/22 02:00:00 午前,28.965,,,,
7076,09/04/22 03:00:00 午前,28.965,,,,
7077,09/04/22 04:00:00 午前,28.941,,,,
7078,09/04/22 05:00:00 午前,28.891,,,,
7079,09/04/22 06:00:00 午前,28.841,,,,
7080,09/04/22 07:00:00 午前,28.766,,,,
7081,09/04/22 08:00:00 午前,28.692,,,,
7082,09/04/22 09:00:00 午前,28.667,,,,
7083,09/04/22 10:00:00 午前,28.593,,,,
7084,09/04/22 11:00:00 午前,28.543,,,,
7085,09/04/22 12:00:00 午後,28.444,,,,
7086,09/04/22 01:00:00 午後,28.518,,,,
7087,09/04/22 02:00:00 午後,28.568,,,,
7088,09/04/22 03:00:00 午後,28.717,,,,
7089,09/04/22 04:00:00 午後,28.816,,,,
7090,09/04/22 05:00:00 午後,28.841,,,,
7091,09/04/22 06:00:00 午後,28.816,,,,
7092,09/04/22 07:00:00 午後,28.816,,,,
7093,09/04/22 08:00:00 午後,28.816,,,,
7094,09/04/22 09:00:00 午後,28.816,,,,
7095,09/04/22 10:00:00 午後,28.841,,,,
7096,09/04/22 11:00:00 午後,28.841,,,,
7097,09/05/22 12:00:00 午前,28.866,,,,
7098,09/05/22 01:00:00 午前,28.866,,,,
7099,09/05/22 02:00:00 午前,28.841,,,,
7100,09/05/22 03:00:00 午前,28.841,,,,
7101,09/05/22 04:00:00 午前,28.816,,,,
7102,09/05/22 05:00:00 午前,28.791,,,,
7103,09/05/22 06:00:00 午前,28.791,,,,
7104,09/05/22 07:00:00 午前,28.766,,,,
7105,09/05/22 08:00:00 午前,28.742,,,,
7106,09/05/22 09:00:00 午前,28.766,,,,
7107,09/05/22 10:00:00 午前,28.791,,,,
7108,09/05/22 11:00:00 午前,28.816,,,,
7109,09/05/22 12:00:00 午後,28.866,,,,
7110,09/05/22 01:00:00 午後,28.891,,,,
7111,09/05/22 02:00:00 午後,28.916,,,,
7112,09/05/22 03:00:00 午後,28.965,,,,
7113,09/05/22 04:00:00 午後,29.015,,,,
7114,09/05/22 05:00:00 午後,29.015,,,,
7115,09/05/22 06:00:00 午後,29.09,,,,
7116,09/05/22 07:00:00 午後,29.19,,,,
7117,09/05/22 08:00:00 午後,28.841,,,,
7118,09/05/22 09:00:00 午後,28.717,,,,
7119,09/05/22 10:00:00 午後,28.667,,,,
7120,09/05/22 11:00:00 午後,28.617,,,,
7121,09/06/22 12:00:00 午前,28.617,,,,
7122,09/06/22 01:00:00 午前,28.667,,,,
7123,09/06/22 02:00:00 午前,28.717,,,,
7124,09/06/22 03:00:00 午前,28.941,,,,
7125,09/06/22 04:00:00 午前,28.99,,,,
7126,09/06/22 05:00:00 午前,28.99,,,,
7127,09/06/22 06:00:00 午前,28.841,,,,
7128,09/06/22 07:00:00 午前,28.692,,,,
7129,09/06/22 08:00:00 午前,28.543,,,,
7130,09/06/22 09:00:00 午前,28.568,,,,
7131,09/06/22 10:00:00 午前,28.742,,,,
7132,09/06/22 11:00:00 午前,28.891,,,,
7133,09/06/22 12:00:00 午後,29.19,,,,
7134,09/06/22 01:00:00 午後,29.24,,,,
7135,09/06/22 02:00:00 午後,29.414,,,,
7136,09/06/22 03:00:00 午後,29.439,,,,
7137,09/06/22 04:00:00 午後,29.69,,,,
7138,09/06/22 05:00:00 午後,29.865,,,,
7139,09/06/22 06:00:00 午後,29.74,,,,
7140,09/06/22 07:00:00 午後,29.515,,,,
7141,09/06/22 08:00:00 午後,29.74,,,,
7142,09/06/22 09:00:00 午後,28.766,,,,
7143,09/06/22 10:00:00 午後,28.717,,,,
7144,09/06/22 11:00:00 午後,28.692,,,,
7145,09/07/22 12:00:00 午前,28.667,,,,
7146,09/07/22 01:00:00 午前,28.667,,,,
7147,09/07/22 02:00:00 午前,28.667,,,,
7148,09/07/22 03:00:00 午前,28.642,,,,
7149,09/07/22 04:00:00 午前,28.667,,,,
7150,09/07/22 05:00:00 午前,28.667,,,,
7151,09/07/22 06:00:00 午前,28.692,,,,
7152,09/07/22 07:00:00 午前,28.916,,,,
7153,09/07/22 08:00:00 午前,28.891,,,,
7154,09/07/22 09:00:00 午前,28.866,,,,
7155,09/07/22 10:00:00 午前,28.99,,,,
7156,09/07/22 11:00:00 午前,28.941,,,,
7157,09/07/22 12:00:00 午後,28.965,,,,
7158,09/07/22 01:00:00 午後,28.965,,,,
7159,09/07/22 02:00:00 午後,28.891,,,,
7160,09/07/22 03:00:00 午後,28.891,,,,
7161,09/07/22 04:00:00 午後,28.816,,,,
7162,09/07/22 05:00:00 午後,28.866,,,,
7163,09/07/22 06:00:00 午後,28.891,,,,
7164,09/07/22 07:00:00 午後,28.717,,,,
7165,09/07/22 08:00:00 午後,28.742,,,,
7166,09/07/22 09:00:00 午後,28.717,,,,
7167,09/07/22 10:00:00 午後,28.667,,,,
7168,09/07/22 11:00:00 午後,28.617,,,,
7169,09/08/22 12:00:00 午前,28.568,,,,
7170,09/08/22 01:00:00 午前,28.493,,,,
7171,09/08/22 02:00:00 午前,28.419,,,,
7172,09/08/22 03:00:00 午前,28.444,,,,
7173,09/08/22 04:00:00 午前,28.444,,,,
7174,09/08/22 05:00:00 午前,28.444,,,,
7175,09/08/22 06:00:00 午前,28.369,,,,
7176,09/08/22 07:00:00 午前,28.245,,,,
7177,09/08/22 08:00:00 午前,28.245,,,,
7178,09/08/22 09:00:00 午前,28.32,,,,
7179,09/08/22 10:00:00 午前,28.394,,,,
7180,09/08/22 11:00:00 午前,28.493,,,,
7181,09/08/22 12:00:00 午後,28.568,,,,
7182,09/08/22 01:00:00 午後,28.742,,,,
7183,09/08/22 02:00:00 午後,28.667,,,,
7184,09/08/22 03:00:00 午後,28.617,,,,
7185,09/08/22 04:00:00 午後,28.543,,,,
7186,09/08/22 05:00:00 午後,28.27,,,,
7187,09/08/22 06:00:00 午後,28.221,,,,
7188,09/08/22 07:00:00 午後,28.245,,,,
7189,09/08/22 08:00:00 午後,28.245,,,,
7190,09/08/22 09:00:00 午後,28.196,,,,
7191,09/08/22 10:00:00 午後,28.295,,,,
7192,09/08/22 11:00:00 午後,28.543,,,,
7193,09/09/22 12:00:00 午前,28.468,,,,
7194,09/09/22 01:00:00 午前,28.394,,,,
7195,09/09/22 02:00:00 午前,28.345,,,,
7196,09/09/22 03:00:00 午前,28.295,,,,
7197,09/09/22 04:00:00 午前,28.245,,,,
7198,09/09/22 05:00:00 午前,28.32,,,,
7199,09/09/22 06:00:00 午前,28.196,,,,
7200,09/09/22 07:00:00 午前,27.974,,,,
7201,09/09/22 08:00:00 午前,27.949,,,,
7202,09/09/22 09:00:00 午前,28.097,,,,
7203,09/09/22 10:00:00 午前,28.394,,,,
7204,09/09/22 11:00:00 午前,28.419,,,,
7205,09/09/22 12:00:00 午後,28.493,,,,
7206,09/09/22 01:00:00 午後,28.642,,,,
7207,09/09/22 02:00:00 午後,28.965,,,,
7208,09/09/22 03:00:00 午後,28.791,,,,
7209,09/09/22 04:00:00 午後,28.766,,,,
7210,09/09/22 05:00:00 午後,28.742,,,,
7211,09/09/22 06:00:00 午後,28.518,,,,
7212,09/09/22 07:00:00 午後,28.345,,,,
7213,09/09/22 08:00:00 午後,28.419,,,,
7214,09/09/22 09:00:00 午後,28.493,,,,
7215,09/09/22 10:00:00 午後,28.642,,,,
7216,09/09/22 11:00:00 午後,28.841,,,,
7217,09/10/22 12:00:00 午前,28.444,,,,
7218,09/10/22 01:00:00 午前,28.369,,,,
7219,09/10/22 02:00:00 午前,28.369,,,,
7220,09/10/22 03:00:00 午前,28.394,,,,
7221,09/10/22 04:00:00 午前,28.369,,,,
7222,09/10/22 05:00:00 午前,28.543,,,,
7223,09/10/22 06:00:00 午前,28.468,,,,
7224,09/10/22 07:00:00 午前,28.27,,,,
7225,09/10/22 08:00:00 午前,28.27,,,,
7226,09/10/22 09:00:00 午前,28.295,,,,
7227,09/10/22 10:00:00 午前,28.394,,,,
7228,09/10/22 11:00:00 午前,28.468,,,,
7229,09/10/22 12:00:00 午後,28.617,,,,
7230,09/10/22 01:00:00 午後,28.816,,,,
7231,09/10/22 02:00:00 午後,29.015,,,,
7232,09/10/22 03:00:00 午後,29.065,,,,
7233,09/10/22 04:00:00 午後,28.742,,,,
7234,09/10/22 05:00:00 午後,28.692,,,,
7235,09/10/22 06:00:00 午後,28.617,,,,
7236,09/10/22 07:00:00 午後,28.518,,,,
7237,09/10/22 08:00:00 午後,28.593,,,,
7238,09/10/22 09:00:00 午後,28.568,,,,
7239,09/10/22 10:00:00 午後,28.518,,,,
7240,09/10/22 11:00:00 午後,28.518,,,,
7241,09/11/22 12:00:00 午前,28.593,,,,
7242,09/11/22 01:00:00 午前,28.518,,,,
7243,09/11/22 02:00:00 午前,28.518,,,,
7244,09/11/22 03:00:00 午前,28.444,,,,
7245,09/11/22 04:00:00 午前,28.419,,,,
7246,09/11/22 05:00:00 午前,28.444,,,,
7247,09/11/22 06:00:00 午前,28.419,,,,
7248,09/11/22 07:00:00 午前,28.369,,,,
7249,09/11/22 08:00:00 午前,28.27,,,,
7250,09/11/22 09:00:00 午前,28.345,,,,
7251,09/11/22 10:00:00 午前,28.345,,,,
7252,09/11/22 11:00:00 午前,28.32,,,,
7253,09/11/22 12:00:00 午後,28.245,,,,
7254,09/11/22 01:00:00 午後,28.221,,,,
7255,09/11/22 02:00:00 午後,28.122,,,,
7256,09/11/22 03:00:00 午後,28.048,,,,
7257,09/11/22 04:00:00 午後,27.998,,,,
7258,09/11/22 05:00:00 午後,28.171,,,,
7259,09/11/22 06:00:00 午後,28.072,,,,
7260,09/11/22 07:00:00 午後,27.998,,,,
7261,09/11/22 08:00:00 午後,27.949,,,,
7262,09/11/22 09:00:00 午後,27.924,,,,
7263,09/11/22 10:00:00 午後,27.727,,,,
7264,09/11/22 11:00:00 午後,27.85,,,,
7265,09/12/22 12:00:00 午前,27.825,,,,
7266,09/12/22 01:00:00 午前,27.727,,,,
7267,09/12/22 02:00:00 午前,27.677,,,,
7268,09/12/22 03:00:00 午前,27.604,,,,
7269,09/12/22 04:00:00 午前,27.628,,,,
7270,09/12/22 05:00:00 午前,27.53,,,,
7271,09/12/22 06:00:00 午前,27.333,,,,
7272,09/12/22 07:00:00 午前,27.456,,,,
7273,09/12/22 08:00:00 午前,27.382,,,,
7274,09/12/22 09:00:00 午前,27.358,,,,
7275,09/12/22 10:00:00 午前,27.333,,,,
7276,09/12/22 11:00:00 午前,27.481,,,,
7277,09/12/22 12:00:00 午後,27.554,,,,
7278,09/12/22 01:00:00 午後,27.505,,,,
7279,09/12/22 02:00:00 午後,27.456,,,,
7280,09/12/22 03:00:00 午後,27.358,,,,
7281,09/12/22 04:00:00 午後,27.284,,,,
7282,09/12/22 05:00:00 午後,27.235,,,,
7283,09/12/22 06:00:00 午後,27.259,,,,
7284,09/12/22 07:00:00 午後,27.21,,,,
7285,09/12/22 08:00:00 午後,26.94,,,,
7286,09/12/22 09:00:00 午後,26.549,,,,
7287,09/12/22 10:00:00 午後,26.891,,,,
7288,09/12/22 11:00:00 午後,27.087,,,,
7289,09/13/22 12:00:00 午前,26.989,,,,
7290,09/13/22 01:00:00 午前,26.965,,,,
7291,09/13/22 02:00:00 午前,26.891,,,,
7292,09/13/22 03:00:00 午前,26.818,,,,
7293,09/13/22 04:00:00 午前,26.769,,,,
7294,09/13/22 05:00:00 午前,26.72,,,,
7295,09/13/22 06:00:00 午前,26.646,,,,
7296,09/13/22 07:00:00 午前,26.622,,,,
7297,09/13/22 08:00:00 午前,26.867,,,,
7298,09/13/22 09:00:00 午前,26.158,,,,
7299,09/13/22 10:00:00 午前,26.158,,,,
7300,09/13/22 11:00:00 午前,26.207,,,,
7301,09/13/22 12:00:00 午後,26.231,,,,
7302,09/13/22 01:00:00 午後,26.28,,,,
7303,09/13/22 02:00:00 午後,26.329,,,,
7304,09/13/22 03:00:00 午後,26.378,,,,
7305,09/13/22 04:00:00 午後,26.426,,,,
7306,09/13/22 05:00:00 午後,26.451,,,,
7307,09/13/22 06:00:00 午後,26.475,,,,
7308,09/13/22 07:00:00 午後,26.451,,,,
7309,09/13/22 08:00:00 午後,26.402,,,,
7310,09/13/22 09:00:00 午後,26.622,,,,
7311,09/13/22 10:00:00 午後,26.671,,,,
7312,09/13/22 11:00:00 午後,26.744,,,,
7313,09/14/22 12:00:00 午前,26.72,,,,
7314,09/14/22 01:00:00 午前,26.744,,,,
7315,09/14/22 02:00:00 午前,26.744,,,,
7316,09/14/22 03:00:00 午前,26.744,,,,
7317,09/14/22 04:00:00 午前,26.695,,,,
7318,09/14/22 05:00:00 午前,26.695,,,,
7319,09/14/22 06:00:00 午前,26.671,,,,
7320,09/14/22 07:00:00 午前,26.671,,,,
7321,09/14/22 08:00:00 午前,26.671,,,,
7322,09/14/22 09:00:00 午前,26.695,,,,
7323,09/14/22 10:00:00 午前,26.818,,,,
7324,09/14/22 11:00:00 午前,26.965,,,,
7325,09/14/22 12:00:00 午後,27.063,,,,
7326,09/14/22 01:00:00 午後,27.112,,,,
7327,09/14/22 02:00:00 午後,27.186,,,,
7328,09/14/22 03:00:00 午後,27.259,,,,
7329,09/14/22 04:00:00 午後,27.308,,,,
7330,09/14/22 05:00:00 午後,27.284,,,,
7331,09/14/22 06:00:00 午後,27.259,,,,
7332,09/14/22 07:00:00 午後,27.284,,,,
7333,09/14/22 08:00:00 午後,27.259,,,,
7334,09/14/22 09:00:00 午後,27.259,,,,
7335,09/14/22 10:00:00 午後,27.235,,,,
7336,09/14/22 11:00:00 午後,27.235,,,,
7337,09/15/22 12:00:00 午前,26.744,,,,
7338,09/15/22 01:00:00 午前,26.72,,,,
7339,09/15/22 02:00:00 午前,26.695,,,,
7340,09/15/22 03:00:00 午前,26.72,,,,
7341,09/15/22 04:00:00 午前,26.72,,,,
7342,09/15/22 05:00:00 午前,26.695,,,,
7343,09/15/22 06:00:00 午前,26.695,,,,
7344,09/15/22 07:00:00 午前,26.671,,,,
7345,09/15/22 08:00:00 午前,26.695,,,,
7346,09/15/22 09:00:00 午前,26.744,,,,
7347,09/15/22 10:00:00 午前,26.793,,,,
7348,09/15/22 11:00:00 午前,26.989,,,,
7349,09/15/22 12:00:00 午後,27.063,,,,
7350,09/15/22 01:00:00 午後,26.989,,,,
7351,09/15/22 02:00:00 午後,27.112,,,,
7352,09/15/22 03:00:00 午後,27.235,,,,
7353,09/15/22 04:00:00 午後,27.579,,,,
7354,09/15/22 05:00:00 午後,27.53,,,,
7355,09/15/22 06:00:00 午後,27.481,,,,
7356,09/15/22 07:00:00 午後,27.53,,,,
7357,09/15/22 08:00:00 午後,27.53,,,,
7358,09/15/22 09:00:00 午後,27.456,,,,
7359,09/15/22 10:00:00 午後,27.481,,,,
7360,09/15/22 11:00:00 午後,27.431,,,,
7361,09/16/22 12:00:00 午前,27.407,,,,
7362,09/16/22 01:00:00 午前,27.431,,,,
7363,09/16/22 02:00:00 午前,27.407,,,,
7364,09/16/22 03:00:00 午前,27.53,,,,
7365,09/16/22 04:00:00 午前,27.358,,,,
7366,09/16/22 05:00:00 午前,27.333,,,,
7367,09/16/22 06:00:00 午前,27.382,,,,
7368,09/16/22 07:00:00 午前,27.382,,,,
7369,09/16/22 08:00:00 午前,27.407,,,,
7370,09/16/22 09:00:00 午前,27.382,,,,
7371,09/16/22 10:00:00 午前,27.456,,,,
7372,09/16/22 11:00:00 午前,27.604,,,,
7373,09/16/22 12:00:00 午後,27.727,,,,
7374,09/16/22 01:00:00 午後,27.825,,,,
7375,09/16/22 02:00:00 午後,28.493,,,,
7376,09/16/22 03:00:00 午後,28.593,,,,
7377,09/16/22 04:00:00 午後,28.493,,,,
7378,09/16/22 05:00:00 午後,28.345,,,,
7379,09/16/22 06:00:00 午後,28.27,,,,
7380,09/16/22 07:00:00 午後,28.147,,,,
7381,09/16/22 08:00:00 午後,28.023,,,,
7382,09/16/22 09:00:00 午後,27.998,,,,
7383,09/16/22 10:00:00 午後,28.023,,,,
7384,09/16/22 11:00:00 午後,28.147,,,,
7385,09/17/22 12:00:00 午前,28.097,,,,
7386,09/17/22 01:00:00 午前,27.949,,,,
7387,09/17/22 02:00:00 午前,27.776,,,,
7388,09/17/22 03:00:00 午前,27.776,,,,
7389,09/17/22 04:00:00 午前,27.825,,,,
7390,09/17/22 05:00:00 午前,27.85,,,,
7391,09/17/22 06:00:00 午前,27.825,,,,
7392,09/17/22 07:00:00 午前,27.825,,,,
7393,09/17/22 08:00:00 午前,27.801,,,,
7394,09/17/22 09:00:00 午前,27.801,,,,
7395,09/17/22 10:00:00 午前,27.875,,,,
7396,09/17/22 11:00:00 午前,27.974,,,,
7397,09/17/22 12:00:00 午後,28.023,,,,
7398,09/17/22 01:00:00 午後,28.023,,,,
7399,09/17/22 02:00:00 午後,28.171,,,,
7400,09/17/22 03:00:00 午後,28.543,,,,
7401,09/17/22 04:00:00 午後,28.419,,,,
7402,09/17/22 05:00:00 午後,28.369,,,,
7403,09/17/22 06:00:00 午後,28.221,,,,
7404,09/17/22 07:00:00 午後,28.097,,,,
7405,09/17/22 08:00:00 午後,27.974,,,,
7406,09/17/22 09:00:00 午後,27.85,,,,
7407,09/17/22 10:00:00 午後,27.801,,,,
