プロット タイトル: site12_spot040_2020,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20054373, SEN S/N: 20054373)",カプラー取り外し (LGR S/N: 20054373),ファイルの終わり (LGR S/N: 20054373)
7799,10/21/19 12:00:00 午後,29.991,,
7800,10/21/19 12:00:00 午後,30.167,,
7801,10/21/19 12:00:00 午後,30.545,,
7802,10/21/19 12:00:00 午後,30.748,,
7803,10/21/19 12:00:00 午後,30.722,,
7804,10/21/19 12:00:00 午後,30.672,,
7805,10/21/19 12:00:00 午後,30.419,,
7806,10/21/19 12:00:00 午後,30.066,,
7807,10/21/19 12:00:00 午後,29.991,,
7808,10/21/19 12:00:00 午後,29.991,,
7809,10/21/19 12:00:00 午後,30.016,,
7810,10/21/19 12:00:00 午後,30.066,,
7811,10/21/19 12:00:00 午後,30.419,,
7812,10/21/19 12:00:00 午後,30.419,,
7813,10/21/19 12:00:00 午後,30.016,,
7814,10/21/19 12:00:00 午後,29.84,,
7815,10/21/19 12:00:00 午後,29.916,,
7816,10/21/19 12:00:00 午後,29.715,,
7817,10/21/19 12:00:00 午後,29.665,,
7818,10/21/19 12:00:00 午後,29.64,,
7819,10/21/19 12:00:00 午後,29.615,,
7820,10/21/19 12:00:00 午後,29.59,,
7821,10/21/19 12:00:00 午後,29.59,,
7822,10/21/19 12:00:00 午後,29.865,,
7823,10/21/19 12:00:00 午後,30.066,,
7824,10/21/19 12:00:00 午後,30.167,,
7825,10/21/19 12:00:00 午後,30.469,,
7826,10/21/19 12:00:00 午後,30.293,,
7827,10/21/19 12:00:00 午後,30.369,,
7828,10/21/19 12:00:00 午後,30.394,,
7829,10/21/19 12:00:00 午後,30.419,,
7830,10/21/19 12:00:00 午後,30.394,,
7831,10/21/19 12:00:00 午後,29.966,,
7832,10/21/19 12:00:00 午後,29.89,,
7833,10/21/19 12:00:00 午後,30.243,,
7834,10/21/19 12:00:00 午後,30.268,,
7835,10/21/19 12:00:00 午後,29.765,,
7836,10/21/19 12:00:00 午後,29.414,,
7837,10/21/19 12:00:00 午後,29.414,,
7838,10/21/19 12:00:00 午後,29.389,,
7839,10/21/19 12:00:00 午後,29.414,,
7840,10/21/19 12:00:00 午後,29.389,,
7841,10/21/19 12:00:00 午後,29.34,,
7842,10/21/19 12:00:00 午後,29.315,,
7843,10/21/19 12:00:00 午後,29.315,,
7844,10/21/19 12:00:00 午後,29.34,,
7845,10/21/19 12:00:00 午後,29.365,,
7846,10/21/19 12:00:00 午後,29.565,,
7847,10/21/19 12:00:00 午後,29.815,,
7848,10/21/19 12:00:00 午後,29.941,,
7849,10/21/19 12:00:00 午後,30.419,,
7850,10/21/19 12:00:00 午後,30.672,,
7851,10/21/19 12:00:00 午後,30.849,,
7852,10/21/19 12:00:00 午後,30.874,,
7853,10/21/19 12:00:00 午後,30.925,,
7854,10/21/19 12:00:00 午後,30.9,,
7855,10/21/19 12:00:00 午後,30.976,,
7856,10/21/19 12:00:00 午後,30.596,,
7857,10/21/19 12:00:00 午後,30.217,,
7858,10/21/19 12:00:00 午後,30.016,,
7859,10/21/19 12:00:00 午後,29.966,,
7860,10/21/19 12:00:00 午後,29.941,,
7861,10/21/19 12:00:00 午後,29.916,,
7862,10/21/19 12:00:00 午後,29.966,,
7863,10/21/19 12:00:00 午後,30.117,,
7864,10/21/19 12:00:00 午後,30.066,,
7865,10/21/19 12:00:00 午後,29.991,,
7866,10/21/19 12:00:00 午後,29.941,,
7867,10/21/19 12:00:00 午後,29.991,,
7868,10/21/19 12:00:00 午後,29.815,,
7869,10/21/19 12:00:00 午後,29.815,,
7870,10/21/19 12:00:00 午後,29.966,,
7871,10/21/19 12:00:00 午後,30.091,,
7872,10/21/19 12:00:00 午後,30.142,,
7873,10/21/19 12:00:00 午後,30.318,,
7874,10/21/19 12:00:00 午後,30.545,,
7875,10/21/19 12:00:00 午後,30.824,,
7876,10/21/19 12:00:00 午後,30.722,,
7877,10/21/19 12:00:00 午後,30.621,,
7878,10/21/19 12:00:00 午後,30.646,,
7879,10/21/19 12:00:00 午後,30.621,,
7880,10/21/19 12:00:00 午後,30.672,,
7881,10/21/19 12:00:00 午後,30.343,,
7882,10/21/19 12:00:00 午後,30.091,,
7883,10/21/19 12:00:00 午後,29.991,,
7884,10/21/19 12:00:00 午後,29.966,,
7885,10/21/19 12:00:00 午後,29.941,,
7886,10/21/19 12:00:00 午後,29.89,,
7887,10/21/19 12:00:00 午後,30.091,,
7888,10/21/19 12:00:00 午後,29.69,,
7889,10/21/19 12:00:00 午後,29.565,,
7890,10/21/19 12:00:00 午後,29.565,,
7891,10/21/19 12:00:00 午後,29.515,,
7892,10/21/19 12:00:00 午後,29.49,,
7893,10/21/19 12:00:00 午後,29.59,,
7894,10/21/19 12:00:00 午後,29.89,,
7895,10/21/19 12:00:00 午後,30.041,,
7896,10/21/19 12:00:00 午後,30.217,,
7897,10/21/19 12:00:00 午後,30.545,,
7898,10/21/19 12:00:00 午後,30.697,,
7899,10/21/19 12:00:00 午後,30.925,,
7900,10/21/19 12:00:00 午後,31.408,,
7901,10/21/19 12:00:00 午後,30.571,,
7902,10/21/19 12:00:00 午後,30.318,,
7903,10/21/19 12:00:00 午後,30.293,,
7904,10/21/19 12:00:00 午後,30.268,,
7905,10/21/19 12:00:00 午後,30.243,,
7906,10/21/19 12:00:00 午後,30.066,,
7907,10/21/19 12:00:00 午後,30.066,,
7908,10/21/19 12:00:00 午後,30.016,,
7909,10/21/19 12:00:00 午後,29.966,,
7910,10/21/19 12:00:00 午後,29.89,,
7911,10/21/19 12:00:00 午後,29.815,,
7912,10/21/19 12:00:00 午後,29.765,,
7913,10/21/19 12:00:00 午後,29.54,,
7914,10/21/19 12:00:00 午後,29.54,,
7915,10/21/19 12:00:00 午後,29.515,,
7916,10/21/19 12:00:00 午後,29.515,,
7917,10/21/19 12:00:00 午後,29.54,,
7918,10/21/19 12:00:00 午後,29.74,,
7919,10/21/19 12:00:00 午後,30.117,,
7920,10/21/19 12:00:00 午後,30.419,,
7921,10/21/19 12:00:00 午後,30.697,,
7922,10/21/19 12:00:00 午後,30.849,,
7923,10/21/19 12:00:00 午後,31.077,,
7924,10/21/19 12:00:00 午後,31.586,,
7925,10/21/19 12:00:00 午後,31.765,,
7926,10/21/19 12:00:00 午後,30.798,,
7927,10/21/19 12:00:00 午後,30.621,,
7928,10/21/19 12:00:00 午後,30.52,,
7929,10/21/19 12:00:00 午後,30.52,,
7930,10/21/19 12:00:00 午後,30.243,,
7931,10/21/19 12:00:00 午後,30.217,,
7932,10/21/19 12:00:00 午後,30.192,,
7933,10/21/19 12:00:00 午後,30.142,,
7934,10/21/19 12:00:00 午後,30.117,,
7935,10/21/19 12:00:00 午後,30.016,,
7936,10/21/19 12:00:00 午後,29.916,,
7937,10/21/19 12:00:00 午後,29.815,,
7938,10/21/19 12:00:00 午後,29.765,,
7939,10/21/19 12:00:00 午後,29.74,,
7940,10/21/19 12:00:00 午後,29.74,,
7941,10/21/19 12:00:00 午後,29.79,,
7942,10/21/19 12:00:00 午後,29.941,,
7943,10/21/19 12:00:00 午後,30.217,,
7944,10/21/19 12:00:00 午後,30.571,,
7945,10/21/19 12:00:00 午後,30.824,,
7946,10/21/19 12:00:00 午後,31.128,,
7947,10/21/19 12:00:00 午後,31.357,,
7948,10/21/19 12:00:00 午後,31.382,,
7949,10/21/19 12:00:00 午後,31.996,,
7950,10/21/19 12:00:00 午後,30.722,,
7951,10/21/19 12:00:00 午後,30.394,,
7952,10/21/19 12:00:00 午後,30.318,,
7953,10/21/19 12:00:00 午後,30.192,,
7954,10/21/19 12:00:00 午後,30.192,,
7955,10/21/19 12:00:00 午後,30.52,,
7956,10/21/19 12:00:00 午後,30.318,,
7957,10/21/19 12:00:00 午後,30.293,,
7958,10/21/19 12:00:00 午後,30.217,,
7959,10/21/19 12:00:00 午後,30.167,,
7960,10/21/19 12:00:00 午後,30.142,,
7961,10/21/19 12:00:00 午後,29.84,,
7962,10/21/19 12:00:00 午後,29.865,,
7963,10/21/19 12:00:00 午後,29.865,,
7964,10/21/19 12:00:00 午後,29.84,,
7965,10/21/19 12:00:00 午後,29.84,,
7966,10/21/19 12:00:00 午後,29.916,,
7967,10/21/19 12:00:00 午後,30.217,,
7968,10/21/19 12:00:00 午後,30.495,,
7969,10/21/19 12:00:00 午後,30.722,,
7970,10/21/19 12:00:00 午後,30.976,,
7971,10/21/19 12:00:00 午後,31.255,,
7972,10/21/19 12:00:00 午後,31.255,,
7973,10/21/19 12:00:00 午後,31.357,,
7974,10/21/19 12:00:00 午後,30.722,,
7975,10/21/19 12:00:00 午後,30.293,,
7976,10/21/19 12:00:00 午後,30.142,,
7977,10/21/19 12:00:00 午後,30.041,,
7978,10/21/19 12:00:00 午後,29.941,,
7979,10/21/19 12:00:00 午後,29.916,,
7980,10/21/19 12:00:00 午後,30.091,,
7981,10/21/19 12:00:00 午後,30.142,,
7982,10/21/19 12:00:00 午後,30.041,,
7983,10/21/19 12:00:00 午後,29.941,,
7984,10/21/19 12:00:00 午後,29.89,,
7985,10/21/19 12:00:00 午後,29.615,,
7986,10/21/19 12:00:00 午後,29.64,,
7987,10/21/19 12:00:00 午後,29.765,,
7988,10/21/19 12:00:00 午後,29.79,,
7989,10/21/19 12:00:00 午後,29.715,,
7990,10/21/19 12:00:00 午後,29.79,,
7991,10/21/19 12:00:00 午後,30.016,,
7992,10/21/19 12:00:00 午後,30.268,,
7993,10/21/19 12:00:00 午後,30.621,,
7994,10/21/19 12:00:00 午後,30.9,,
7995,10/21/19 12:00:00 午後,31.153,,
7996,10/21/19 12:00:00 午後,31.331,,
7997,10/21/19 12:00:00 午後,31.408,,
7998,10/21/19 12:00:00 午後,32.201,,
7999,10/21/19 12:00:00 午後,30.343,,
8000,10/21/19 12:00:00 午後,30.041,,
8001,10/21/19 12:00:00 午後,29.84,,
8002,10/21/19 12:00:00 午後,29.54,,
8003,10/21/19 12:00:00 午後,29.59,,
8004,10/21/19 12:00:00 午後,29.84,,
8005,10/21/19 12:00:00 午後,30.041,,
8006,10/21/19 12:00:00 午後,30.041,,
8007,10/21/19 12:00:00 午後,30.091,,
8008,10/21/19 12:00:00 午後,29.966,,
8009,10/21/19 12:00:00 午後,29.84,,
8010,10/21/19 12:00:00 午後,29.464,,
8011,10/21/19 12:00:00 午後,29.64,,
8012,10/21/19 12:00:00 午後,29.615,,
8013,10/21/19 12:00:00 午後,29.64,,
8014,10/21/19 12:00:00 午後,29.715,,
8015,10/21/19 12:00:00 午後,29.865,,
8016,10/21/19 12:00:00 午後,30.041,,
8017,10/21/19 12:00:00 午後,30.142,,
8018,10/21/19 12:00:00 午後,30.469,,
8019,10/21/19 12:00:00 午後,30.773,,
8020,10/21/19 12:00:00 午後,30.849,,
8021,10/21/19 12:00:00 午後,31.077,,
8022,10/21/19 12:00:00 午後,31.382,,
8023,10/21/19 12:00:00 午後,30.773,,
8024,10/21/19 12:00:00 午後,30.318,,
8025,10/21/19 12:00:00 午後,30.066,,
8026,10/21/19 12:00:00 午後,29.941,,
8027,10/21/19 12:00:00 午後,29.966,,
8028,10/21/19 12:00:00 午後,30.066,,
8029,10/21/19 12:00:00 午後,29.815,,
8030,10/21/19 12:00:00 午後,29.916,,
8031,10/21/19 12:00:00 午後,29.84,,
8032,10/21/19 12:00:00 午後,29.79,,
8033,10/21/19 12:00:00 午後,29.765,,
8034,10/21/19 12:00:00 午後,29.64,,
8035,10/21/19 12:00:00 午後,29.565,,
8036,10/21/19 12:00:00 午後,29.49,,
8037,10/21/19 12:00:00 午後,29.515,,
8038,10/21/19 12:00:00 午後,29.615,,
8039,10/21/19 12:00:00 午後,29.815,,
8040,10/21/19 12:00:00 午後,29.916,,
8041,10/21/19 12:00:00 午後,29.89,,
8042,10/21/19 12:00:00 午後,29.84,,
8043,10/21/19 12:00:00 午後,29.966,,
8044,10/21/19 12:00:00 午後,30.142,,
8045,10/21/19 12:00:00 午後,30.142,,
8046,10/21/19 12:00:00 午後,30.192,,
8047,10/21/19 12:00:00 午後,30.621,,
8048,10/21/19 12:00:00 午後,29.916,,
8049,10/21/19 12:00:00 午後,29.665,,
8050,10/21/19 12:00:00 午後,29.565,,
8051,10/21/19 12:00:00 午後,29.59,,
8052,10/21/19 12:00:00 午後,29.615,,
8053,10/21/19 12:00:00 午後,29.59,,
8054,10/21/19 12:00:00 午後,29.69,,
8055,10/21/19 12:00:00 午後,29.69,,
8056,10/21/19 12:00:00 午後,29.515,,
8057,10/21/19 12:00:00 午後,29.414,,
8058,10/21/19 12:00:00 午後,29.439,,
8059,10/21/19 12:00:00 午後,29.365,,
8060,10/21/19 12:00:00 午後,29.09,,
8061,10/21/19 12:00:00 午後,29.24,,
8062,10/21/19 12:00:00 午後,29.414,,
8063,10/21/19 12:00:00 午後,29.515,,
8064,10/21/19 12:00:00 午後,29.715,,
8065,10/21/19 12:00:00 午後,29.84,,
8066,10/21/19 12:00:00 午後,29.865,,
8067,10/21/19 12:00:00 午後,29.916,,
8068,10/21/19 12:00:00 午後,29.84,,
8069,10/21/19 12:00:00 午後,29.84,,
8070,10/21/19 12:00:00 午後,29.765,,
8071,10/21/19 12:00:00 午後,29.715,,
8072,10/21/19 12:00:00 午後,29.59,,
8073,10/21/19 12:00:00 午後,29.365,,
8074,10/21/19 12:00:00 午後,29.34,,
8075,10/21/19 12:00:00 午後,29.315,,
8076,10/21/19 12:00:00 午後,29.29,,
8077,10/21/19 12:00:00 午後,29.215,,
8078,10/21/19 12:00:00 午後,29.14,,
8079,10/21/19 12:00:00 午後,29.265,,
8080,10/21/19 12:00:00 午後,29.215,,
8081,10/21/19 12:00:00 午後,28.99,,
8082,10/21/19 12:00:00 午後,28.891,,
8083,10/21/19 12:00:00 午後,28.891,,
8084,10/21/19 12:00:00 午後,28.568,,
8085,10/21/19 12:00:00 午後,28.617,,
8086,10/21/19 12:00:00 午後,29.29,,
8087,10/21/19 12:00:00 午後,29.49,,
8088,10/21/19 12:00:00 午後,29.665,,
8089,10/21/19 12:00:00 午後,29.815,,
8090,10/21/19 12:00:00 午後,29.815,,
8091,10/21/19 12:00:00 午後,29.64,,
8092,10/21/19 12:00:00 午後,29.59,,
8093,10/21/19 12:00:00 午後,29.615,,
8094,10/21/19 12:00:00 午後,29.59,,
8095,10/21/19 12:00:00 午後,29.464,,
8096,10/21/19 12:00:00 午後,29.389,,
8097,10/21/19 12:00:00 午後,29.24,,
8098,10/21/19 12:00:00 午後,29.215,,
8099,10/21/19 12:00:00 午後,29.24,,
8100,10/21/19 12:00:00 午後,29.24,,
8101,10/21/19 12:00:00 午後,29.215,,
8102,10/21/19 12:00:00 午後,29.165,,
8103,10/21/19 12:00:00 午後,29.04,,
8104,10/21/19 12:00:00 午後,29.115,,
8105,10/21/19 12:00:00 午後,29.04,,
8106,10/21/19 12:00:00 午後,28.99,,
8107,10/21/19 12:00:00 午後,28.866,,
8108,10/21/19 12:00:00 午後,28.742,,
8109,10/21/19 12:00:00 午後,28.419,,
8110,10/21/19 12:00:00 午後,28.742,,
8111,10/21/19 12:00:00 午後,29.515,,
8112,10/21/19 12:00:00 午後,29.59,,
8113,10/21/19 12:00:00 午後,29.715,,
8114,10/21/19 12:00:00 午後,29.916,,
8115,10/21/19 12:00:00 午後,29.916,,
8116,10/21/19 12:00:00 午後,29.69,,
8117,10/21/19 12:00:00 午後,29.565,,
8118,10/21/19 12:00:00 午後,29.59,,
8119,10/21/19 12:00:00 午後,29.515,,
8120,10/21/19 12:00:00 午後,29.414,,
8121,10/21/19 12:00:00 午後,29.389,,
8122,10/21/19 12:00:00 午後,29.715,,
8123,10/21/19 12:00:00 午後,29.715,,
8124,10/21/19 12:00:00 午後,29.74,,
8125,10/21/19 12:00:00 午後,29.715,,
8126,10/21/19 12:00:00 午後,29.69,,
8127,10/21/19 12:00:00 午後,29.515,,
8128,10/21/19 12:00:00 午後,29.414,,
8129,10/21/19 12:00:00 午後,29.439,,
8130,10/21/19 12:00:00 午後,29.439,,
8131,10/21/19 12:00:00 午後,29.414,,
8132,10/21/19 12:00:00 午後,29.389,,
8133,10/21/19 12:00:00 午後,29.115,,
8134,10/21/19 12:00:00 午後,28.965,,
8135,10/21/19 12:00:00 午後,28.99,,
8136,10/21/19 12:00:00 午後,29.615,,
8137,10/21/19 12:00:00 午後,29.815,,
8138,10/21/19 12:00:00 午後,29.991,,
8139,10/21/19 12:00:00 午後,30.091,,
8140,10/21/19 12:00:00 午後,30.041,,
8141,10/21/19 12:00:00 午後,29.84,,
8142,10/21/19 12:00:00 午後,29.565,,
8143,10/21/19 12:00:00 午後,29.515,,
8144,10/21/19 12:00:00 午後,29.464,,
8145,10/21/19 12:00:00 午後,29.414,,
8146,10/21/19 12:00:00 午後,29.34,,
8147,10/21/19 12:00:00 午後,29.24,,
8148,10/21/19 12:00:00 午後,29.265,,
8149,10/21/19 12:00:00 午後,29.34,,
8150,10/21/19 12:00:00 午後,29.365,,
8151,10/21/19 12:00:00 午後,29.34,,
8152,10/21/19 12:00:00 午後,29.24,,
8153,10/21/19 12:00:00 午後,29.24,,
8154,10/21/19 12:00:00 午後,29.115,,
8155,10/21/19 12:00:00 午後,29.09,,
8156,10/21/19 12:00:00 午後,28.99,,
8157,10/21/19 12:00:00 午後,29.015,,
8158,10/21/19 12:00:00 午後,29.215,,
8159,10/21/19 12:00:00 午後,29.115,,
8160,10/21/19 12:00:00 午後,29.115,,
8161,10/21/19 12:00:00 午後,29.015,,
8162,10/21/19 12:00:00 午後,29.79,,
8163,10/21/19 12:00:00 午後,30.016,,
8164,10/21/19 12:00:00 午後,29.916,,
8165,10/21/19 12:00:00 午後,29.941,,
8166,10/21/19 12:00:00 午後,29.815,,
8167,10/21/19 12:00:00 午後,29.515,,
8168,10/21/19 12:00:00 午後,29.315,,
8169,10/21/19 12:00:00 午後,29.29,,
8170,10/21/19 12:00:00 午後,29.24,,
8171,10/21/19 12:00:00 午後,29.19,,
8172,10/21/19 12:00:00 午後,29.115,,
8173,10/21/19 12:00:00 午後,29.04,,
8174,10/21/19 12:00:00 午後,29.14,,
8175,10/21/19 12:00:00 午後,29.215,,
8176,10/21/19 12:00:00 午後,29.165,,
8177,10/21/19 12:00:00 午後,29.14,,
8178,10/21/19 12:00:00 午後,29.065,,
8179,10/21/19 12:00:00 午後,28.891,,
8180,10/21/19 12:00:00 午後,28.916,,
8181,10/21/19 12:00:00 午後,29.015,,
8182,10/21/19 12:00:00 午後,29.015,,
8183,10/21/19 12:00:00 午後,28.916,,
8184,10/21/19 12:00:00 午後,28.941,,
8185,10/21/19 12:00:00 午後,28.866,,
8186,10/21/19 12:00:00 午後,29.015,,
8187,10/21/19 12:00:00 午後,29.79,,
8188,10/21/19 12:00:00 午後,29.815,,
8189,10/21/19 12:00:00 午後,29.74,,
8190,10/21/19 12:00:00 午後,29.665,,
8191,10/21/19 12:00:00 午後,29.615,,
8192,10/21/19 12:00:00 午後,29.29,,
8193,10/21/19 12:00:00 午後,29.19,,
8194,10/21/19 12:00:00 午後,29.14,,
8195,10/21/19 12:00:00 午後,29.09,,
8196,10/21/19 12:00:00 午後,29.015,,
8197,10/21/19 12:00:00 午後,28.866,,
8198,10/21/19 12:00:00 午後,28.816,,
8199,10/21/19 12:00:00 午後,28.791,,
8200,10/21/19 12:00:00 午後,28.916,,
8201,10/21/19 12:00:00 午後,28.965,,
8202,10/21/19 12:00:00 午後,28.965,,
8203,10/21/19 12:00:00 午後,28.866,,
8204,10/21/19 12:00:00 午後,28.766,,
8205,10/21/19 12:00:00 午後,28.543,,
8206,10/21/19 12:00:00 午後,28.369,,
8207,10/21/19 12:00:00 午後,28.419,,
8208,10/21/19 12:00:00 午後,28.27,,
8209,10/21/19 12:00:00 午後,28.221,,
8210,10/21/19 12:00:00 午後,28.097,,
8211,10/21/19 12:00:00 午後,27.85,,
8212,10/21/19 12:00:00 午後,28.717,,
8213,10/21/19 12:00:00 午後,28.965,,
8214,10/21/19 12:00:00 午後,28.99,,
8215,10/21/19 12:00:00 午後,28.916,,
8216,10/21/19 12:00:00 午後,28.717,,
8217,10/21/19 12:00:00 午後,28.717,,
8218,10/21/19 12:00:00 午後,28.692,,
8219,10/21/19 12:00:00 午後,28.692,,
8220,10/21/19 12:00:00 午後,28.692,,
8221,10/21/19 12:00:00 午後,28.667,,
8222,10/21/19 12:00:00 午後,28.394,,
8223,10/21/19 12:00:00 午後,28.196,,
8224,10/21/19 12:00:00 午後,28.593,,
8225,10/21/19 12:00:00 午後,28.717,,
8226,10/21/19 12:00:00 午後,28.766,,
8227,10/21/19 12:00:00 午後,28.742,,
8228,10/21/19 12:00:00 午後,28.742,,
8229,10/21/19 12:00:00 午後,28.667,,
8230,10/21/19 12:00:00 午後,28.444,,
8231,10/21/19 12:00:00 午後,28.518,,
8232,10/21/19 12:00:00 午後,28.617,,
8233,10/21/19 12:00:00 午後,28.617,,
8234,10/21/19 12:00:00 午後,28.593,,
8235,10/21/19 12:00:00 午後,28.369,,
8236,10/21/19 12:00:00 午後,28.147,,
8237,10/21/19 12:00:00 午後,28.717,,
8238,10/21/19 12:00:00 午後,28.916,,
8239,10/21/19 12:00:00 午後,28.916,,
8240,10/21/19 12:00:00 午後,28.766,,
8241,10/21/19 12:00:00 午後,28.692,,
8242,10/21/19 12:00:00 午後,28.692,,
8243,10/21/19 12:00:00 午後,28.617,,
8244,10/21/19 12:00:00 午後,28.593,,
8245,10/21/19 12:00:00 午後,28.568,,
8246,10/21/19 12:00:00 午後,28.543,,
8247,10/21/19 12:00:00 午後,28.468,,
8248,10/21/19 12:00:00 午後,28.345,,
8249,10/21/19 12:00:00 午後,28.369,,
8250,10/21/19 12:00:00 午後,28.518,,
8251,10/21/19 12:00:00 午後,28.593,,
8252,10/21/19 12:00:00 午後,28.593,,
8253,10/21/19 12:00:00 午後,28.543,,
8254,10/21/19 12:00:00 午後,28.345,,
8255,10/21/19 12:00:00 午後,28.468,,
8256,10/21/19 12:00:00 午後,28.642,,
8257,10/21/19 12:00:00 午後,28.941,,
8258,10/21/19 12:00:00 午後,29.015,,
8259,10/21/19 12:00:00 午後,29.09,,
8260,10/21/19 12:00:00 午後,29.065,,
8261,10/21/19 12:00:00 午後,29.64,,
8262,10/21/19 12:00:00 午後,29.165,,
8263,10/21/19 12:00:00 午後,28.965,,
8264,10/21/19 12:00:00 午後,28.891,,
8265,10/21/19 12:00:00 午後,28.891,,
8266,10/21/19 12:00:00 午後,28.866,,
8267,10/21/19 12:00:00 午後,28.791,,
8268,10/21/19 12:00:00 午後,28.766,,
8269,10/21/19 12:00:00 午後,28.717,,
8270,10/21/19 12:00:00 午後,28.617,,
8271,10/21/19 12:00:00 午後,28.543,,
8272,10/21/19 12:00:00 午後,28.468,,
8273,10/21/19 12:00:00 午後,28.245,,
8274,10/21/19 12:00:00 午後,28.394,,
8275,10/21/19 12:00:00 午後,28.568,,
8276,10/21/19 12:00:00 午後,28.617,,
8277,10/21/19 12:00:00 午後,28.593,,
8278,10/21/19 12:00:00 午後,28.568,,
8279,10/21/19 12:00:00 午後,28.692,,
8280,10/21/19 12:00:00 午後,28.816,,
8281,10/21/19 12:00:00 午後,28.717,,
8282,10/21/19 12:00:00 午後,28.965,,
8283,10/21/19 12:00:00 午後,28.891,,
8284,10/21/19 12:00:00 午後,28.717,,
8285,10/21/19 12:00:00 午後,28.692,,
8286,10/21/19 12:00:00 午後,28.766,,
8287,10/21/19 12:00:00 午後,28.742,,
8288,10/21/19 12:00:00 午後,28.717,,
8289,10/21/19 12:00:00 午後,28.642,,
8290,10/21/19 12:00:00 午後,28.543,,
8291,10/21/19 12:00:00 午後,28.468,,
8292,10/21/19 12:00:00 午後,28.394,,
8293,10/21/19 12:00:00 午後,28.32,,
8294,10/21/19 12:00:00 午後,28.221,,
8295,10/21/19 12:00:00 午後,28.171,,
8296,10/21/19 12:00:00 午後,28.023,,
8297,10/21/19 12:00:00 午後,27.727,,
8298,10/21/19 12:00:00 午後,28.32,,
8299,10/21/19 12:00:00 午後,28.543,,
8300,10/21/19 12:00:00 午後,28.543,,
8301,10/21/19 12:00:00 午後,28.543,,
8302,10/21/19 12:00:00 午後,28.642,,
8303,10/21/19 12:00:00 午後,28.642,,
8304,10/21/19 12:00:00 午後,28.717,,
8305,10/21/19 12:00:00 午後,28.518,,
8306,10/21/19 12:00:00 午後,28.518,,
8307,10/21/19 12:00:00 午後,28.667,,
8308,10/21/19 12:00:00 午後,28.617,,
8309,10/21/19 12:00:00 午後,28.766,,
8310,10/21/19 12:00:00 午後,28.866,,
8311,10/21/19 12:00:00 午後,28.766,,
8312,10/21/19 12:00:00 午後,28.692,,
8313,10/21/19 12:00:00 午後,28.642,,
8314,10/21/19 12:00:00 午後,28.468,,
8315,10/21/19 12:00:00 午後,28.468,,
8316,10/21/19 12:00:00 午後,28.444,,
8317,10/21/19 12:00:00 午後,28.419,,
8318,10/21/19 12:00:00 午後,28.369,,
8319,10/21/19 12:00:00 午後,28.394,,
8320,10/21/19 12:00:00 午後,28.345,,
8321,10/21/19 12:00:00 午後,27.998,,
8322,10/21/19 12:00:00 午後,28.295,,
8323,10/21/19 12:00:00 午後,28.667,,
8324,10/21/19 12:00:00 午後,28.692,,
8325,10/21/19 12:00:00 午後,28.717,,
8326,10/21/19 12:00:00 午後,28.816,,
8327,10/21/19 12:00:00 午後,28.99,,
8328,10/21/19 12:00:00 午後,29.015,,
8329,10/21/19 12:00:00 午後,28.941,,
8330,10/21/19 12:00:00 午後,29.065,,
8331,10/21/19 12:00:00 午後,29.19,,
8332,10/21/19 12:00:00 午後,29.29,,
8333,10/21/19 12:00:00 午後,29.565,,
8334,10/21/19 12:00:00 午後,29.565,,
8335,10/21/19 12:00:00 午後,29.215,,
8336,10/21/19 12:00:00 午後,28.965,,
8337,10/21/19 12:00:00 午後,28.891,,
8338,10/21/19 12:00:00 午後,28.816,,
8339,10/21/19 12:00:00 午後,28.891,,
8340,10/21/19 12:00:00 午後,28.816,,
8341,10/21/19 12:00:00 午後,28.866,,
8342,10/21/19 12:00:00 午後,28.816,,
8343,10/21/19 12:00:00 午後,28.816,,
8344,10/21/19 12:00:00 午後,28.816,,
8345,10/21/19 12:00:00 午後,28.593,,
8346,10/21/19 12:00:00 午後,28.518,,
8347,10/21/19 12:00:00 午後,28.791,,
8348,10/21/19 12:00:00 午後,28.791,,
8349,10/21/19 12:00:00 午後,28.816,,
8350,10/21/19 12:00:00 午後,28.791,,
8351,10/21/19 12:00:00 午後,28.667,,
8352,10/21/19 12:00:00 午後,28.295,,
