site19_spot001_2024,,
no,time,temp
4274,04/18/24 06:00:00 午前,18.271
4275,04/18/24 07:00:00 午前,18.2
4276,04/18/24 08:00:00 午前,18.152
4277,04/18/24 09:00:00 午前,18.2
4278,04/18/24 10:00:00 午前,18.224
4279,04/18/24 11:00:00 午前,18.247
4280,04/18/24 12:00:00 午後,18.343
4281,04/18/24 01:00:00 午後,18.414
4282,04/18/24 02:00:00 午後,18.438
4283,04/18/24 03:00:00 午後,18.414
4284,04/18/24 04:00:00 午後,18.39
4285,04/18/24 05:00:00 午後,18.366
4286,04/18/24 06:00:00 午後,18.271
4287,04/18/24 07:00:00 午後,18.2
4288,04/18/24 08:00:00 午後,18.152
4289,04/18/24 09:00:00 午後,18.105
4290,04/18/24 10:00:00 午後,18.081
4291,04/18/24 11:00:00 午後,18.033
4292,04/19/24 12:00:00 午前,17.891
4293,04/19/24 01:00:00 午前,17.819
4294,04/19/24 02:00:00 午前,17.819
4295,04/19/24 03:00:00 午前,17.819
4296,04/19/24 04:00:00 午前,17.819
4297,04/19/24 05:00:00 午前,17.819
4298,04/19/24 06:00:00 午前,17.819
4299,04/19/24 07:00:00 午前,17.796
4300,04/19/24 08:00:00 午前,17.772
4301,04/19/24 09:00:00 午前,17.772
4302,04/19/24 10:00:00 午前,17.819
4303,04/19/24 11:00:00 午前,17.915
4304,04/19/24 12:00:00 午後,18.033
4305,04/19/24 01:00:00 午後,18.081
4306,04/19/24 02:00:00 午後,18.057
4307,04/19/24 03:00:00 午後,18.033
4308,04/19/24 04:00:00 午後,17.962
4309,04/19/24 05:00:00 午後,17.915
4310,04/19/24 06:00:00 午後,17.915
4311,04/19/24 07:00:00 午後,17.891
4312,04/19/24 08:00:00 午後,17.915
4313,04/19/24 09:00:00 午後,18.01
4314,04/19/24 10:00:00 午後,18.152
4315,04/19/24 11:00:00 午後,18.319
4316,04/20/24 12:00:00 午前,18.438
4317,04/20/24 01:00:00 午前,18.604
4318,04/20/24 02:00:00 午前,18.604
4319,04/20/24 03:00:00 午前,18.604
4320,04/20/24 04:00:00 午前,18.675
4321,04/20/24 05:00:00 午前,18.723
4322,04/20/24 06:00:00 午前,18.652
4323,04/20/24 07:00:00 午前,18.485
4324,04/20/24 08:00:00 午前,18.224
4325,04/20/24 09:00:00 午前,18.081
4326,04/20/24 10:00:00 午前,18.295
4327,04/20/24 11:00:00 午前,18.485
4328,04/20/24 12:00:00 午後,18.771
4329,04/20/24 01:00:00 午後,18.889
4330,04/20/24 02:00:00 午後,18.937
4331,04/20/24 03:00:00 午後,18.866
4332,04/20/24 04:00:00 午後,18.794
4333,04/20/24 05:00:00 午後,18.747
4334,04/20/24 06:00:00 午後,18.675
4335,04/20/24 07:00:00 午後,18.628
4336,04/20/24 08:00:00 午後,18.58
4337,04/20/24 09:00:00 午後,18.533
4338,04/20/24 10:00:00 午後,18.485
4339,04/20/24 11:00:00 午後,18.461
4340,04/21/24 12:00:00 午前,18.438
4341,04/21/24 01:00:00 午前,18.414
4342,04/21/24 02:00:00 午前,18.39
4343,04/21/24 03:00:00 午前,18.366
4344,04/21/24 04:00:00 午前,18.366
4345,04/21/24 05:00:00 午前,18.343
4346,04/21/24 06:00:00 午前,18.2
4347,04/21/24 07:00:00 午前,18.176
4348,04/21/24 08:00:00 午前,18.152
4349,04/21/24 09:00:00 午前,18.224
4350,04/21/24 10:00:00 午前,18.485
4351,04/21/24 11:00:00 午前,18.628
4352,04/21/24 12:00:00 午後,18.675
4353,04/21/24 01:00:00 午後,18.675
4354,04/21/24 02:00:00 午後,18.675
4355,04/21/24 03:00:00 午後,18.675
4356,04/21/24 04:00:00 午後,18.58
4357,04/21/24 05:00:00 午後,18.414
4358,04/21/24 06:00:00 午後,18.271
4359,04/21/24 07:00:00 午後,18.129
4360,04/21/24 08:00:00 午後,18.033
4361,04/21/24 09:00:00 午後,18.033
4362,04/21/24 10:00:00 午後,18.081
4363,04/21/24 11:00:00 午後,18.129
4364,04/22/24 12:00:00 午前,18.152
4365,04/22/24 01:00:00 午前,18.176
4366,04/22/24 02:00:00 午前,18.176
4367,04/22/24 03:00:00 午前,18.176
4368,04/22/24 04:00:00 午前,18.129
4369,04/22/24 05:00:00 午前,18.105
4370,04/22/24 06:00:00 午前,18.081
4371,04/22/24 07:00:00 午前,18.081
4372,04/22/24 08:00:00 午前,18.081
4373,04/22/24 09:00:00 午前,18.081
4374,04/22/24 10:00:00 午前,18.081
4375,04/22/24 11:00:00 午前,18.057
4376,04/22/24 12:00:00 午後,18.057
4377,04/22/24 01:00:00 午後,18.033
4378,04/22/24 02:00:00 午後,18.033
4379,04/22/24 03:00:00 午後,18.033
4380,04/22/24 04:00:00 午後,18.057
4381,04/22/24 05:00:00 午後,18.033
4382,04/22/24 06:00:00 午後,17.986
4383,04/22/24 07:00:00 午後,17.986
4384,04/22/24 08:00:00 午後,17.986
4385,04/22/24 09:00:00 午後,18.01
4386,04/22/24 10:00:00 午後,18.01
4387,04/22/24 11:00:00 午後,17.986
4388,04/23/24 12:00:00 午前,17.986
4389,04/23/24 01:00:00 午前,17.915
4390,04/23/24 02:00:00 午前,17.891
4391,04/23/24 03:00:00 午前,17.891
4392,04/23/24 04:00:00 午前,17.843
4393,04/23/24 05:00:00 午前,17.772
4394,04/23/24 06:00:00 午前,17.558
4395,04/23/24 07:00:00 午前,17.249
4396,04/23/24 08:00:00 午前,17.082
4397,04/23/24 09:00:00 午前,17.011
4398,04/23/24 10:00:00 午前,16.963
4399,04/23/24 11:00:00 午前,17.011
4400,04/23/24 12:00:00 午後,17.13
4401,04/23/24 01:00:00 午後,17.153
4402,04/23/24 02:00:00 午後,17.296
4403,04/23/24 03:00:00 午後,17.391
4404,04/23/24 04:00:00 午後,17.439
4405,04/23/24 05:00:00 午後,17.463
4406,04/23/24 06:00:00 午後,17.486
4407,04/23/24 07:00:00 午後,17.51
4408,04/23/24 08:00:00 午後,17.486
4409,04/23/24 09:00:00 午後,17.486
4410,04/23/24 10:00:00 午後,17.463
4411,04/23/24 11:00:00 午後,17.439
4412,04/24/24 12:00:00 午前,17.439
4413,04/24/24 01:00:00 午前,17.439
4414,04/24/24 02:00:00 午前,17.368
4415,04/24/24 03:00:00 午前,17.201
4416,04/24/24 04:00:00 午前,17.153
4417,04/24/24 05:00:00 午前,17.153
4418,04/24/24 06:00:00 午前,17.153
4419,04/24/24 07:00:00 午前,17.177
4420,04/24/24 08:00:00 午前,17.153
4421,04/24/24 09:00:00 午前,17.153
4422,04/24/24 10:00:00 午前,17.13
4423,04/24/24 11:00:00 午前,17.082
4424,04/24/24 12:00:00 午後,17.082
4425,04/24/24 01:00:00 午後,17.082
4426,04/24/24 02:00:00 午後,16.963
4427,04/24/24 03:00:00 午後,16.915
4428,04/24/24 04:00:00 午後,16.963
4429,04/24/24 05:00:00 午後,17.011
4430,04/24/24 06:00:00 午後,17.034
4431,04/24/24 07:00:00 午後,17.058
4432,04/24/24 08:00:00 午後,17.082
4433,04/24/24 09:00:00 午後,17.106
4434,04/24/24 10:00:00 午後,17.13
4435,04/24/24 11:00:00 午後,18.699
4436,04/25/24 12:00:00 午前,19.555
4437,04/25/24 01:00:00 午前,19.746
4438,04/25/24 02:00:00 午前,19.817
4439,04/25/24 03:00:00 午前,19.841
4440,04/25/24 04:00:00 午前,19.817
4441,04/25/24 05:00:00 午前,19.841
4442,04/25/24 06:00:00 午前,19.865
4443,04/25/24 07:00:00 午前,19.888
4444,04/25/24 08:00:00 午前,19.912
4445,04/25/24 09:00:00 午前,19.96
4446,04/25/24 10:00:00 午前,20.007
4447,04/25/24 11:00:00 午前,20.031
4448,04/25/24 12:00:00 午後,20.103
4449,04/25/24 01:00:00 午後,20.174
4450,04/25/24 02:00:00 午後,20.15
4451,04/25/24 03:00:00 午後,20.055
4452,04/25/24 04:00:00 午後,20.007
4453,04/25/24 05:00:00 午後,19.936
4454,04/25/24 06:00:00 午後,19.841
4455,04/25/24 07:00:00 午後,19.77
4456,04/25/24 08:00:00 午後,19.698
4457,04/25/24 09:00:00 午後,19.722
4458,04/25/24 10:00:00 午後,20.031
4459,04/25/24 11:00:00 午後,20.055
4460,04/26/24 12:00:00 午前,20.079
4461,04/26/24 01:00:00 午前,20.126
4462,04/26/24 02:00:00 午前,20.15
4463,04/26/24 03:00:00 午前,20.15
4464,04/26/24 04:00:00 午前,20.15
4465,04/26/24 05:00:00 午前,20.198
4466,04/26/24 06:00:00 午前,20.246
4467,04/26/24 07:00:00 午前,20.436
4468,04/26/24 08:00:00 午前,20.627
4469,04/26/24 09:00:00 午前,20.65
4470,04/26/24 10:00:00 午前,20.722
4471,04/26/24 11:00:00 午前,20.817
4472,04/26/24 12:00:00 午後,20.936
4473,04/26/24 01:00:00 午後,21.079
4474,04/26/24 02:00:00 午後,21.175
4475,04/26/24 03:00:00 午後,21.199
4476,04/26/24 04:00:00 午後,20.96
4477,04/26/24 05:00:00 午後,20.627
4478,04/26/24 06:00:00 午後,20.365
4479,04/26/24 07:00:00 午後,20.126
4480,04/26/24 08:00:00 午後,19.984
4481,04/26/24 09:00:00 午後,19.984
4482,04/26/24 10:00:00 午後,20.126
4483,04/26/24 11:00:00 午後,20.269
4484,04/27/24 12:00:00 午前,20.198
4485,04/27/24 01:00:00 午前,20.126
4486,04/27/24 02:00:00 午前,20.055
4487,04/27/24 03:00:00 午前,20.031
4488,04/27/24 04:00:00 午前,20.007
4489,04/27/24 05:00:00 午前,20.007
4490,04/27/24 06:00:00 午前,19.912
4491,04/27/24 07:00:00 午前,19.865
4492,04/27/24 08:00:00 午前,19.865
4493,04/27/24 09:00:00 午前,19.888
4494,04/27/24 10:00:00 午前,19.912
4495,04/27/24 11:00:00 午前,19.912
4496,04/27/24 12:00:00 午後,19.912
4497,04/27/24 01:00:00 午後,19.96
4498,04/27/24 02:00:00 午後,19.984
4499,04/27/24 03:00:00 午後,20.007
4500,04/27/24 04:00:00 午後,20.007
4501,04/27/24 05:00:00 午後,19.984
4502,04/27/24 06:00:00 午後,19.96
4503,04/27/24 07:00:00 午後,19.936
4504,04/27/24 08:00:00 午後,19.912
4505,04/27/24 09:00:00 午後,19.912
4506,04/27/24 10:00:00 午後,19.912
4507,04/27/24 11:00:00 午後,19.912
4508,04/28/24 12:00:00 午前,19.912
4509,04/28/24 01:00:00 午前,19.936
4510,04/28/24 02:00:00 午前,20.031
4511,04/28/24 03:00:00 午前,20.079
4512,04/28/24 04:00:00 午前,20.103
4513,04/28/24 05:00:00 午前,20.103
4514,04/28/24 06:00:00 午前,20.079
4515,04/28/24 07:00:00 午前,20.079
4516,04/28/24 08:00:00 午前,20.079
4517,04/28/24 09:00:00 午前,20.103
4518,04/28/24 10:00:00 午前,20.079
4519,04/28/24 11:00:00 午前,20.293
4520,04/28/24 12:00:00 午後,20.412
4521,04/28/24 01:00:00 午後,20.484
4522,04/28/24 02:00:00 午後,20.555
4523,04/28/24 03:00:00 午後,20.627
4524,04/28/24 04:00:00 午後,20.579
4525,04/28/24 05:00:00 午後,20.507
4526,04/28/24 06:00:00 午後,20.436
4527,04/28/24 07:00:00 午後,20.341
4528,04/28/24 08:00:00 午後,20.293
4529,04/28/24 09:00:00 午後,20.436
4530,04/28/24 10:00:00 午後,20.531
4531,04/28/24 11:00:00 午後,20.555
4532,04/29/24 12:00:00 午前,20.507
4533,04/29/24 01:00:00 午前,20.484
4534,04/29/24 02:00:00 午前,20.531
4535,04/29/24 03:00:00 午前,20.555
4536,04/29/24 04:00:00 午前,20.579
4537,04/29/24 05:00:00 午前,20.579
4538,04/29/24 06:00:00 午前,20.603
4539,04/29/24 07:00:00 午前,20.603
4540,04/29/24 08:00:00 午前,20.436
4541,04/29/24 09:00:00 午前,20.15
4542,04/29/24 10:00:00 午前,19.96
4543,04/29/24 11:00:00 午前,19.817
4544,04/29/24 12:00:00 午後,19.746
4545,04/29/24 01:00:00 午後,19.746
4546,04/29/24 02:00:00 午後,20.055
4547,04/29/24 03:00:00 午後,20.293
4548,04/29/24 04:00:00 午後,20.269
4549,04/29/24 05:00:00 午後,20.174
4550,04/29/24 06:00:00 午後,20.15
4551,04/29/24 07:00:00 午後,20.174
4552,04/29/24 08:00:00 午後,20.222
4553,04/29/24 09:00:00 午後,20.269
4554,04/29/24 10:00:00 午後,20.246
4555,04/29/24 11:00:00 午後,20.079
4556,04/30/24 12:00:00 午前,20.031
4557,04/30/24 01:00:00 午前,19.96
4558,04/30/24 02:00:00 午前,19.936
4559,04/30/24 03:00:00 午前,19.912
4560,04/30/24 04:00:00 午前,19.77
4561,04/30/24 05:00:00 午前,19.746
4562,04/30/24 06:00:00 午前,19.912
4563,04/30/24 07:00:00 午前,20.031
4564,04/30/24 08:00:00 午前,20.031
4565,04/30/24 09:00:00 午前,19.912
4566,04/30/24 10:00:00 午前,19.651
4567,04/30/24 11:00:00 午前,19.436
4568,04/30/24 12:00:00 午後,19.341
4569,04/30/24 01:00:00 午後,19.413
4570,04/30/24 02:00:00 午後,19.793
4571,04/30/24 03:00:00 午後,19.888
4572,04/30/24 04:00:00 午後,19.984
4573,04/30/24 05:00:00 午後,20.103
4574,04/30/24 06:00:00 午後,20.388
4575,04/30/24 07:00:00 午後,20.436
4576,04/30/24 08:00:00 午後,20.412
4577,04/30/24 09:00:00 午後,20.222
4578,04/30/24 10:00:00 午後,19.722
4579,04/30/24 11:00:00 午後,19.318
4580,05/01/24 12:00:00 午前,19.127
4581,05/01/24 01:00:00 午前,19.008
4582,05/01/24 02:00:00 午前,19.08
4583,05/01/24 03:00:00 午前,19.389
4584,05/01/24 04:00:00 午前,19.674
4585,05/01/24 05:00:00 午前,19.865
4586,05/01/24 06:00:00 午前,20.031
4587,05/01/24 07:00:00 午前,20.126
4588,05/01/24 08:00:00 午前,20.198
4589,05/01/24 09:00:00 午前,20.126
4590,05/01/24 10:00:00 午前,19.817
4591,05/01/24 11:00:00 午前,19.413
4592,05/01/24 12:00:00 午後,19.103
4593,05/01/24 01:00:00 午後,19.032
4594,05/01/24 02:00:00 午後,19.008
4595,05/01/24 03:00:00 午後,19.365
4596,05/01/24 04:00:00 午後,19.674
4597,05/01/24 05:00:00 午後,19.77
4598,05/01/24 06:00:00 午後,19.77
4599,05/01/24 07:00:00 午後,19.77
4600,05/01/24 08:00:00 午後,19.627
4601,05/01/24 09:00:00 午後,19.294
4602,05/01/24 10:00:00 午後,19.151
4603,05/01/24 11:00:00 午後,19.246
4604,05/02/24 12:00:00 午前,19.056
4605,05/02/24 01:00:00 午前,18.913
4606,05/02/24 02:00:00 午前,18.699
4607,05/02/24 03:00:00 午前,18.675
4608,05/02/24 04:00:00 午前,18.652
4609,05/02/24 05:00:00 午前,18.604
4610,05/02/24 06:00:00 午前,18.509
4611,05/02/24 07:00:00 午前,18.485
4612,05/02/24 08:00:00 午前,18.438
4613,05/02/24 09:00:00 午前,18.438
4614,05/02/24 10:00:00 午前,18.414
4615,05/02/24 11:00:00 午前,18.414
4616,05/02/24 12:00:00 午後,18.414
4617,05/02/24 01:00:00 午後,18.414
4618,05/02/24 02:00:00 午後,18.39
4619,05/02/24 03:00:00 午後,18.366
4620,05/02/24 04:00:00 午後,18.39
4621,05/02/24 05:00:00 午後,18.39
4622,05/02/24 06:00:00 午後,18.319
4623,05/02/24 07:00:00 午後,18.176
4624,05/02/24 08:00:00 午後,17.867
4625,05/02/24 09:00:00 午後,17.796
4626,05/02/24 10:00:00 午後,17.772
4627,05/02/24 11:00:00 午後,17.629
4628,05/03/24 12:00:00 午前,17.51
4629,05/03/24 01:00:00 午前,17.486
4630,05/03/24 02:00:00 午前,17.534
4631,05/03/24 03:00:00 午前,17.51
4632,05/03/24 04:00:00 午前,17.51
4633,05/03/24 05:00:00 午前,17.534
4634,05/03/24 06:00:00 午前,17.534
4635,05/03/24 07:00:00 午前,17.915
4636,05/03/24 08:00:00 午前,18.343
4637,05/03/24 09:00:00 午前,18.58
4638,05/03/24 10:00:00 午前,18.842
4639,05/03/24 11:00:00 午前,19.056
4640,05/03/24 12:00:00 午後,19.222
4641,05/03/24 01:00:00 午後,19.318
4642,05/03/24 02:00:00 午後,19.341
4643,05/03/24 03:00:00 午後,19.318
4644,05/03/24 04:00:00 午後,19.27
4645,05/03/24 05:00:00 午後,19.222
4646,05/03/24 06:00:00 午後,19.175
4647,05/03/24 07:00:00 午後,19.127
4648,05/03/24 08:00:00 午後,19.103
4649,05/03/24 09:00:00 午後,19.032
4650,05/03/24 10:00:00 午後,18.985
4651,05/03/24 11:00:00 午後,18.794
4652,05/04/24 12:00:00 午前,18.58
4653,05/04/24 01:00:00 午前,18.58
4654,05/04/24 02:00:00 午前,18.461
4655,05/04/24 03:00:00 午前,18.39
4656,05/04/24 04:00:00 午前,18.39
4657,05/04/24 05:00:00 午前,18.414
4658,05/04/24 06:00:00 午前,18.533
4659,05/04/24 07:00:00 午前,18.58
4660,05/04/24 08:00:00 午前,18.58
4661,05/04/24 09:00:00 午前,18.628
4662,05/04/24 10:00:00 午前,18.723
4663,05/04/24 11:00:00 午前,18.818
4664,05/04/24 12:00:00 午後,18.889
4665,05/04/24 01:00:00 午後,18.913
4666,05/04/24 02:00:00 午後,18.961
4667,05/04/24 03:00:00 午後,18.985
4668,05/04/24 04:00:00 午後,18.961
4669,05/04/24 05:00:00 午後,18.913
4670,05/04/24 06:00:00 午後,18.985
4671,05/04/24 07:00:00 午後,19.127
4672,05/04/24 08:00:00 午後,19.151
4673,05/04/24 09:00:00 午後,19.151
4674,05/04/24 10:00:00 午後,19.199
4675,05/04/24 11:00:00 午後,19.199
4676,05/05/24 12:00:00 午前,19.056
4677,05/05/24 01:00:00 午前,18.985
4678,05/05/24 02:00:00 午前,18.985
4679,05/05/24 03:00:00 午前,18.985
4680,05/05/24 04:00:00 午前,18.961
4681,05/05/24 05:00:00 午前,18.913
4682,05/05/24 06:00:00 午前,18.866
4683,05/05/24 07:00:00 午前,18.794
4684,05/05/24 08:00:00 午前,18.794
4685,05/05/24 09:00:00 午前,18.889
4686,05/05/24 10:00:00 午前,19.08
4687,05/05/24 11:00:00 午前,19.08
4688,05/05/24 12:00:00 午後,19.008
4689,05/05/24 01:00:00 午後,18.985
4690,05/05/24 02:00:00 午後,18.937
4691,05/05/24 03:00:00 午後,18.937
4692,05/05/24 04:00:00 午後,18.985
4693,05/05/24 05:00:00 午後,18.985
4694,05/05/24 06:00:00 午後,18.985
4695,05/05/24 07:00:00 午後,18.937
4696,05/05/24 08:00:00 午後,18.937
4697,05/05/24 09:00:00 午後,18.961
4698,05/05/24 10:00:00 午後,18.985
4699,05/05/24 11:00:00 午後,18.985
4700,05/06/24 12:00:00 午前,18.937
4701,05/06/24 01:00:00 午前,18.937
4702,05/06/24 02:00:00 午前,19.032
4703,05/06/24 03:00:00 午前,19.08
4704,05/06/24 04:00:00 午前,19.032
4705,05/06/24 05:00:00 午前,18.937
4706,05/06/24 06:00:00 午前,18.866
4707,05/06/24 07:00:00 午前,18.818
4708,05/06/24 08:00:00 午前,18.818
4709,05/06/24 09:00:00 午前,18.842
4710,05/06/24 10:00:00 午前,18.866
4711,05/06/24 11:00:00 午前,18.889
4712,05/06/24 12:00:00 午後,18.889
4713,05/06/24 01:00:00 午後,18.866
4714,05/06/24 02:00:00 午後,18.866
4715,05/06/24 03:00:00 午後,18.889
4716,05/06/24 04:00:00 午後,18.866
4717,05/06/24 05:00:00 午後,18.842
4718,05/06/24 06:00:00 午後,18.818
4719,05/06/24 07:00:00 午後,18.794
4720,05/06/24 08:00:00 午後,18.771
4721,05/06/24 09:00:00 午後,18.723
4722,05/06/24 10:00:00 午後,18.675
4723,05/06/24 11:00:00 午後,18.652
4724,05/07/24 12:00:00 午前,18.628
4725,05/07/24 01:00:00 午前,18.699
4726,05/07/24 02:00:00 午前,18.771
4727,05/07/24 03:00:00 午前,18.794
4728,05/07/24 04:00:00 午前,18.794
4729,05/07/24 05:00:00 午前,18.771
4730,05/07/24 06:00:00 午前,18.485
4731,05/07/24 07:00:00 午前,18.2
4732,05/07/24 08:00:00 午前,18.033
4733,05/07/24 09:00:00 午前,18.081
4734,05/07/24 10:00:00 午前,18.319
4735,05/07/24 11:00:00 午前,18.39
4736,05/07/24 12:00:00 午後,18.39
4737,05/07/24 01:00:00 午後,18.39
4738,05/07/24 02:00:00 午後,18.414
4739,05/07/24 03:00:00 午後,18.414
4740,05/07/24 04:00:00 午後,18.414
4741,05/07/24 05:00:00 午後,18.414
4742,05/07/24 06:00:00 午後,18.414
4743,05/07/24 07:00:00 午後,18.414
4744,05/07/24 08:00:00 午後,18.438
4745,05/07/24 09:00:00 午後,18.438
4746,05/07/24 10:00:00 午後,18.438
4747,05/07/24 11:00:00 午後,18.414
4748,05/08/24 12:00:00 午前,18.414
4749,05/08/24 01:00:00 午前,18.414
4750,05/08/24 02:00:00 午前,18.414
4751,05/08/24 03:00:00 午前,18.438
4752,05/08/24 04:00:00 午前,18.485
4753,05/08/24 05:00:00 午前,18.509
4754,05/08/24 06:00:00 午前,18.509
4755,05/08/24 07:00:00 午前,18.438
4756,05/08/24 08:00:00 午前,18.414
4757,05/08/24 09:00:00 午前,18.438
4758,05/08/24 10:00:00 午前,18.509
4759,05/08/24 11:00:00 午前,18.604
4760,05/08/24 12:00:00 午後,18.723
4761,05/08/24 01:00:00 午後,18.889
4762,05/08/24 02:00:00 午後,19.032
4763,05/08/24 03:00:00 午後,19.127
4764,05/08/24 04:00:00 午後,19.103
4765,05/08/24 05:00:00 午後,19.008
4766,05/08/24 06:00:00 午後,18.913
4767,05/08/24 07:00:00 午後,18.866
4768,05/08/24 08:00:00 午後,18.889
4769,05/08/24 09:00:00 午後,18.913
4770,05/08/24 10:00:00 午後,18.985
4771,05/08/24 11:00:00 午後,19.032
4772,05/09/24 12:00:00 午前,19.103
4773,05/09/24 01:00:00 午前,19.151
4774,05/09/24 02:00:00 午前,19.127
4775,05/09/24 03:00:00 午前,19.127
4776,05/09/24 04:00:00 午前,19.08
4777,05/09/24 05:00:00 午前,18.961
4778,05/09/24 06:00:00 午前,18.723
4779,05/09/24 07:00:00 午前,18.295
4780,05/09/24 08:00:00 午前,17.867
4781,05/09/24 09:00:00 午前,17.629
4782,05/09/24 10:00:00 午前,17.701
4783,05/09/24 11:00:00 午前,17.867
4784,05/09/24 12:00:00 午後,18.057
4785,05/09/24 01:00:00 午後,18.247
4786,05/09/24 02:00:00 午後,18.39
4787,05/09/24 03:00:00 午後,18.509
4788,05/09/24 04:00:00 午後,18.485
4789,05/09/24 05:00:00 午後,18.414
4790,05/09/24 06:00:00 午後,18.129
4791,05/09/24 07:00:00 午後,17.819
4792,05/09/24 08:00:00 午後,17.605
4793,05/09/24 09:00:00 午後,17.463
4794,05/09/24 10:00:00 午後,17.391
4795,05/09/24 11:00:00 午後,17.391
4796,05/10/24 12:00:00 午前,17.344
4797,05/10/24 01:00:00 午前,17.32
4798,05/10/24 02:00:00 午前,17.391
4799,05/10/24 03:00:00 午前,17.534
4800,05/10/24 04:00:00 午前,17.653
4801,05/10/24 05:00:00 午前,17.748
4802,05/10/24 06:00:00 午前,17.843
4803,05/10/24 07:00:00 午前,17.891
4804,05/10/24 08:00:00 午前,17.915
4805,05/10/24 09:00:00 午前,17.986
4806,05/10/24 10:00:00 午前,18.081
4807,05/10/24 11:00:00 午前,18.2
4808,05/10/24 12:00:00 午後,18.343
4809,05/10/24 01:00:00 午後,18.438
4810,05/10/24 02:00:00 午後,18.509
4811,05/10/24 03:00:00 午後,18.533
4812,05/10/24 04:00:00 午後,18.557
4813,05/10/24 05:00:00 午後,18.58
4814,05/10/24 06:00:00 午後,18.533
4815,05/10/24 07:00:00 午後,18.414
4816,05/10/24 08:00:00 午後,18.319
4817,05/10/24 09:00:00 午後,18.176
4818,05/10/24 10:00:00 午後,17.653
4819,05/10/24 11:00:00 午後,17.534
4820,05/11/24 12:00:00 午前,17.653
4821,05/11/24 01:00:00 午前,17.843
4822,05/11/24 02:00:00 午前,17.986
4823,05/11/24 03:00:00 午前,18.081
4824,05/11/24 04:00:00 午前,18.224
4825,05/11/24 05:00:00 午前,18.438
4826,05/11/24 06:00:00 午前,18.604
4827,05/11/24 07:00:00 午前,18.675
4828,05/11/24 08:00:00 午前,18.747
4829,05/11/24 09:00:00 午前,18.842
4830,05/11/24 10:00:00 午前,18.961
4831,05/11/24 11:00:00 午前,19.056
4832,05/11/24 12:00:00 午後,19.127
4833,05/11/24 01:00:00 午後,19.222
4834,05/11/24 02:00:00 午後,19.222
4835,05/11/24 03:00:00 午後,19.151
4836,05/11/24 04:00:00 午後,19.127
4837,05/11/24 05:00:00 午後,19.08
4838,05/11/24 06:00:00 午後,18.937
4839,05/11/24 07:00:00 午後,18.794
4840,05/11/24 08:00:00 午後,18.699
4841,05/11/24 09:00:00 午後,18.652
4842,05/11/24 10:00:00 午後,18.652
4843,05/11/24 11:00:00 午後,18.604
4844,05/12/24 12:00:00 午前,18.557
4845,05/12/24 01:00:00 午前,18.557
4846,05/12/24 02:00:00 午前,18.652
4847,05/12/24 03:00:00 午前,18.747
4848,05/12/24 04:00:00 午前,18.818
4849,05/12/24 05:00:00 午前,18.889
4850,05/12/24 06:00:00 午前,18.913
4851,05/12/24 07:00:00 午前,18.913
4852,05/12/24 08:00:00 午前,18.913
4853,05/12/24 09:00:00 午前,18.913
4854,05/12/24 10:00:00 午前,18.889
4855,05/12/24 11:00:00 午前,18.937
4856,05/12/24 12:00:00 午後,18.961
4857,05/12/24 01:00:00 午後,19.032
4858,05/12/24 02:00:00 午後,19.032
4859,05/12/24 03:00:00 午後,19.032
4860,05/12/24 04:00:00 午後,19.032
4861,05/12/24 05:00:00 午後,19.008
4862,05/12/24 06:00:00 午後,18.961
4863,05/12/24 07:00:00 午後,18.913
4864,05/12/24 08:00:00 午後,18.842
4865,05/12/24 09:00:00 午後,18.818
4866,05/12/24 10:00:00 午後,18.794
4867,05/12/24 11:00:00 午後,18.818
4868,05/13/24 12:00:00 午前,18.818
4869,05/13/24 01:00:00 午前,18.818
4870,05/13/24 02:00:00 午前,18.818
4871,05/13/24 03:00:00 午前,18.842
4872,05/13/24 04:00:00 午前,18.818
4873,05/13/24 05:00:00 午前,18.818
4874,05/13/24 06:00:00 午前,18.866
4875,05/13/24 07:00:00 午前,18.866
4876,05/13/24 08:00:00 午前,18.866
4877,05/13/24 09:00:00 午前,18.794
4878,05/13/24 10:00:00 午前,18.58
4879,05/13/24 11:00:00 午前,18.366
4880,05/13/24 12:00:00 午後,18.176
4881,05/13/24 01:00:00 午後,18.129
4882,05/13/24 02:00:00 午後,18.224
4883,05/13/24 03:00:00 午後,18.295
4884,05/13/24 04:00:00 午後,18.319
4885,05/13/24 05:00:00 午後,18.366
4886,05/13/24 06:00:00 午後,18.438
4887,05/13/24 07:00:00 午後,18.461
4888,05/13/24 08:00:00 午後,18.485
4889,05/13/24 09:00:00 午後,18.604
4890,05/13/24 10:00:00 午後,18.675
4891,05/13/24 11:00:00 午後,18.699
4892,05/14/24 12:00:00 午前,18.723
4893,05/14/24 01:00:00 午前,18.771
4894,05/14/24 02:00:00 午前,18.794
4895,05/14/24 03:00:00 午前,18.794
4896,05/14/24 04:00:00 午前,18.818
4897,05/14/24 05:00:00 午前,18.866
4898,05/14/24 06:00:00 午前,18.889
4899,05/14/24 07:00:00 午前,18.913
4900,05/14/24 08:00:00 午前,18.937
4901,05/14/24 09:00:00 午前,18.913
4902,05/14/24 10:00:00 午前,18.937
4903,05/14/24 11:00:00 午前,18.937
4904,05/14/24 12:00:00 午後,18.985
4905,05/14/24 01:00:00 午後,19.032
4906,05/14/24 02:00:00 午後,19.08
4907,05/14/24 03:00:00 午後,19.103
4908,05/14/24 04:00:00 午後,19.103
