プロット タイトル: site01_spot005(-8)_2023,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21011404, SEN S/N: 21011404)",カプラー取り外し (LGR S/N: 21011404),カプラー取り付け (LGR S/N: 21011404),停止済み (LGR S/N: 21011404),ファイルの終わり (LGR S/N: 21011404)
6786,10/21/23 08:00:00 午前,25.623,,,,
6787,10/21/23 09:00:00 午前,25.647,,,,
6788,10/21/23 10:00:00 午前,25.55,,,,
6789,10/21/23 11:00:00 午前,25.501,,,,
6790,10/21/23 12:00:00 午後,25.477,,,,
6791,10/21/23 01:00:00 午後,25.501,,,,
6792,10/21/23 02:00:00 午後,25.501,,,,
6793,10/21/23 03:00:00 午後,25.38,,,,
6794,10/21/23 04:00:00 午後,25.428,,,,
6795,10/21/23 05:00:00 午後,25.089,,,,
6796,10/21/23 06:00:00 午後,25.234,,,,
6797,10/21/23 07:00:00 午後,25.307,,,,
6798,10/21/23 08:00:00 午後,25.307,,,,
6799,10/21/23 09:00:00 午後,25.21,,,,
6800,10/21/23 10:00:00 午後,24.992,,,,
6801,10/21/23 11:00:00 午後,24.847,,,,
6802,10/22/23 12:00:00 午前,24.871,,,,
6803,10/22/23 01:00:00 午前,24.702,,,,
6804,10/22/23 02:00:00 午前,24.629,,,,
6805,10/22/23 03:00:00 午前,24.75,,,,
6806,10/22/23 04:00:00 午前,24.798,,,,
6807,10/22/23 05:00:00 午前,24.847,,,,
6808,10/22/23 06:00:00 午前,24.871,,,,
6809,10/22/23 07:00:00 午前,24.895,,,,
6810,10/22/23 08:00:00 午前,24.992,,,,
6811,10/22/23 09:00:00 午前,25.137,,,,
6812,10/22/23 10:00:00 午前,25.186,,,,
6813,10/22/23 11:00:00 午前,25.21,,,,
6814,10/22/23 12:00:00 午後,25.234,,,,
6815,10/22/23 01:00:00 午後,25.258,,,,
6816,10/22/23 02:00:00 午後,25.283,,,,
6817,10/22/23 03:00:00 午後,25.283,,,,
6818,10/22/23 04:00:00 午後,25.283,,,,
6819,10/22/23 05:00:00 午後,25.283,,,,
6820,10/22/23 06:00:00 午後,25.307,,,,
6821,10/22/23 07:00:00 午後,25.307,,,,
6822,10/22/23 08:00:00 午後,25.307,,,,
6823,10/22/23 09:00:00 午後,25.162,,,,
6824,10/22/23 10:00:00 午後,25.21,,,,
6825,10/22/23 11:00:00 午後,25.258,,,,
6826,10/23/23 12:00:00 午前,25.234,,,,
6827,10/23/23 01:00:00 午前,25.283,,,,
6828,10/23/23 02:00:00 午前,25.404,,,,
6829,10/23/23 03:00:00 午前,25.453,,,,
6830,10/23/23 04:00:00 午前,25.501,,,,
6831,10/23/23 05:00:00 午前,25.695,,,,
6832,10/23/23 06:00:00 午前,25.744,,,,
6833,10/23/23 07:00:00 午前,25.768,,,,
6834,10/23/23 08:00:00 午前,25.817,,,,
6835,10/23/23 09:00:00 午前,25.939,,,,
6836,10/23/23 10:00:00 午前,26.012,,,,
6837,10/23/23 11:00:00 午前,26.012,,,,
6838,10/23/23 12:00:00 午後,26.061,,,,
6839,10/23/23 01:00:00 午後,26.158,,,,
6840,10/23/23 02:00:00 午後,26.134,,,,
6841,10/23/23 03:00:00 午後,26.158,,,,
6842,10/23/23 04:00:00 午後,26.182,,,,
6843,10/23/23 05:00:00 午後,26.207,,,,
6844,10/23/23 06:00:00 午後,26.378,,,,
6845,10/23/23 07:00:00 午後,26.378,,,,
6846,10/23/23 08:00:00 午後,26.134,,,,
6847,10/23/23 09:00:00 午後,25.987,,,,
6848,10/23/23 10:00:00 午後,26.158,,,,
6849,10/23/23 11:00:00 午後,26.256,,,,
6850,10/24/23 12:00:00 午前,26.28,,,,
6851,10/24/23 01:00:00 午前,26.28,,,,
6852,10/24/23 02:00:00 午前,26.304,,,,
6853,10/24/23 03:00:00 午前,26.329,,,,
6854,10/24/23 04:00:00 午前,26.329,,,,
6855,10/24/23 05:00:00 午前,26.329,,,,
6856,10/24/23 06:00:00 午前,26.353,,,,
6857,10/24/23 07:00:00 午前,26.329,,,,
6858,10/24/23 08:00:00 午前,26.28,,,,
6859,10/24/23 09:00:00 午前,26.28,,,,
6860,10/24/23 10:00:00 午前,26.28,,,,
6861,10/24/23 11:00:00 午前,26.28,,,,
6862,10/24/23 12:00:00 午後,26.378,,,,
6863,10/24/23 01:00:00 午後,26.451,,,,
6864,10/24/23 02:00:00 午後,26.475,,,,
6865,10/24/23 03:00:00 午後,26.475,,,,
6866,10/24/23 04:00:00 午後,26.5,,,,
6867,10/24/23 05:00:00 午後,26.5,,,,
6868,10/24/23 06:00:00 午後,26.524,,,,
6869,10/24/23 07:00:00 午後,26.475,,,,
6870,10/24/23 08:00:00 午後,26.451,,,,
6871,10/24/23 09:00:00 午後,26.402,,,,
6872,10/24/23 10:00:00 午後,26.402,,,,
6873,10/24/23 11:00:00 午後,26.402,,,,
6874,10/25/23 12:00:00 午前,26.378,,,,
6875,10/25/23 01:00:00 午前,26.329,,,,
6876,10/25/23 02:00:00 午前,26.402,,,,
6877,10/25/23 03:00:00 午前,26.353,,,,
6878,10/25/23 04:00:00 午前,26.329,,,,
6879,10/25/23 05:00:00 午前,26.304,,,,
6880,10/25/23 06:00:00 午前,26.085,,,,
6881,10/25/23 07:00:00 午前,26.036,,,,
6882,10/25/23 08:00:00 午前,26.085,,,,
6883,10/25/23 09:00:00 午前,26.109,,,,
6884,10/25/23 10:00:00 午前,26.036,,,,
6885,10/25/23 11:00:00 午前,26.036,,,,
6886,10/25/23 12:00:00 午後,26.036,,,,
6887,10/25/23 01:00:00 午後,25.963,,,,
6888,10/25/23 02:00:00 午後,25.939,,,,
6889,10/25/23 03:00:00 午後,25.914,,,,
6890,10/25/23 04:00:00 午後,25.914,,,,
6891,10/25/23 05:00:00 午後,25.914,,,,
6892,10/25/23 06:00:00 午後,25.89,,,,
6893,10/25/23 07:00:00 午後,25.866,,,,
6894,10/25/23 08:00:00 午後,25.914,,,,
6895,10/25/23 09:00:00 午後,25.939,,,,
6896,10/25/23 10:00:00 午後,25.914,,,,
6897,10/25/23 11:00:00 午後,25.89,,,,
6898,10/26/23 12:00:00 午前,25.793,,,,
6899,10/26/23 01:00:00 午前,25.671,,,,
6900,10/26/23 02:00:00 午前,25.598,,,,
6901,10/26/23 03:00:00 午前,25.525,,,,
6902,10/26/23 04:00:00 午前,25.501,,,,
6903,10/26/23 05:00:00 午前,25.477,,,,
6904,10/26/23 06:00:00 午前,25.453,,,,
6905,10/26/23 07:00:00 午前,25.453,,,,
6906,10/26/23 08:00:00 午前,25.501,,,,
6907,10/26/23 09:00:00 午前,25.525,,,,
6908,10/26/23 10:00:00 午前,25.55,,,,
6909,10/26/23 11:00:00 午前,25.598,,,,
6910,10/26/23 12:00:00 午後,25.647,,,,
6911,10/26/23 01:00:00 午後,25.671,,,,
6912,10/26/23 02:00:00 午後,25.695,,,,
6913,10/26/23 03:00:00 午後,25.72,,,,
6914,10/26/23 04:00:00 午後,25.72,,,,
6915,10/26/23 05:00:00 午後,25.72,,,,
6916,10/26/23 06:00:00 午後,25.744,,,,
6917,10/26/23 07:00:00 午後,25.744,,,,
6918,10/26/23 08:00:00 午後,25.72,,,,
6919,10/26/23 09:00:00 午後,25.647,,,,
6920,10/26/23 10:00:00 午後,25.598,,,,
6921,10/26/23 11:00:00 午後,25.768,,,,
6922,10/27/23 12:00:00 午前,25.914,,,,
6923,10/27/23 01:00:00 午前,25.939,,,,
6924,10/27/23 02:00:00 午前,25.939,,,,
6925,10/27/23 03:00:00 午前,25.939,,,,
6926,10/27/23 04:00:00 午前,25.914,,,,
6927,10/27/23 05:00:00 午前,25.866,,,,
6928,10/27/23 06:00:00 午前,25.866,,,,
6929,10/27/23 07:00:00 午前,25.817,,,,
6930,10/27/23 08:00:00 午前,25.817,,,,
6931,10/27/23 09:00:00 午前,25.841,,,,
6932,10/27/23 10:00:00 午前,25.914,,,,
6933,10/27/23 11:00:00 午前,26.036,,,,
6934,10/27/23 12:00:00 午後,26.085,,,,
6935,10/27/23 01:00:00 午後,26.134,,,,
6936,10/27/23 02:00:00 午後,26.158,,,,
6937,10/27/23 03:00:00 午後,26.134,,,,
6938,10/27/23 04:00:00 午後,26.158,,,,
6939,10/27/23 05:00:00 午後,26.158,,,,
6940,10/27/23 06:00:00 午後,26.109,,,,
6941,10/27/23 07:00:00 午後,26.109,,,,
6942,10/27/23 08:00:00 午後,26.109,,,,
6943,10/27/23 09:00:00 午後,26.134,,,,
6944,10/27/23 10:00:00 午後,26.061,,,,
6945,10/27/23 11:00:00 午後,26.012,,,,
6946,10/28/23 12:00:00 午前,25.963,,,,
6947,10/28/23 01:00:00 午前,26.036,,,,
6948,10/28/23 02:00:00 午前,26.085,,,,
6949,10/28/23 03:00:00 午前,26.134,,,,
6950,10/28/23 04:00:00 午前,26.109,,,,
6951,10/28/23 05:00:00 午前,26.061,,,,
6952,10/28/23 06:00:00 午前,26.036,,,,
6953,10/28/23 07:00:00 午前,25.939,,,,
6954,10/28/23 08:00:00 午前,25.963,,,,
6955,10/28/23 09:00:00 午前,26.012,,,,
6956,10/28/23 10:00:00 午前,26.012,,,,
6957,10/28/23 11:00:00 午前,25.866,,,,
6958,10/28/23 12:00:00 午後,25.914,,,,
6959,10/28/23 01:00:00 午後,25.987,,,,
6960,10/28/23 02:00:00 午後,26.012,,,,
6961,10/28/23 03:00:00 午後,26.036,,,,
6962,10/28/23 04:00:00 午後,26.012,,,,
6963,10/28/23 05:00:00 午後,26.012,,,,
6964,10/28/23 06:00:00 午後,26.012,,,,
6965,10/28/23 07:00:00 午後,26.012,,,,
6966,10/28/23 08:00:00 午後,26.012,,,,
6967,10/28/23 09:00:00 午後,26.012,,,,
6968,10/28/23 10:00:00 午後,25.987,,,,
6969,10/28/23 11:00:00 午後,25.671,,,,
6970,10/29/23 12:00:00 午前,25.89,,,,
6971,10/29/23 01:00:00 午前,25.963,,,,
6972,10/29/23 02:00:00 午前,26.012,,,,
6973,10/29/23 03:00:00 午前,26.012,,,,
6974,10/29/23 04:00:00 午前,26.012,,,,
6975,10/29/23 05:00:00 午前,25.987,,,,
6976,10/29/23 06:00:00 午前,25.987,,,,
6977,10/29/23 07:00:00 午前,25.987,,,,
6978,10/29/23 08:00:00 午前,25.987,,,,
6979,10/29/23 09:00:00 午前,26.012,,,,
6980,10/29/23 10:00:00 午前,26.012,,,,
6981,10/29/23 11:00:00 午前,26.012,,,,
6982,10/29/23 12:00:00 午後,26.012,,,,
6983,10/29/23 01:00:00 午後,26.036,,,,
6984,10/29/23 02:00:00 午後,26.061,,,,
6985,10/29/23 03:00:00 午後,26.061,,,,
6986,10/29/23 04:00:00 午後,26.061,,,,
6987,10/29/23 05:00:00 午後,26.036,,,,
6988,10/29/23 06:00:00 午後,26.012,,,,
6989,10/29/23 07:00:00 午後,26.012,,,,
6990,10/29/23 08:00:00 午後,25.963,,,,
6991,10/29/23 09:00:00 午後,25.987,,,,
6992,10/29/23 10:00:00 午後,25.963,,,,
6993,10/29/23 11:00:00 午後,25.939,,,,
6994,10/30/23 12:00:00 午前,25.866,,,,
6995,10/30/23 01:00:00 午前,25.817,,,,
6996,10/30/23 02:00:00 午前,25.72,,,,
6997,10/30/23 03:00:00 午前,25.768,,,,
6998,10/30/23 04:00:00 午前,25.768,,,,
6999,10/30/23 05:00:00 午前,25.768,,,,
7000,10/30/23 06:00:00 午前,25.768,,,,
7001,10/30/23 07:00:00 午前,25.768,,,,
7002,10/30/23 08:00:00 午前,25.768,,,,
7003,10/30/23 09:00:00 午前,25.768,,,,
7004,10/30/23 10:00:00 午前,25.793,,,,
7005,10/30/23 11:00:00 午前,25.817,,,,
7006,10/30/23 12:00:00 午後,25.866,,,,
7007,10/30/23 01:00:00 午後,25.89,,,,
7008,10/30/23 02:00:00 午後,25.89,,,,
7009,10/30/23 03:00:00 午後,25.866,,,,
7010,10/30/23 04:00:00 午後,25.866,,,,
7011,10/30/23 05:00:00 午後,25.89,,,,
7012,10/30/23 06:00:00 午後,25.866,,,,
7013,10/30/23 07:00:00 午後,25.866,,,,
7014,10/30/23 08:00:00 午後,25.817,,,,
7015,10/30/23 09:00:00 午後,25.793,,,,
7016,10/30/23 10:00:00 午後,25.817,,,,
7017,10/30/23 11:00:00 午後,25.72,,,,
7018,10/31/23 12:00:00 午前,25.671,,,,
7019,10/31/23 01:00:00 午前,25.598,,,,
7020,10/31/23 02:00:00 午前,25.623,,,,
7021,10/31/23 03:00:00 午前,25.623,,,,
7022,10/31/23 04:00:00 午前,25.647,,,,
7023,10/31/23 05:00:00 午前,25.695,,,,
7024,10/31/23 06:00:00 午前,25.72,,,,
7025,10/31/23 07:00:00 午前,25.72,,,,
7026,10/31/23 08:00:00 午前,25.695,,,,
7027,10/31/23 09:00:00 午前,25.72,,,,
7028,10/31/23 10:00:00 午前,25.744,,,,
7029,10/31/23 11:00:00 午前,25.768,,,,
7030,10/31/23 12:00:00 午後,25.817,,,,
7031,10/31/23 01:00:00 午後,25.817,,,,
7032,10/31/23 02:00:00 午後,25.914,,,,
7033,10/31/23 03:00:00 午後,25.914,,,,
7034,10/31/23 04:00:00 午後,25.866,,,,
7035,10/31/23 05:00:00 午後,25.841,,,,
7036,10/31/23 06:00:00 午後,25.817,,,,
7037,10/31/23 07:00:00 午後,25.817,,,,
7038,10/31/23 08:00:00 午後,25.817,,,,
7039,10/31/23 09:00:00 午後,25.768,,,,
7040,10/31/23 10:00:00 午後,25.72,,,,
7041,10/31/23 11:00:00 午後,25.72,,,,
7042,11/01/23 12:00:00 午前,25.72,,,,
7043,11/01/23 01:00:00 午前,25.72,,,,
7044,11/01/23 02:00:00 午前,25.647,,,,
7045,11/01/23 03:00:00 午前,25.623,,,,
7046,11/01/23 04:00:00 午前,25.647,,,,
7047,11/01/23 05:00:00 午前,25.647,,,,
7048,11/01/23 06:00:00 午前,25.647,,,,
7049,11/01/23 07:00:00 午前,25.671,,,,
7050,11/01/23 08:00:00 午前,25.671,,,,
7051,11/01/23 09:00:00 午前,25.647,,,,
7052,11/01/23 10:00:00 午前,25.671,,,,
7053,11/01/23 11:00:00 午前,25.695,,,,
7054,11/01/23 12:00:00 午後,25.695,,,,
7055,11/01/23 01:00:00 午後,25.695,,,,
7056,11/01/23 02:00:00 午後,25.72,,,,
7057,11/01/23 03:00:00 午後,25.72,,,,
7058,11/01/23 04:00:00 午後,25.428,,,,
7059,11/01/23 05:00:00 午後,25.453,,,,
7060,11/01/23 06:00:00 午後,25.428,,,,
7061,11/01/23 07:00:00 午後,25.428,,,,
7062,11/01/23 08:00:00 午後,25.404,,,,
7063,11/01/23 09:00:00 午後,25.38,,,,
7064,11/01/23 10:00:00 午後,25.258,,,,
7065,11/01/23 11:00:00 午後,25.234,,,,
7066,11/02/23 12:00:00 午前,25.234,,,,
7067,11/02/23 01:00:00 午前,25.186,,,,
7068,11/02/23 02:00:00 午前,25.21,,,,
7069,11/02/23 03:00:00 午前,25.186,,,,
7070,11/02/23 04:00:00 午前,25.186,,,,
7071,11/02/23 05:00:00 午前,25.162,,,,
7072,11/02/23 06:00:00 午前,25.113,,,,
7073,11/02/23 07:00:00 午前,25.113,,,,
7074,11/02/23 08:00:00 午前,25.186,,,,
7075,11/02/23 09:00:00 午前,25.55,,,,
7076,11/02/23 10:00:00 午前,25.671,,,,
7077,11/02/23 11:00:00 午前,25.817,,,,
7078,11/02/23 12:00:00 午後,25.866,,,,
7079,11/02/23 01:00:00 午後,25.914,,,,
7080,11/02/23 02:00:00 午後,25.866,,,,
7081,11/02/23 03:00:00 午後,25.939,,,,
7082,11/02/23 04:00:00 午後,25.963,,,,
7083,11/02/23 05:00:00 午後,25.987,,,,
7084,11/02/23 06:00:00 午後,25.914,,,,
7085,11/02/23 07:00:00 午後,25.963,,,,
7086,11/02/23 08:00:00 午後,25.793,,,,
7087,11/02/23 09:00:00 午後,25.307,,,,
7088,11/02/23 10:00:00 午後,25.623,,,,
7089,11/02/23 11:00:00 午後,25.72,,,,
7090,11/03/23 12:00:00 午前,25.768,,,,
7091,11/03/23 01:00:00 午前,25.768,,,,
7092,11/03/23 02:00:00 午前,25.768,,,,
7093,11/03/23 03:00:00 午前,25.817,,,,
7094,11/03/23 04:00:00 午前,25.817,,,,
7095,11/03/23 05:00:00 午前,25.793,,,,
7096,11/03/23 06:00:00 午前,25.793,,,,
7097,11/03/23 07:00:00 午前,25.768,,,,
7098,11/03/23 08:00:00 午前,25.72,,,,
7099,11/03/23 09:00:00 午前,25.744,,,,
7100,11/03/23 10:00:00 午前,25.793,,,,
7101,11/03/23 11:00:00 午前,25.817,,,,
7102,11/03/23 12:00:00 午後,25.817,,,,
7103,11/03/23 01:00:00 午後,25.768,,,,
7104,11/03/23 02:00:00 午後,25.72,,,,
7105,11/03/23 03:00:00 午後,25.72,,,,
7106,11/03/23 04:00:00 午後,25.671,,,,
7107,11/03/23 05:00:00 午後,25.671,,,,
7108,11/03/23 06:00:00 午後,25.671,,,,
7109,11/03/23 07:00:00 午後,25.501,,,,
7110,11/03/23 08:00:00 午後,25.331,,,,
7111,11/03/23 09:00:00 午後,25.307,,,,
7112,11/03/23 10:00:00 午後,25.355,,,,
7113,11/03/23 11:00:00 午後,25.355,,,,
7114,11/04/23 12:00:00 午前,25.186,,,,
7115,11/04/23 01:00:00 午前,25.089,,,,
7116,11/04/23 02:00:00 午前,24.75,,,,
7117,11/04/23 03:00:00 午前,24.75,,,,
7118,11/04/23 04:00:00 午前,24.605,,,,
7119,11/04/23 05:00:00 午前,24.605,,,,
7120,11/04/23 06:00:00 午前,24.919,,,,
7121,11/04/23 07:00:00 午前,25.089,,,,
7122,11/04/23 08:00:00 午前,25.162,,,,
7123,11/04/23 09:00:00 午前,25.307,,,,
7124,11/04/23 10:00:00 午前,25.453,,,,
7125,11/04/23 11:00:00 午前,25.525,,,,
7126,11/04/23 12:00:00 午後,25.55,,,,
7127,11/04/23 01:00:00 午後,25.477,,,,
7128,11/04/23 02:00:00 午後,25.525,,,,
7129,11/04/23 03:00:00 午後,25.574,,,,
7130,11/04/23 04:00:00 午後,25.574,,,,
7131,11/04/23 05:00:00 午後,25.55,,,,
7132,11/04/23 06:00:00 午後,25.501,,,,
7133,11/04/23 07:00:00 午後,25.501,,,,
7134,11/04/23 08:00:00 午後,25.501,,,,
7135,11/04/23 09:00:00 午後,25.501,,,,
7136,11/04/23 10:00:00 午後,25.501,,,,
7137,11/04/23 11:00:00 午後,25.501,,,,
7138,11/05/23 12:00:00 午前,25.428,,,,
7139,11/05/23 01:00:00 午前,25.428,,,,
7140,11/05/23 02:00:00 午前,25.428,,,,
7141,11/05/23 03:00:00 午前,25.428,,,,
7142,11/05/23 04:00:00 午前,25.137,,,,
7143,11/05/23 05:00:00 午前,25.162,,,,
7144,11/05/23 06:00:00 午前,25.113,,,,
7145,11/05/23 07:00:00 午前,25.21,,,,
7146,11/05/23 08:00:00 午前,25.307,,,,
7147,11/05/23 09:00:00 午前,25.404,,,,
7148,11/05/23 10:00:00 午前,25.55,,,,
7149,11/05/23 11:00:00 午前,25.671,,,,
7150,11/05/23 12:00:00 午後,25.866,,,,
7151,11/05/23 01:00:00 午後,25.866,,,,
7152,11/05/23 02:00:00 午後,25.866,,,,
7153,11/05/23 03:00:00 午後,25.841,,,,
7154,11/05/23 04:00:00 午後,25.866,,,,
7155,11/05/23 05:00:00 午後,25.866,,,,
7156,11/05/23 06:00:00 午後,25.939,,,,
7157,11/05/23 07:00:00 午後,25.914,,,,
7158,11/05/23 08:00:00 午後,25.817,,,,
7159,11/05/23 09:00:00 午後,25.525,,,,
7160,11/05/23 10:00:00 午後,25.186,,,,
7161,11/05/23 11:00:00 午後,25.234,,,,
7162,11/06/23 12:00:00 午前,25.355,,,,
7163,11/06/23 01:00:00 午前,25.404,,,,
7164,11/06/23 02:00:00 午前,25.428,,,,
7165,11/06/23 03:00:00 午前,25.428,,,,
7166,11/06/23 04:00:00 午前,25.428,,,,
7167,11/06/23 05:00:00 午前,24.992,,,,
7168,11/06/23 06:00:00 午前,24.847,,,,
7169,11/06/23 07:00:00 午前,24.895,,,,
7170,11/06/23 08:00:00 午前,24.871,,,,
7171,11/06/23 09:00:00 午前,24.823,,,,
7172,11/06/23 10:00:00 午前,24.823,,,,
7173,11/06/23 11:00:00 午前,25.186,,,,
7174,11/06/23 12:00:00 午後,25.477,,,,
7175,11/06/23 01:00:00 午後,25.744,,,,
7176,11/06/23 02:00:00 午後,25.963,,,,
7177,11/06/23 03:00:00 午後,26.036,,,,
7178,11/06/23 04:00:00 午後,26.061,,,,
7179,11/06/23 05:00:00 午後,26.061,,,,
7180,11/06/23 06:00:00 午後,26.109,,,,
7181,11/06/23 07:00:00 午後,26.182,,,,
7182,11/06/23 08:00:00 午後,26.231,,,,
7183,11/06/23 09:00:00 午後,26.182,,,,
7184,11/06/23 10:00:00 午後,26.158,,,,
7185,11/06/23 11:00:00 午後,26.158,,,,
7186,11/07/23 12:00:00 午前,26.182,,,,
7187,11/07/23 01:00:00 午前,26.158,,,,
7188,11/07/23 02:00:00 午前,26.158,,,,
7189,11/07/23 03:00:00 午前,26.182,,,,
7190,11/07/23 04:00:00 午前,26.231,,,,
7191,11/07/23 05:00:00 午前,26.085,,,,
7192,11/07/23 06:00:00 午前,26.231,,,,
7193,11/07/23 07:00:00 午前,26.304,,,,
7194,11/07/23 08:00:00 午前,26.231,,,,
7195,11/07/23 09:00:00 午前,26.256,,,,
7196,11/07/23 10:00:00 午前,26.134,,,,
7197,11/07/23 11:00:00 午前,26.207,,,,
7198,11/07/23 12:00:00 午後,26.304,,,,
7199,11/07/23 01:00:00 午後,26.304,,,,
7200,11/07/23 02:00:00 午後,26.304,,,,
7201,11/07/23 03:00:00 午後,26.28,,,,
7202,11/07/23 04:00:00 午後,26.28,,,,
7203,11/07/23 05:00:00 午後,26.231,,,,
7204,11/07/23 06:00:00 午後,26.207,,,,
7205,11/07/23 07:00:00 午後,26.134,,,,
7206,11/07/23 08:00:00 午後,26.085,,,,
7207,11/07/23 09:00:00 午後,25.987,,,,
7208,11/07/23 10:00:00 午後,25.963,,,,
7209,11/07/23 11:00:00 午後,25.963,,,,
7210,11/08/23 12:00:00 午前,26.036,,,,
7211,11/08/23 01:00:00 午前,26.231,,,,
7212,11/08/23 02:00:00 午前,26.231,,,,
7213,11/08/23 03:00:00 午前,26.28,,,,
7214,11/08/23 04:00:00 午前,26.182,,,,
7215,11/08/23 05:00:00 午前,26.109,,,,
7216,11/08/23 06:00:00 午前,26.036,,,,
7217,11/08/23 07:00:00 午前,26.061,,,,
7218,11/08/23 08:00:00 午前,26.036,,,,
7219,11/08/23 09:00:00 午前,26.109,,,,
7220,11/08/23 10:00:00 午前,26.231,,,,
7221,11/08/23 11:00:00 午前,26.304,,,,
7222,11/08/23 12:00:00 午後,26.353,,,,
7223,11/08/23 01:00:00 午後,26.353,,,,
7224,11/08/23 02:00:00 午後,26.353,,,,
7225,11/08/23 03:00:00 午後,26.353,,,,
7226,11/08/23 04:00:00 午後,26.353,,,,
7227,11/08/23 05:00:00 午後,26.304,,,,
7228,11/08/23 06:00:00 午後,26.28,,,,
7229,11/08/23 07:00:00 午後,26.207,,,,
7230,11/08/23 08:00:00 午後,26.158,,,,
7231,11/08/23 09:00:00 午後,26.158,,,,
7232,11/08/23 10:00:00 午後,26.109,,,,
7233,11/08/23 11:00:00 午後,26.036,,,,
7234,11/09/23 12:00:00 午前,26.061,,,,
7235,11/09/23 01:00:00 午前,26.061,,,,
7236,11/09/23 02:00:00 午前,26.061,,,,
7237,11/09/23 03:00:00 午前,26.012,,,,
7238,11/09/23 04:00:00 午前,25.963,,,,
7239,11/09/23 05:00:00 午前,25.89,,,,
7240,11/09/23 06:00:00 午前,25.939,,,,
7241,11/09/23 07:00:00 午前,25.939,,,,
7242,11/09/23 08:00:00 午前,25.914,,,,
7243,11/09/23 09:00:00 午前,25.939,,,,
7244,11/09/23 10:00:00 午前,25.963,,,,
7245,11/09/23 11:00:00 午前,25.963,,,,
7246,11/09/23 12:00:00 午後,25.963,,,,
7247,11/09/23 01:00:00 午後,25.963,,,,
7248,11/09/23 02:00:00 午後,26.012,,,,
7249,11/09/23 03:00:00 午後,26.036,,,,
7250,11/09/23 04:00:00 午後,26.036,,,,
7251,11/09/23 05:00:00 午後,25.768,,,,
7252,11/09/23 06:00:00 午後,25.72,,,,
7253,11/09/23 07:00:00 午後,25.744,,,,
7254,11/09/23 08:00:00 午後,25.768,,,,
7255,11/09/23 09:00:00 午後,25.744,,,,
7256,11/09/23 10:00:00 午後,25.744,,,,
7257,11/09/23 11:00:00 午後,25.768,,,,
7258,11/10/23 12:00:00 午前,25.768,,,,
7259,11/10/23 01:00:00 午前,25.695,,,,
7260,11/10/23 02:00:00 午前,25.695,,,,
7261,11/10/23 03:00:00 午前,25.744,,,,
7262,11/10/23 04:00:00 午前,25.744,,,,
7263,11/10/23 05:00:00 午前,25.793,,,,
7264,11/10/23 06:00:00 午前,25.866,,,,
7265,11/10/23 07:00:00 午前,25.89,,,,
7266,11/10/23 08:00:00 午前,25.89,,,,
7267,11/10/23 09:00:00 午前,25.914,,,,
7268,11/10/23 10:00:00 午前,25.914,,,,
7269,11/10/23 11:00:00 午前,25.744,,,,
7270,11/10/23 12:00:00 午後,25.768,,,,
7271,11/10/23 01:00:00 午後,25.744,,,,
7272,11/10/23 02:00:00 午後,25.744,,,,
7273,11/10/23 03:00:00 午後,25.744,,,,
7274,11/10/23 04:00:00 午後,25.817,,,,
7275,11/10/23 05:00:00 午後,25.841,,,,
7276,11/10/23 06:00:00 午後,25.987,,,,
7277,11/10/23 07:00:00 午後,26.012,,,,
7278,11/10/23 08:00:00 午後,26.061,,,,
7279,11/10/23 09:00:00 午後,26.012,,,,
7280,11/10/23 10:00:00 午後,26.085,,,,
7281,11/10/23 11:00:00 午後,26.158,,,,
7282,11/11/23 12:00:00 午前,26.061,,,,
7283,11/11/23 01:00:00 午前,26.134,,,,
7284,11/11/23 02:00:00 午前,26.134,,,,
7285,11/11/23 03:00:00 午前,26.134,,,,
7286,11/11/23 04:00:00 午前,26.158,,,,
7287,11/11/23 05:00:00 午前,26.158,,,,
7288,11/11/23 06:00:00 午前,26.134,,,,
7289,11/11/23 07:00:00 午前,25.841,,,,
7290,11/11/23 08:00:00 午前,25.744,,,,
7291,11/11/23 09:00:00 午前,25.744,,,,
7292,11/11/23 10:00:00 午前,25.744,,,,
7293,11/11/23 11:00:00 午前,25.744,,,,
7294,11/11/23 12:00:00 午後,25.817,,,,
7295,11/11/23 01:00:00 午後,25.817,,,,
7296,11/11/23 02:00:00 午後,25.841,,,,
7297,11/11/23 03:00:00 午後,25.89,,,,
7298,11/11/23 04:00:00 午後,25.793,,,,
7299,11/11/23 05:00:00 午後,25.841,,,,
7300,11/11/23 06:00:00 午後,25.841,,,,
7301,11/11/23 07:00:00 午後,25.841,,,,
7302,11/11/23 08:00:00 午後,25.793,,,,
7303,11/11/23 09:00:00 午後,25.72,,,,
7304,11/11/23 10:00:00 午後,25.72,,,,
7305,11/11/23 11:00:00 午後,25.72,,,,
7306,11/12/23 12:00:00 午前,25.744,,,,
7307,11/12/23 01:00:00 午前,25.695,,,,
7308,11/12/23 02:00:00 午前,25.744,,,,
7309,11/12/23 03:00:00 午前,25.72,,,,
7310,11/12/23 04:00:00 午前,25.744,,,,
7311,11/12/23 05:00:00 午前,25.72,,,,
7312,11/12/23 06:00:00 午前,25.671,,,,
7313,11/12/23 07:00:00 午前,25.647,,,,
7314,11/12/23 08:00:00 午前,25.647,,,,
7315,11/12/23 09:00:00 午前,25.647,,,,
7316,11/12/23 10:00:00 午前,25.647,,,,
7317,11/12/23 11:00:00 午前,25.55,,,,
