プロット タイトル:site22_spot006_2021,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20481320, SEN S/N: 20481320)",カプラー取り外し (LGR S/N: 20481320),カプラー取り付け (LGR S/N: 20481320),ホスト接続 (LGR S/N: 20481320),停止済み (LGR S/N: 20481320),ファイルの終わり (LGR S/N: 20481320)
462,12/09/20 03:00:00 午後,21.676,,,,,
463,12/09/20 04:00:00 午後,21.628,,,,,
464,12/09/20 05:00:00 午後,21.581,,,,,
465,12/09/20 06:00:00 午後,21.533,,,,,
466,12/09/20 07:00:00 午後,21.437,,,,,
467,12/09/20 08:00:00 午後,21.39,,,,,
468,12/09/20 09:00:00 午後,21.294,,,,,
469,12/09/20 10:00:00 午後,21.175,,,,,
470,12/09/20 11:00:00 午後,21.151,,,,,
471,12/10/20 12:00:00 午前,21.27,,,,,
472,12/10/20 01:00:00 午前,21.294,,,,,
473,12/10/20 02:00:00 午前,21.27,,,,,
474,12/10/20 03:00:00 午前,21.199,,,,,
475,12/10/20 04:00:00 午前,21.294,,,,,
476,12/10/20 05:00:00 午前,21.246,,,,,
477,12/10/20 06:00:00 午前,21.175,,,,,
478,12/10/20 07:00:00 午前,21.175,,,,,
479,12/10/20 08:00:00 午前,21.175,,,,,
480,12/10/20 09:00:00 午前,21.27,,,,,
481,12/10/20 10:00:00 午前,21.318,,,,,
482,12/10/20 11:00:00 午前,21.557,,,,,
483,12/10/20 12:00:00 午後,21.676,,,,,
484,12/10/20 01:00:00 午後,21.7,,,,,
485,12/10/20 02:00:00 午後,21.748,,,,,
486,12/10/20 03:00:00 午後,21.676,,,,,
487,12/10/20 04:00:00 午後,21.676,,,,,
488,12/10/20 05:00:00 午後,21.628,,,,,
489,12/10/20 06:00:00 午後,21.533,,,,,
490,12/10/20 07:00:00 午後,21.413,,,,,
491,12/10/20 08:00:00 午後,21.246,,,,,
492,12/10/20 09:00:00 午後,21.246,,,,,
493,12/10/20 10:00:00 午後,21.246,,,,,
494,12/10/20 11:00:00 午後,21.294,,,,,
495,12/11/20 12:00:00 午前,21.223,,,,,
496,12/11/20 01:00:00 午前,21.318,,,,,
497,12/11/20 02:00:00 午前,21.27,,,,,
498,12/11/20 03:00:00 午前,21.246,,,,,
