プロット タイトル: site14_spot077_2022,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21155726, SEN S/N: 21155726)",カプラー取り外し (LGR S/N: 21155726),カプラー取り付け (LGR S/N: 21155726),停止済み (LGR S/N: 21155726),ファイルの終わり (LGR S/N: 21155726)
4421,05/04/22 12:00:00 午後,25.695,,,,
4422,05/04/22 01:00:00 午後,25.623,,,,
4423,05/04/22 02:00:00 午後,25.647,,,,
4424,05/04/22 03:00:00 午後,25.744,,,,
4425,05/04/22 04:00:00 午後,25.841,,,,
4426,05/04/22 05:00:00 午後,25.841,,,,
4427,05/04/22 06:00:00 午後,25.72,,,,
4428,05/04/22 07:00:00 午後,25.72,,,,
4429,05/04/22 08:00:00 午後,25.768,,,,
4430,05/04/22 09:00:00 午後,25.793,,,,
4431,05/04/22 10:00:00 午後,25.793,,,,
4432,05/04/22 11:00:00 午後,25.744,,,,
4433,05/05/22 12:00:00 午前,25.695,,,,
4434,05/05/22 01:00:00 午前,25.72,,,,
4435,05/05/22 02:00:00 午前,25.671,,,,
4436,05/05/22 03:00:00 午前,25.695,,,,
4437,05/05/22 04:00:00 午前,25.671,,,,
4438,05/05/22 05:00:00 午前,25.623,,,,
4439,05/05/22 06:00:00 午前,25.598,,,,
4440,05/05/22 07:00:00 午前,25.671,,,,
4441,05/05/22 08:00:00 午前,25.817,,,,
4442,05/05/22 09:00:00 午前,25.963,,,,
4443,05/05/22 10:00:00 午前,25.963,,,,
4444,05/05/22 11:00:00 午前,25.939,,,,
4445,05/05/22 12:00:00 午後,25.914,,,,
4446,05/05/22 01:00:00 午後,26.012,,,,
4447,05/05/22 02:00:00 午後,26.085,,,,
4448,05/05/22 03:00:00 午後,26.207,,,,
4449,05/05/22 04:00:00 午後,26.353,,,,
4450,05/05/22 05:00:00 午後,26.402,,,,
4451,05/05/22 06:00:00 午後,26.207,,,,
4452,05/05/22 07:00:00 午後,26.256,,,,
4453,05/05/22 08:00:00 午後,26.304,,,,
4454,05/05/22 09:00:00 午後,26.28,,,,
4455,05/05/22 10:00:00 午後,26.304,,,,
4456,05/05/22 11:00:00 午後,26.353,,,,
4457,05/06/22 12:00:00 午前,26.28,,,,
4458,05/06/22 01:00:00 午前,26.256,,,,
4459,05/06/22 02:00:00 午前,26.158,,,,
4460,05/06/22 03:00:00 午前,26.085,,,,
4461,05/06/22 04:00:00 午前,26.109,,,,
4462,05/06/22 05:00:00 午前,26.085,,,,
4463,05/06/22 06:00:00 午前,26.036,,,,
4464,05/06/22 07:00:00 午前,25.939,,,,
4465,05/06/22 08:00:00 午前,26.109,,,,
4466,05/06/22 09:00:00 午前,26.182,,,,
4467,05/06/22 10:00:00 午前,26.304,,,,
4468,05/06/22 11:00:00 午前,26.451,,,,
4469,05/06/22 12:00:00 午後,26.549,,,,
4470,05/06/22 01:00:00 午後,26.695,,,,
4471,05/06/22 02:00:00 午後,27.038,,,,
4472,05/06/22 03:00:00 午後,26.965,,,,
4473,05/06/22 04:00:00 午後,26.94,,,,
4474,05/06/22 05:00:00 午後,26.94,,,,
4475,05/06/22 06:00:00 午後,26.965,,,,
4476,05/06/22 07:00:00 午後,26.622,,,,
4477,05/06/22 08:00:00 午後,26.524,,,,
4478,05/06/22 09:00:00 午後,26.475,,,,
4479,05/06/22 10:00:00 午後,26.524,,,,
4480,05/06/22 11:00:00 午後,26.622,,,,
4481,05/07/22 12:00:00 午前,26.72,,,,
4482,05/07/22 01:00:00 午前,26.695,,,,
4483,05/07/22 02:00:00 午前,26.671,,,,
4484,05/07/22 03:00:00 午前,26.475,,,,
4485,05/07/22 04:00:00 午前,26.426,,,,
4486,05/07/22 05:00:00 午前,26.5,,,,
4487,05/07/22 06:00:00 午前,26.451,,,,
4488,05/07/22 07:00:00 午前,26.451,,,,
4489,05/07/22 08:00:00 午前,26.549,,,,
4490,05/07/22 09:00:00 午前,26.573,,,,
4491,05/07/22 10:00:00 午前,26.426,,,,
4492,05/07/22 11:00:00 午前,26.5,,,,
4493,05/07/22 12:00:00 午後,26.695,,,,
4494,05/07/22 01:00:00 午後,26.818,,,,
4495,05/07/22 02:00:00 午後,26.94,,,,
4496,05/07/22 03:00:00 午後,27.358,,,,
4497,05/07/22 04:00:00 午後,27.21,,,,
4498,05/07/22 05:00:00 午後,27.038,,,,
4499,05/07/22 06:00:00 午後,27.038,,,,
4500,05/07/22 07:00:00 午後,27.063,,,,
4501,05/07/22 08:00:00 午後,26.793,,,,
4502,05/07/22 09:00:00 午後,26.5,,,,
4503,05/07/22 10:00:00 午後,26.573,,,,
4504,05/07/22 11:00:00 午後,26.598,,,,
4505,05/08/22 12:00:00 午前,26.818,,,,
4506,05/08/22 01:00:00 午前,26.94,,,,
4507,05/08/22 02:00:00 午前,26.867,,,,
4508,05/08/22 03:00:00 午前,26.867,,,,
4509,05/08/22 04:00:00 午前,26.695,,,,
4510,05/08/22 05:00:00 午前,26.598,,,,
4511,05/08/22 06:00:00 午前,26.573,,,,
4512,05/08/22 07:00:00 午前,26.622,,,,
4513,05/08/22 08:00:00 午前,26.671,,,,
4514,05/08/22 09:00:00 午前,26.671,,,,
4515,05/08/22 10:00:00 午前,26.598,,,,
4516,05/08/22 11:00:00 午前,26.573,,,,
4517,05/08/22 12:00:00 午後,26.72,,,,
4518,05/08/22 01:00:00 午後,26.744,,,,
4519,05/08/22 02:00:00 午後,26.867,,,,
4520,05/08/22 03:00:00 午後,26.989,,,,
4521,05/08/22 04:00:00 午後,26.989,,,,
4522,05/08/22 05:00:00 午後,27.136,,,,
4523,05/08/22 06:00:00 午後,27.087,,,,
4524,05/08/22 07:00:00 午後,26.989,,,,
4525,05/08/22 08:00:00 午後,26.916,,,,
4526,05/08/22 09:00:00 午後,26.94,,,,
4527,05/08/22 10:00:00 午後,26.891,,,,
4528,05/08/22 11:00:00 午後,26.695,,,,
4529,05/09/22 12:00:00 午前,26.72,,,,
4530,05/09/22 01:00:00 午前,26.842,,,,
4531,05/09/22 02:00:00 午前,26.867,,,,
4532,05/09/22 03:00:00 午前,26.842,,,,
4533,05/09/22 04:00:00 午前,26.867,,,,
4534,05/09/22 05:00:00 午前,26.744,,,,
4535,05/09/22 06:00:00 午前,26.744,,,,
4536,05/09/22 07:00:00 午前,26.671,,,,
4537,05/09/22 08:00:00 午前,26.646,,,,
4538,05/09/22 09:00:00 午前,26.622,,,,
4539,05/09/22 10:00:00 午前,26.598,,,,
4540,05/09/22 11:00:00 午前,26.646,,,,
4541,05/09/22 12:00:00 午後,26.402,,,,
4542,05/09/22 01:00:00 午後,26.353,,,,
4543,05/09/22 02:00:00 午後,26.451,,,,
4544,05/09/22 03:00:00 午後,26.5,,,,
4545,05/09/22 04:00:00 午後,26.573,,,,
4546,05/09/22 05:00:00 午後,26.598,,,,
4547,05/09/22 06:00:00 午後,26.744,,,,
4548,05/09/22 07:00:00 午後,26.622,,,,
4549,05/09/22 08:00:00 午後,26.598,,,,
4550,05/09/22 09:00:00 午後,26.549,,,,
4551,05/09/22 10:00:00 午後,26.475,,,,
4552,05/09/22 11:00:00 午後,26.451,,,,
4553,05/10/22 12:00:00 午前,26.329,,,,
4554,05/10/22 01:00:00 午前,26.182,,,,
4555,05/10/22 02:00:00 午前,26.207,,,,
4556,05/10/22 03:00:00 午前,26.28,,,,
4557,05/10/22 04:00:00 午前,26.28,,,,
4558,05/10/22 05:00:00 午前,26.182,,,,
4559,05/10/22 06:00:00 午前,26.353,,,,
4560,05/10/22 07:00:00 午前,26.182,,,,
4561,05/10/22 08:00:00 午前,26.207,,,,
4562,05/10/22 09:00:00 午前,26.304,,,,
4563,05/10/22 10:00:00 午前,26.378,,,,
4564,05/10/22 11:00:00 午前,26.5,,,,
4565,05/10/22 12:00:00 午後,26.304,,,,
4566,05/10/22 01:00:00 午後,26.353,,,,
4567,05/10/22 02:00:00 午後,26.28,,,,
4568,05/10/22 03:00:00 午後,26.207,,,,
4569,05/10/22 04:00:00 午後,26.304,,,,
4570,05/10/22 05:00:00 午後,26.402,,,,
4571,05/10/22 06:00:00 午後,26.426,,,,
4572,05/10/22 07:00:00 午後,26.5,,,,
4573,05/10/22 08:00:00 午後,26.475,,,,
4574,05/10/22 09:00:00 午後,26.426,,,,
4575,05/10/22 10:00:00 午後,26.451,,,,
4576,05/10/22 11:00:00 午後,26.451,,,,
4577,05/11/22 12:00:00 午前,26.426,,,,
4578,05/11/22 01:00:00 午前,26.304,,,,
4579,05/11/22 02:00:00 午前,26.231,,,,
4580,05/11/22 03:00:00 午前,26.28,,,,
4581,05/11/22 04:00:00 午前,26.329,,,,
4582,05/11/22 05:00:00 午前,26.524,,,,
4583,05/11/22 06:00:00 午前,26.353,,,,
4584,05/11/22 07:00:00 午前,26.329,,,,
4585,05/11/22 08:00:00 午前,26.378,,,,
4586,05/11/22 09:00:00 午前,26.353,,,,
4587,05/11/22 10:00:00 午前,26.329,,,,
4588,05/11/22 11:00:00 午前,26.353,,,,
4589,05/11/22 12:00:00 午後,26.329,,,,
4590,05/11/22 01:00:00 午後,26.304,,,,
4591,05/11/22 02:00:00 午後,26.28,,,,
4592,05/11/22 03:00:00 午後,26.329,,,,
4593,05/11/22 04:00:00 午後,26.353,,,,
4594,05/11/22 05:00:00 午後,26.402,,,,
4595,05/11/22 06:00:00 午後,26.378,,,,
4596,05/11/22 07:00:00 午後,26.353,,,,
4597,05/11/22 08:00:00 午後,26.28,,,,
4598,05/11/22 09:00:00 午後,26.378,,,,
4599,05/11/22 10:00:00 午後,26.28,,,,
4600,05/11/22 11:00:00 午後,26.28,,,,
4601,05/12/22 12:00:00 午前,26.28,,,,
4602,05/12/22 01:00:00 午前,26.256,,,,
4603,05/12/22 02:00:00 午前,26.256,,,,
4604,05/12/22 03:00:00 午前,26.304,,,,
4605,05/12/22 04:00:00 午前,26.329,,,,
4606,05/12/22 05:00:00 午前,26.329,,,,
4607,05/12/22 06:00:00 午前,26.329,,,,
4608,05/12/22 07:00:00 午前,26.329,,,,
4609,05/12/22 08:00:00 午前,26.378,,,,
4610,05/12/22 09:00:00 午前,26.378,,,,
4611,05/12/22 10:00:00 午前,26.451,,,,
4612,05/12/22 11:00:00 午前,26.475,,,,
4613,05/12/22 12:00:00 午後,26.72,,,,
4614,05/12/22 01:00:00 午後,26.573,,,,
4615,05/12/22 02:00:00 午後,26.5,,,,
4616,05/12/22 03:00:00 午後,26.549,,,,
4617,05/12/22 04:00:00 午後,26.646,,,,
4618,05/12/22 05:00:00 午後,26.646,,,,
4619,05/12/22 06:00:00 午後,26.671,,,,
4620,05/12/22 07:00:00 午後,26.72,,,,
4621,05/12/22 08:00:00 午後,26.72,,,,
4622,05/12/22 09:00:00 午後,26.671,,,,
4623,05/12/22 10:00:00 午後,26.671,,,,
4624,05/12/22 11:00:00 午後,26.671,,,,
4625,05/13/22 12:00:00 午前,26.646,,,,
4626,05/13/22 01:00:00 午前,26.573,,,,
4627,05/13/22 02:00:00 午前,26.598,,,,
4628,05/13/22 03:00:00 午前,26.598,,,,
4629,05/13/22 04:00:00 午前,26.622,,,,
4630,05/13/22 05:00:00 午前,26.622,,,,
4631,05/13/22 06:00:00 午前,26.573,,,,
4632,05/13/22 07:00:00 午前,26.549,,,,
4633,05/13/22 08:00:00 午前,26.524,,,,
4634,05/13/22 09:00:00 午前,26.524,,,,
4635,05/13/22 10:00:00 午前,26.524,,,,
4636,05/13/22 11:00:00 午前,26.549,,,,
4637,05/13/22 12:00:00 午後,26.646,,,,
4638,05/13/22 01:00:00 午後,26.671,,,,
4639,05/13/22 02:00:00 午後,26.646,,,,
4640,05/13/22 03:00:00 午後,26.72,,,,
4641,05/13/22 04:00:00 午後,26.769,,,,
4642,05/13/22 05:00:00 午後,26.818,,,,
4643,05/13/22 06:00:00 午後,26.94,,,,
4644,05/13/22 07:00:00 午後,26.965,,,,
4645,05/13/22 08:00:00 午後,26.94,,,,
4646,05/13/22 09:00:00 午後,26.989,,,,
4647,05/13/22 10:00:00 午後,26.891,,,,
4648,05/13/22 11:00:00 午後,26.818,,,,
4649,05/14/22 12:00:00 午前,26.793,,,,
4650,05/14/22 01:00:00 午前,26.793,,,,
4651,05/14/22 02:00:00 午前,26.769,,,,
4652,05/14/22 03:00:00 午前,26.769,,,,
4653,05/14/22 04:00:00 午前,26.695,,,,
4654,05/14/22 05:00:00 午前,26.72,,,,
4655,05/14/22 06:00:00 午前,26.818,,,,
4656,05/14/22 07:00:00 午前,26.867,,,,
4657,05/14/22 08:00:00 午前,26.891,,,,
4658,05/14/22 09:00:00 午前,26.867,,,,
4659,05/14/22 10:00:00 午前,26.744,,,,
4660,05/14/22 11:00:00 午前,26.695,,,,
4661,05/14/22 12:00:00 午後,26.744,,,,
4662,05/14/22 01:00:00 午後,26.867,,,,
4663,05/14/22 02:00:00 午後,26.891,,,,
4664,05/14/22 03:00:00 午後,26.646,,,,
4665,05/14/22 04:00:00 午後,26.695,,,,
4666,05/14/22 05:00:00 午後,26.769,,,,
4667,05/14/22 06:00:00 午後,26.867,,,,
4668,05/14/22 07:00:00 午後,26.94,,,,
4669,05/14/22 08:00:00 午後,26.916,,,,
4670,05/14/22 09:00:00 午後,26.793,,,,
4671,05/14/22 10:00:00 午後,26.695,,,,
4672,05/14/22 11:00:00 午後,26.769,,,,
4673,05/15/22 12:00:00 午前,26.744,,,,
4674,05/15/22 01:00:00 午前,26.72,,,,
4675,05/15/22 02:00:00 午前,26.671,,,,
4676,05/15/22 03:00:00 午前,26.671,,,,
4677,05/15/22 04:00:00 午前,26.646,,,,
4678,05/15/22 05:00:00 午前,26.671,,,,
4679,05/15/22 06:00:00 午前,26.646,,,,
4680,05/15/22 07:00:00 午前,26.671,,,,
4681,05/15/22 08:00:00 午前,26.72,,,,
4682,05/15/22 09:00:00 午前,26.769,,,,
4683,05/15/22 10:00:00 午前,26.671,,,,
4684,05/15/22 11:00:00 午前,26.818,,,,
4685,05/15/22 12:00:00 午後,26.744,,,,
4686,05/15/22 01:00:00 午後,26.818,,,,
4687,05/15/22 02:00:00 午後,26.916,,,,
4688,05/15/22 03:00:00 午後,26.818,,,,
4689,05/15/22 04:00:00 午後,26.695,,,,
4690,05/15/22 05:00:00 午後,26.622,,,,
4691,05/15/22 06:00:00 午後,26.598,,,,
4692,05/15/22 07:00:00 午後,26.646,,,,
4693,05/15/22 08:00:00 午後,26.671,,,,
4694,05/15/22 09:00:00 午後,26.646,,,,
4695,05/15/22 10:00:00 午後,26.524,,,,
4696,05/15/22 11:00:00 午後,26.646,,,,
4697,05/16/22 12:00:00 午前,26.549,,,,
4698,05/16/22 01:00:00 午前,26.402,,,,
4699,05/16/22 02:00:00 午前,26.207,,,,
4700,05/16/22 03:00:00 午前,26.182,,,,
4701,05/16/22 04:00:00 午前,26.353,,,,
4702,05/16/22 05:00:00 午前,26.329,,,,
4703,05/16/22 06:00:00 午前,26.402,,,,
4704,05/16/22 07:00:00 午前,26.5,,,,
4705,05/16/22 08:00:00 午前,26.426,,,,
4706,05/16/22 09:00:00 午前,26.426,,,,
4707,05/16/22 10:00:00 午前,26.378,,,,
4708,05/16/22 11:00:00 午前,26.426,,,,
4709,05/16/22 12:00:00 午後,26.451,,,,
4710,05/16/22 01:00:00 午後,26.378,,,,
4711,05/16/22 02:00:00 午後,26.256,,,,
4712,05/16/22 03:00:00 午後,26.109,,,,
4713,05/16/22 04:00:00 午後,26.109,,,,
4714,05/16/22 05:00:00 午後,26.475,,,,
4715,05/16/22 06:00:00 午後,26.475,,,,
4716,05/16/22 07:00:00 午後,26.451,,,,
4717,05/16/22 08:00:00 午後,26.353,,,,
4718,05/16/22 09:00:00 午後,26.28,,,,
4719,05/16/22 10:00:00 午後,26.207,,,,
4720,05/16/22 11:00:00 午後,26.451,,,,
4721,05/17/22 12:00:00 午前,26.256,,,,
4722,05/17/22 01:00:00 午前,26.182,,,,
4723,05/17/22 02:00:00 午前,26.109,,,,
4724,05/17/22 03:00:00 午前,26.109,,,,
4725,05/17/22 04:00:00 午前,26.085,,,,
4726,05/17/22 05:00:00 午前,26.012,,,,
4727,05/17/22 06:00:00 午前,26.256,,,,
4728,05/17/22 07:00:00 午前,26.28,,,,
4729,05/17/22 08:00:00 午前,26.329,,,,
4730,05/17/22 09:00:00 午前,26.158,,,,
4731,05/17/22 10:00:00 午前,26.158,,,,
4732,05/17/22 11:00:00 午前,26.207,,,,
4733,05/17/22 12:00:00 午後,26.28,,,,
4734,05/17/22 01:00:00 午後,26.378,,,,
4735,05/17/22 02:00:00 午後,26.5,,,,
4736,05/17/22 03:00:00 午後,26.622,,,,
4737,05/17/22 04:00:00 午後,26.524,,,,
4738,05/17/22 05:00:00 午後,26.207,,,,
4739,05/17/22 06:00:00 午後,26.5,,,,
4740,05/17/22 07:00:00 午後,26.402,,,,
4741,05/17/22 08:00:00 午後,26.304,,,,
4742,05/17/22 09:00:00 午後,26.28,,,,
4743,05/17/22 10:00:00 午後,26.451,,,,
4744,05/17/22 11:00:00 午後,26.451,,,,
4745,05/18/22 12:00:00 午前,26.378,,,,
4746,05/18/22 01:00:00 午前,26.329,,,,
4747,05/18/22 02:00:00 午前,26.207,,,,
4748,05/18/22 03:00:00 午前,26.256,,,,
4749,05/18/22 04:00:00 午前,26.256,,,,
4750,05/18/22 05:00:00 午前,26.231,,,,
4751,05/18/22 06:00:00 午前,26.182,,,,
4752,05/18/22 07:00:00 午前,26.304,,,,
4753,05/18/22 08:00:00 午前,26.28,,,,
4754,05/18/22 09:00:00 午前,26.158,,,,
4755,05/18/22 10:00:00 午前,26.182,,,,
4756,05/18/22 11:00:00 午前,26.304,,,,
4757,05/18/22 12:00:00 午後,26.426,,,,
4758,05/18/22 01:00:00 午後,26.695,,,,
4759,05/18/22 02:00:00 午後,26.891,,,,
4760,05/18/22 03:00:00 午後,27.038,,,,
4761,05/18/22 04:00:00 午後,27.161,,,,
4762,05/18/22 05:00:00 午後,27.038,,,,
4763,05/18/22 06:00:00 午後,26.622,,,,
4764,05/18/22 07:00:00 午後,26.744,,,,
4765,05/18/22 08:00:00 午後,26.549,,,,
4766,05/18/22 09:00:00 午後,26.5,,,,
4767,05/18/22 10:00:00 午後,26.524,,,,
4768,05/18/22 11:00:00 午後,26.549,,,,
4769,05/19/22 12:00:00 午前,26.426,,,,
4770,05/19/22 01:00:00 午前,26.549,,,,
4771,05/19/22 02:00:00 午前,26.402,,,,
4772,05/19/22 03:00:00 午前,26.475,,,,
4773,05/19/22 04:00:00 午前,26.598,,,,
4774,05/19/22 05:00:00 午前,26.549,,,,
4775,05/19/22 06:00:00 午前,26.524,,,,
4776,05/19/22 07:00:00 午前,26.549,,,,
4777,05/19/22 08:00:00 午前,26.573,,,,
4778,05/19/22 09:00:00 午前,26.475,,,,
4779,05/19/22 10:00:00 午前,26.426,,,,
4780,05/19/22 11:00:00 午前,26.378,,,,
4781,05/19/22 12:00:00 午後,26.329,,,,
4782,05/19/22 01:00:00 午後,26.378,,,,
4783,05/19/22 02:00:00 午後,26.402,,,,
4784,05/19/22 03:00:00 午後,26.378,,,,
4785,05/19/22 04:00:00 午後,26.402,,,,
4786,05/19/22 05:00:00 午後,26.402,,,,
4787,05/19/22 06:00:00 午後,26.402,,,,
4788,05/19/22 07:00:00 午後,26.353,,,,
4789,05/19/22 08:00:00 午後,26.451,,,,
4790,05/19/22 09:00:00 午後,26.402,,,,
4791,05/19/22 10:00:00 午後,26.451,,,,
4792,05/19/22 11:00:00 午後,26.451,,,,
4793,05/20/22 12:00:00 午前,26.451,,,,
4794,05/20/22 01:00:00 午前,26.426,,,,
4795,05/20/22 02:00:00 午前,26.451,,,,
4796,05/20/22 03:00:00 午前,26.329,,,,
4797,05/20/22 04:00:00 午前,26.256,,,,
4798,05/20/22 05:00:00 午前,25.817,,,,
4799,05/20/22 06:00:00 午前,25.72,,,,
4800,05/20/22 07:00:00 午前,25.623,,,,
4801,05/20/22 08:00:00 午前,26.231,,,,
4802,05/20/22 09:00:00 午前,26.304,,,,
4803,05/20/22 10:00:00 午前,26.353,,,,
4804,05/20/22 11:00:00 午前,26.378,,,,
4805,05/20/22 12:00:00 午後,26.402,,,,
4806,05/20/22 01:00:00 午後,26.426,,,,
4807,05/20/22 02:00:00 午後,26.549,,,,
4808,05/20/22 03:00:00 午後,26.5,,,,
4809,05/20/22 04:00:00 午後,26.426,,,,
4810,05/20/22 05:00:00 午後,26.426,,,,
4811,05/20/22 06:00:00 午後,26.451,,,,
4812,05/20/22 07:00:00 午後,26.426,,,,
4813,05/20/22 08:00:00 午後,26.451,,,,
4814,05/20/22 09:00:00 午後,26.329,,,,
4815,05/20/22 10:00:00 午後,26.304,,,,
4816,05/20/22 11:00:00 午後,26.353,,,,
4817,05/21/22 12:00:00 午前,26.353,,,,
4818,05/21/22 01:00:00 午前,26.378,,,,
4819,05/21/22 02:00:00 午前,26.329,,,,
4820,05/21/22 03:00:00 午前,26.304,,,,
4821,05/21/22 04:00:00 午前,26.182,,,,
4822,05/21/22 05:00:00 午前,25.914,,,,
4823,05/21/22 06:00:00 午前,25.866,,,,
4824,05/21/22 07:00:00 午前,25.768,,,,
4825,05/21/22 08:00:00 午前,25.793,,,,
4826,05/21/22 09:00:00 午前,25.89,,,,
4827,05/21/22 10:00:00 午前,26.134,,,,
4828,05/21/22 11:00:00 午前,26.28,,,,
4829,05/21/22 12:00:00 午後,26.256,,,,
4830,05/21/22 01:00:00 午後,26.353,,,,
4831,05/21/22 02:00:00 午後,26.646,,,,
4832,05/21/22 03:00:00 午後,26.695,,,,
4833,05/21/22 04:00:00 午後,26.622,,,,
4834,05/21/22 05:00:00 午後,26.573,,,,
4835,05/21/22 06:00:00 午後,26.524,,,,
4836,05/21/22 07:00:00 午後,26.402,,,,
4837,05/21/22 08:00:00 午後,26.378,,,,
4838,05/21/22 09:00:00 午後,26.378,,,,
4839,05/21/22 10:00:00 午後,26.475,,,,
4840,05/21/22 11:00:00 午後,26.475,,,,
4841,05/22/22 12:00:00 午前,26.426,,,,
4842,05/22/22 01:00:00 午前,26.329,,,,
4843,05/22/22 02:00:00 午前,26.256,,,,
4844,05/22/22 03:00:00 午前,26.28,,,,
4845,05/22/22 04:00:00 午前,26.207,,,,
4846,05/22/22 05:00:00 午前,26.182,,,,
4847,05/22/22 06:00:00 午前,26.085,,,,
4848,05/22/22 07:00:00 午前,25.987,,,,
4849,05/22/22 08:00:00 午前,25.987,,,,
4850,05/22/22 09:00:00 午前,26.012,,,,
4851,05/22/22 10:00:00 午前,26.085,,,,
4852,05/22/22 11:00:00 午前,26.378,,,,
4853,05/22/22 12:00:00 午後,26.426,,,,
4854,05/22/22 01:00:00 午後,26.426,,,,
4855,05/22/22 02:00:00 午後,26.5,,,,
4856,05/22/22 03:00:00 午後,26.573,,,,
4857,05/22/22 04:00:00 午後,26.524,,,,
4858,05/22/22 05:00:00 午後,26.451,,,,
4859,05/22/22 06:00:00 午後,26.353,,,,
4860,05/22/22 07:00:00 午後,26.28,,,,
4861,05/22/22 08:00:00 午後,26.231,,,,
4862,05/22/22 09:00:00 午後,26.231,,,,
4863,05/22/22 10:00:00 午後,26.329,,,,
4864,05/22/22 11:00:00 午後,26.598,,,,
4865,05/23/22 12:00:00 午前,26.524,,,,
4866,05/23/22 01:00:00 午前,26.549,,,,
4867,05/23/22 02:00:00 午前,26.475,,,,
4868,05/23/22 03:00:00 午前,26.475,,,,
4869,05/23/22 04:00:00 午前,26.231,,,,
4870,05/23/22 05:00:00 午前,26.109,,,,
4871,05/23/22 06:00:00 午前,26.085,,,,
4872,05/23/22 07:00:00 午前,26.061,,,,
4873,05/23/22 08:00:00 午前,25.914,,,,
4874,05/23/22 09:00:00 午前,25.914,,,,
4875,05/23/22 10:00:00 午前,25.914,,,,
4876,05/23/22 11:00:00 午前,26.329,,,,
4877,05/23/22 12:00:00 午後,26.426,,,,
4878,05/23/22 01:00:00 午後,26.451,,,,
4879,05/23/22 02:00:00 午後,26.5,,,,
4880,05/23/22 03:00:00 午後,26.524,,,,
4881,05/23/22 04:00:00 午後,26.598,,,,
4882,05/23/22 05:00:00 午後,26.671,,,,
4883,05/23/22 06:00:00 午後,26.475,,,,
4884,05/23/22 07:00:00 午後,26.378,,,,
4885,05/23/22 08:00:00 午後,26.329,,,,
4886,05/23/22 09:00:00 午後,26.353,,,,
4887,05/23/22 10:00:00 午後,26.329,,,,
4888,05/23/22 11:00:00 午後,26.329,,,,
4889,05/24/22 12:00:00 午前,26.402,,,,
4890,05/24/22 01:00:00 午前,26.402,,,,
4891,05/24/22 02:00:00 午前,26.475,,,,
4892,05/24/22 03:00:00 午前,26.451,,,,
4893,05/24/22 04:00:00 午前,26.378,,,,
4894,05/24/22 05:00:00 午前,26.182,,,,
4895,05/24/22 06:00:00 午前,26.158,,,,
4896,05/24/22 07:00:00 午前,26.061,,,,
4897,05/24/22 08:00:00 午前,26.036,,,,
4898,05/24/22 09:00:00 午前,26.012,,,,
4899,05/24/22 10:00:00 午前,26.085,,,,
4900,05/24/22 11:00:00 午前,26.134,,,,
4901,05/24/22 12:00:00 午後,26.158,,,,
4902,05/24/22 01:00:00 午後,26.329,,,,
4903,05/24/22 02:00:00 午後,26.353,,,,
4904,05/24/22 03:00:00 午後,26.353,,,,
4905,05/24/22 04:00:00 午後,26.402,,,,
4906,05/24/22 05:00:00 午後,26.402,,,,
4907,05/24/22 06:00:00 午後,26.353,,,,
4908,05/24/22 07:00:00 午後,26.304,,,,
4909,05/24/22 08:00:00 午後,26.231,,,,
4910,05/24/22 09:00:00 午後,26.207,,,,
4911,05/24/22 10:00:00 午後,26.207,,,,
4912,05/24/22 11:00:00 午後,26.207,,,,
4913,05/25/22 12:00:00 午前,26.207,,,,
4914,05/25/22 01:00:00 午前,26.182,,,,
4915,05/25/22 02:00:00 午前,26.182,,,,
4916,05/25/22 03:00:00 午前,26.256,,,,
4917,05/25/22 04:00:00 午前,26.256,,,,
4918,05/25/22 05:00:00 午前,26.28,,,,
4919,05/25/22 06:00:00 午前,26.207,,,,
4920,05/25/22 07:00:00 午前,26.158,,,,
4921,05/25/22 08:00:00 午前,26.134,,,,
4922,05/25/22 09:00:00 午前,26.231,,,,
4923,05/25/22 10:00:00 午前,26.353,,,,
4924,05/25/22 11:00:00 午前,26.451,,,,
4925,05/25/22 12:00:00 午後,26.622,,,,
4926,05/25/22 01:00:00 午後,26.524,,,,
4927,05/25/22 02:00:00 午後,26.378,,,,
4928,05/25/22 03:00:00 午後,26.28,,,,
4929,05/25/22 04:00:00 午後,26.304,,,,
4930,05/25/22 05:00:00 午後,26.304,,,,
4931,05/25/22 06:00:00 午後,26.304,,,,
4932,05/25/22 07:00:00 午後,26.28,,,,
4933,05/25/22 08:00:00 午後,26.231,,,,
4934,05/25/22 09:00:00 午後,26.231,,,,
4935,05/25/22 10:00:00 午後,26.256,,,,
4936,05/25/22 11:00:00 午後,26.378,,,,
4937,05/26/22 12:00:00 午前,26.451,,,,
4938,05/26/22 01:00:00 午前,26.475,,,,
4939,05/26/22 02:00:00 午前,26.304,,,,
4940,05/26/22 03:00:00 午前,26.256,,,,
4941,05/26/22 04:00:00 午前,26.28,,,,
4942,05/26/22 05:00:00 午前,26.28,,,,
4943,05/26/22 06:00:00 午前,26.28,,,,
4944,05/26/22 07:00:00 午前,26.207,,,,
4945,05/26/22 08:00:00 午前,26.182,,,,
4946,05/26/22 09:00:00 午前,26.207,,,,
4947,05/26/22 10:00:00 午前,26.378,,,,
4948,05/26/22 11:00:00 午前,26.5,,,,
4949,05/26/22 12:00:00 午後,26.622,,,,
4950,05/26/22 01:00:00 午後,26.72,,,,
4951,05/26/22 02:00:00 午後,26.646,,,,
4952,05/26/22 03:00:00 午後,26.426,,,,
