プロット タイトル: site07_spot005_2021,,
#,月/日/年　時刻,"温度, °C (LGR S/N: 20280582, SEN S/N: 20280582)"
15929,11/02/21 06:00:00 午前,25.987
15930,11/02/21 06:30:00 午前,25.963
15931,11/02/21 07:00:00 午前,25.963
15932,11/02/21 07:30:00 午前,25.939
15933,11/02/21 08:00:00 午前,25.987
15934,11/02/21 08:30:00 午前,25.963
15935,11/02/21 09:00:00 午前,25.963
15936,11/02/21 09:30:00 午前,26.012
15937,11/02/21 10:00:00 午前,26.158
15938,11/02/21 10:30:00 午前,26.207
15939,11/02/21 11:00:00 午前,26.231
15940,11/02/21 11:30:00 午前,26.182
15941,11/02/21 12:00:00 午後,26.231
15942,11/02/21 12:30:00 午後,26.207
15943,11/02/21 01:00:00 午後,26.207
15944,11/02/21 01:30:00 午後,26.158
15945,11/02/21 02:00:00 午後,26.158
15946,11/02/21 02:30:00 午後,26.134
15947,11/02/21 03:00:00 午後,26.134
15948,11/02/21 03:30:00 午後,26.109
15949,11/02/21 04:00:00 午後,26.134
15950,11/02/21 04:30:00 午後,26.085
15951,11/02/21 05:00:00 午後,26.036
15952,11/02/21 05:30:00 午後,26.012
15953,11/02/21 06:00:00 午後,25.987
15954,11/02/21 06:30:00 午後,25.963
15955,11/02/21 07:00:00 午後,25.89
15956,11/02/21 07:30:00 午後,25.939
15957,11/02/21 08:00:00 午後,25.914
15958,11/02/21 08:30:00 午後,25.914
15959,11/02/21 09:00:00 午後,25.89
15960,11/02/21 09:30:00 午後,25.841
15961,11/02/21 10:00:00 午後,25.866
15962,11/02/21 10:30:00 午後,25.939
15963,11/02/21 11:00:00 午後,25.963
15964,11/02/21 11:30:00 午後,25.987
15965,11/03/21 12:00:00 午前,26.012
15966,11/03/21 12:30:00 午前,26.012
15967,11/03/21 01:00:00 午前,26.012
15968,11/03/21 01:30:00 午前,25.987
15969,11/03/21 02:00:00 午前,25.963
15970,11/03/21 02:30:00 午前,25.914
15971,11/03/21 03:00:00 午前,25.914
15972,11/03/21 03:30:00 午前,25.89
15973,11/03/21 04:00:00 午前,25.89
15974,11/03/21 04:30:00 午前,25.89
15975,11/03/21 05:00:00 午前,25.866
15976,11/03/21 05:30:00 午前,25.866
15977,11/03/21 06:00:00 午前,25.841
15978,11/03/21 06:30:00 午前,25.817
15979,11/03/21 07:00:00 午前,25.817
15980,11/03/21 07:30:00 午前,25.768
15981,11/03/21 08:00:00 午前,25.817
15982,11/03/21 08:30:00 午前,25.914
15983,11/03/21 09:00:00 午前,25.914
15984,11/03/21 09:30:00 午前,25.963
15985,11/03/21 10:00:00 午前,26.085
15986,11/03/21 10:30:00 午前,26.109
15987,11/03/21 11:00:00 午前,26.109
15988,11/03/21 11:30:00 午前,26.012
15989,11/03/21 12:00:00 午後,26.061
15990,11/03/21 12:30:00 午後,26.012
15991,11/03/21 01:00:00 午後,26.134
15992,11/03/21 01:30:00 午後,26.085
15993,11/03/21 02:00:00 午後,26.134
15994,11/03/21 02:30:00 午後,26.158
15995,11/03/21 03:00:00 午後,26.109
15996,11/03/21 03:30:00 午後,26.231
15997,11/03/21 04:00:00 午後,26.061
15998,11/03/21 04:30:00 午後,26.012
15999,11/03/21 05:00:00 午後,26.012
16000,11/03/21 05:30:00 午後,25.963
16001,11/03/21 06:00:00 午後,25.939
16002,11/03/21 06:30:00 午後,25.914
16003,11/03/21 07:00:00 午後,25.89
16004,11/03/21 07:30:00 午後,25.866
16005,11/03/21 08:00:00 午後,25.866
16006,11/03/21 08:30:00 午後,25.841
16007,11/03/21 09:00:00 午後,25.793
16008,11/03/21 09:30:00 午後,25.744
16009,11/03/21 10:00:00 午後,25.744
16010,11/03/21 10:30:00 午後,25.768
16011,11/03/21 11:00:00 午後,25.841
16012,11/03/21 11:30:00 午後,25.866
16013,11/04/21 12:00:00 午前,25.866
16014,11/04/21 12:30:00 午前,25.841
16015,11/04/21 01:00:00 午前,25.841
16016,11/04/21 01:30:00 午前,25.817
16017,11/04/21 02:00:00 午前,25.768
16018,11/04/21 02:30:00 午前,25.695
16019,11/04/21 03:00:00 午前,25.72
16020,11/04/21 03:30:00 午前,25.744
16021,11/04/21 04:00:00 午前,25.768
16022,11/04/21 04:30:00 午前,25.72
16023,11/04/21 05:00:00 午前,25.744
16024,11/04/21 05:30:00 午前,25.744
16025,11/04/21 06:00:00 午前,25.768
16026,11/04/21 06:30:00 午前,25.744
16027,11/04/21 07:00:00 午前,25.744
16028,11/04/21 07:30:00 午前,25.768
16029,11/04/21 08:00:00 午前,25.841
16030,11/04/21 08:30:00 午前,25.89
16031,11/04/21 09:00:00 午前,25.817
16032,11/04/21 09:30:00 午前,25.963
16033,11/04/21 10:00:00 午前,25.987
16034,11/04/21 10:30:00 午前,26.012
16035,11/04/21 11:00:00 午前,26.061
16036,11/04/21 11:30:00 午前,26.036
16037,11/04/21 12:00:00 午後,25.963
16038,11/04/21 12:30:00 午後,25.89
16039,11/04/21 01:00:00 午後,25.914
16040,11/04/21 01:30:00 午後,25.89
16041,11/04/21 02:00:00 午後,25.841
16042,11/04/21 02:30:00 午後,25.866
16043,11/04/21 03:00:00 午後,25.817
16044,11/04/21 03:30:00 午後,25.793
16045,11/04/21 04:00:00 午後,25.768
16046,11/04/21 04:30:00 午後,25.768
16047,11/04/21 05:00:00 午後,25.768
16048,11/04/21 05:30:00 午後,25.768
16049,11/04/21 06:00:00 午後,25.768
16050,11/04/21 06:30:00 午後,25.744
16051,11/04/21 07:00:00 午後,25.72
16052,11/04/21 07:30:00 午後,25.72
16053,11/04/21 08:00:00 午後,25.72
16054,11/04/21 08:30:00 午後,25.72
16055,11/04/21 09:00:00 午後,25.574
16056,11/04/21 09:30:00 午後,25.671
16057,11/04/21 10:00:00 午後,25.623
16058,11/04/21 10:30:00 午後,25.574
16059,11/04/21 11:00:00 午後,25.525
16060,11/04/21 11:30:00 午後,25.598
16061,11/05/21 12:00:00 午前,25.598
16062,11/05/21 12:30:00 午前,25.671
16063,11/05/21 01:00:00 午前,25.671
16064,11/05/21 01:30:00 午前,25.695
16065,11/05/21 02:00:00 午前,25.695
16066,11/05/21 02:30:00 午前,25.647
16067,11/05/21 03:00:00 午前,25.647
16068,11/05/21 03:30:00 午前,25.671
16069,11/05/21 04:00:00 午前,25.671
16070,11/05/21 04:30:00 午前,25.671
16071,11/05/21 05:00:00 午前,25.647
16072,11/05/21 05:30:00 午前,25.623
16073,11/05/21 06:00:00 午前,25.623
16074,11/05/21 06:30:00 午前,25.574
16075,11/05/21 07:00:00 午前,25.598
16076,11/05/21 07:30:00 午前,25.623
16077,11/05/21 08:00:00 午前,25.695
16078,11/05/21 08:30:00 午前,25.695
16079,11/05/21 09:00:00 午前,25.671
16080,11/05/21 09:30:00 午前,25.72
16081,11/05/21 10:00:00 午前,25.841
16082,11/05/21 10:30:00 午前,25.987
16083,11/05/21 11:00:00 午前,25.89
16084,11/05/21 11:30:00 午前,25.866
16085,11/05/21 12:00:00 午後,25.866
16086,11/05/21 12:30:00 午後,25.866
16087,11/05/21 01:00:00 午後,25.841
16088,11/05/21 01:30:00 午後,25.963
16089,11/05/21 02:00:00 午後,25.866
16090,11/05/21 02:30:00 午後,25.841
16091,11/05/21 03:00:00 午後,25.817
16092,11/05/21 03:30:00 午後,25.768
16093,11/05/21 04:00:00 午後,25.72
16094,11/05/21 04:30:00 午後,25.72
16095,11/05/21 05:00:00 午後,25.744
16096,11/05/21 05:30:00 午後,25.768
16097,11/05/21 06:00:00 午後,25.744
16098,11/05/21 06:30:00 午後,25.793
16099,11/05/21 07:00:00 午後,25.768
16100,11/05/21 07:30:00 午後,25.768
16101,11/05/21 08:00:00 午後,25.744
16102,11/05/21 08:30:00 午後,25.695
16103,11/05/21 09:00:00 午後,25.671
16104,11/05/21 09:30:00 午後,25.598
16105,11/05/21 10:00:00 午後,25.671
16106,11/05/21 10:30:00 午後,25.671
16107,11/05/21 11:00:00 午後,25.501
16108,11/05/21 11:30:00 午後,25.331
16109,11/06/21 12:00:00 午前,25.38
16110,11/06/21 12:30:00 午前,25.647
16111,11/06/21 01:00:00 午前,25.72
16112,11/06/21 01:30:00 午前,25.695
16113,11/06/21 02:00:00 午前,25.598
16114,11/06/21 02:30:00 午前,25.574
16115,11/06/21 03:00:00 午前,25.647
16116,11/06/21 03:30:00 午前,25.695
16117,11/06/21 04:00:00 午前,25.647
16118,11/06/21 04:30:00 午前,25.695
16119,11/06/21 05:00:00 午前,25.695
16120,11/06/21 05:30:00 午前,25.671
16121,11/06/21 06:00:00 午前,25.671
16122,11/06/21 06:30:00 午前,25.695
16123,11/06/21 07:00:00 午前,25.671
16124,11/06/21 07:30:00 午前,25.671
16125,11/06/21 08:00:00 午前,25.574
16126,11/06/21 08:30:00 午前,25.283
16127,11/06/21 09:00:00 午前,25.404
16128,11/06/21 09:30:00 午前,25.428
16129,11/06/21 10:00:00 午前,25.404
16130,11/06/21 10:30:00 午前,25.501
16131,11/06/21 11:00:00 午前,25.477
16132,11/06/21 11:30:00 午前,25.355
16133,11/06/21 12:00:00 午後,25.477
16134,11/06/21 12:30:00 午後,25.55
16135,11/06/21 01:00:00 午後,25.695
16136,11/06/21 01:30:00 午後,25.866
16137,11/06/21 02:00:00 午後,25.89
16138,11/06/21 02:30:00 午後,25.866
16139,11/06/21 03:00:00 午後,25.817
16140,11/06/21 03:30:00 午後,25.768
16141,11/06/21 04:00:00 午後,25.744
16142,11/06/21 04:30:00 午後,25.744
16143,11/06/21 05:00:00 午後,25.72
16144,11/06/21 05:30:00 午後,25.768
16145,11/06/21 06:00:00 午後,25.768
16146,11/06/21 06:30:00 午後,25.72
16147,11/06/21 07:00:00 午後,25.72
16148,11/06/21 07:30:00 午後,25.72
16149,11/06/21 08:00:00 午後,25.72
16150,11/06/21 08:30:00 午後,25.744
16151,11/06/21 09:00:00 午後,25.768
16152,11/06/21 09:30:00 午後,25.768
16153,11/06/21 10:00:00 午後,25.744
16154,11/06/21 10:30:00 午後,25.695
16155,11/06/21 11:00:00 午後,25.671
16156,11/06/21 11:30:00 午後,25.72
16157,11/07/21 12:00:00 午前,25.987
16158,11/07/21 12:30:00 午前,26.158
16159,11/07/21 01:00:00 午前,26.207
16160,11/07/21 01:30:00 午前,26.182
16161,11/07/21 02:00:00 午前,26.158
16162,11/07/21 02:30:00 午前,26.158
16163,11/07/21 03:00:00 午前,26.158
16164,11/07/21 03:30:00 午前,26.134
16165,11/07/21 04:00:00 午前,26.158
16166,11/07/21 04:30:00 午前,26.134
16167,11/07/21 05:00:00 午前,26.134
16168,11/07/21 05:30:00 午前,26.109
16169,11/07/21 06:00:00 午前,26.085
16170,11/07/21 06:30:00 午前,26.061
16171,11/07/21 07:00:00 午前,26.012
16172,11/07/21 07:30:00 午前,25.963
16173,11/07/21 08:00:00 午前,25.963
16174,11/07/21 08:30:00 午前,25.963
16175,11/07/21 09:00:00 午前,25.963
16176,11/07/21 09:30:00 午前,26.012
16177,11/07/21 10:00:00 午前,26.085
16178,11/07/21 10:30:00 午前,26.158
16179,11/07/21 11:00:00 午前,26.231
16180,11/07/21 11:30:00 午前,26.304
16181,11/07/21 12:00:00 午後,26.304
16182,11/07/21 12:30:00 午後,26.304
16183,11/07/21 01:00:00 午後,26.28
16184,11/07/21 01:30:00 午後,26.231
16185,11/07/21 02:00:00 午後,26.182
16186,11/07/21 02:30:00 午後,26.182
16187,11/07/21 03:00:00 午後,26.158
16188,11/07/21 03:30:00 午後,26.109
16189,11/07/21 04:00:00 午後,26.109
16190,11/07/21 04:30:00 午後,26.061
16191,11/07/21 05:00:00 午後,26.036
16192,11/07/21 05:30:00 午後,26.012
16193,11/07/21 06:00:00 午後,26.012
16194,11/07/21 06:30:00 午後,26.012
16195,11/07/21 07:00:00 午後,25.987
16196,11/07/21 07:30:00 午後,25.963
16197,11/07/21 08:00:00 午後,25.963
16198,11/07/21 08:30:00 午後,25.963
16199,11/07/21 09:00:00 午後,25.963
16200,11/07/21 09:30:00 午後,25.963
16201,11/07/21 10:00:00 午後,25.914
16202,11/07/21 10:30:00 午後,25.914
16203,11/07/21 11:00:00 午後,25.89
16204,11/07/21 11:30:00 午後,25.817
16205,11/08/21 12:00:00 午前,25.817
16206,11/08/21 12:30:00 午前,25.793
16207,11/08/21 01:00:00 午前,25.72
16208,11/08/21 01:30:00 午前,25.623
16209,11/08/21 02:00:00 午前,25.525
16210,11/08/21 02:30:00 午前,25.671
16211,11/08/21 03:00:00 午前,25.695
16212,11/08/21 03:30:00 午前,25.671
16213,11/08/21 04:00:00 午前,25.671
16214,11/08/21 04:30:00 午前,25.623
16215,11/08/21 05:00:00 午前,25.598
16216,11/08/21 05:30:00 午前,25.574
16217,11/08/21 06:00:00 午前,25.55
16218,11/08/21 06:30:00 午前,25.598
16219,11/08/21 07:00:00 午前,25.647
16220,11/08/21 07:30:00 午前,25.671
16221,11/08/21 08:00:00 午前,25.671
16222,11/08/21 08:30:00 午前,25.647
16223,11/08/21 09:00:00 午前,25.671
16224,11/08/21 09:30:00 午前,25.671
16225,11/08/21 10:00:00 午前,25.695
16226,11/08/21 10:30:00 午前,25.744
16227,11/08/21 11:00:00 午前,25.768
16228,11/08/21 11:30:00 午前,25.817
16229,11/08/21 12:00:00 午後,25.768
16230,11/08/21 12:30:00 午後,25.598
16231,11/08/21 01:00:00 午後,25.671
16232,11/08/21 01:30:00 午後,25.598
16233,11/08/21 02:00:00 午後,25.574
16234,11/08/21 02:30:00 午後,25.623
16235,11/08/21 03:00:00 午後,25.647
16236,11/08/21 03:30:00 午後,25.623
16237,11/08/21 04:00:00 午後,25.72
16238,11/08/21 04:30:00 午後,25.744
16239,11/08/21 05:00:00 午後,25.744
16240,11/08/21 05:30:00 午後,25.72
16241,11/08/21 06:00:00 午後,25.695
16242,11/08/21 06:30:00 午後,25.671
16243,11/08/21 07:00:00 午後,25.671
16244,11/08/21 07:30:00 午後,25.623
16245,11/08/21 08:00:00 午後,25.623
16246,11/08/21 08:30:00 午後,25.598
16247,11/08/21 09:00:00 午後,25.574
16248,11/08/21 09:30:00 午後,25.574
16249,11/08/21 10:00:00 午後,25.55
16250,11/08/21 10:30:00 午後,25.525
16251,11/08/21 11:00:00 午後,25.525
16252,11/08/21 11:30:00 午後,25.501
16253,11/09/21 12:00:00 午前,25.453
16254,11/09/21 12:30:00 午前,25.404
16255,11/09/21 01:00:00 午前,25.307
16256,11/09/21 01:30:00 午前,25.38
16257,11/09/21 02:00:00 午前,25.574
16258,11/09/21 02:30:00 午前,25.55
16259,11/09/21 03:00:00 午前,25.501
16260,11/09/21 03:30:00 午前,25.477
16261,11/09/21 04:00:00 午前,25.477
16262,11/09/21 04:30:00 午前,25.574
16263,11/09/21 05:00:00 午前,25.525
16264,11/09/21 05:30:00 午前,25.501
16265,11/09/21 06:00:00 午前,25.525
16266,11/09/21 06:30:00 午前,25.501
16267,11/09/21 07:00:00 午前,25.428
16268,11/09/21 07:30:00 午前,25.404
16269,11/09/21 08:00:00 午前,25.453
16270,11/09/21 08:30:00 午前,25.477
16271,11/09/21 09:00:00 午前,25.453
16272,11/09/21 09:30:00 午前,25.428
16273,11/09/21 10:00:00 午前,25.355
16274,11/09/21 10:30:00 午前,25.355
16275,11/09/21 11:00:00 午前,25.38
16276,11/09/21 11:30:00 午前,25.38
16277,11/09/21 12:00:00 午後,25.38
16278,11/09/21 12:30:00 午後,25.38
16279,11/09/21 01:00:00 午後,25.38
16280,11/09/21 01:30:00 午後,25.38
16281,11/09/21 02:00:00 午後,25.38
16282,11/09/21 02:30:00 午後,25.501
16283,11/09/21 03:00:00 午後,25.647
16284,11/09/21 03:30:00 午後,25.671
16285,11/09/21 04:00:00 午後,25.647
16286,11/09/21 04:30:00 午後,25.623
16287,11/09/21 05:00:00 午後,25.598
16288,11/09/21 05:30:00 午後,25.574
16289,11/09/21 06:00:00 午後,25.525
16290,11/09/21 06:30:00 午後,25.477
16291,11/09/21 07:00:00 午後,25.477
16292,11/09/21 07:30:00 午後,25.404
16293,11/09/21 08:00:00 午後,25.38
16294,11/09/21 08:30:00 午後,25.38
16295,11/09/21 09:00:00 午後,25.38
16296,11/09/21 09:30:00 午後,25.331
16297,11/09/21 10:00:00 午後,25.307
16298,11/09/21 10:30:00 午後,25.162
16299,11/09/21 11:00:00 午後,25.162
16300,11/09/21 11:30:00 午後,25.186
16301,11/10/21 12:00:00 午前,25.21
16302,11/10/21 12:30:00 午前,25.186
16303,11/10/21 01:00:00 午前,25.137
16304,11/10/21 01:30:00 午前,25.162
16305,11/10/21 02:00:00 午前,25.016
16306,11/10/21 02:30:00 午前,24.919
16307,11/10/21 03:00:00 午前,24.895
16308,11/10/21 03:30:00 午前,24.944
16309,11/10/21 04:00:00 午前,25.137
16310,11/10/21 04:30:00 午前,25.137
16311,11/10/21 05:00:00 午前,25.186
16312,11/10/21 05:30:00 午前,25.137
16313,11/10/21 06:00:00 午前,25.089
16314,11/10/21 06:30:00 午前,25.065
16315,11/10/21 07:00:00 午前,25.016
16316,11/10/21 07:30:00 午前,24.992
16317,11/10/21 08:00:00 午前,25.065
16318,11/10/21 08:30:00 午前,24.992
16319,11/10/21 09:00:00 午前,25.065
16320,11/10/21 09:30:00 午前,25.113
16321,11/10/21 10:00:00 午前,25.162
16322,11/10/21 10:30:00 午前,25.186
16323,11/10/21 11:00:00 午前,25.186
16324,11/10/21 11:30:00 午前,25.186
16325,11/10/21 12:00:00 午後,25.186
16326,11/10/21 12:30:00 午後,25.283
16327,11/10/21 01:00:00 午後,25.283
16328,11/10/21 01:30:00 午後,25.307
16329,11/10/21 02:00:00 午後,25.307
16330,11/10/21 02:30:00 午後,25.307
16331,11/10/21 03:00:00 午後,25.234
16332,11/10/21 03:30:00 午後,25.21
16333,11/10/21 04:00:00 午後,25.331
16334,11/10/21 04:30:00 午後,25.38
16335,11/10/21 05:00:00 午後,25.331
16336,11/10/21 05:30:00 午後,25.307
16337,11/10/21 06:00:00 午後,25.283
16338,11/10/21 06:30:00 午後,25.283
16339,11/10/21 07:00:00 午後,25.307
16340,11/10/21 07:30:00 午後,25.283
16341,11/10/21 08:00:00 午後,25.234
16342,11/10/21 08:30:00 午後,25.186
16343,11/10/21 09:00:00 午後,25.21
16344,11/10/21 09:30:00 午後,25.21
16345,11/10/21 10:00:00 午後,25.21
16346,11/10/21 10:30:00 午後,25.137
16347,11/10/21 11:00:00 午後,25.137
16348,11/10/21 11:30:00 午後,25.113
16349,11/11/21 12:00:00 午前,25.089
16350,11/11/21 12:30:00 午前,25.089
16351,11/11/21 01:00:00 午前,25.065
16352,11/11/21 01:30:00 午前,24.847
16353,11/11/21 02:00:00 午前,25.016
16354,11/11/21 02:30:00 午前,24.992
16355,11/11/21 03:00:00 午前,24.871
16356,11/11/21 03:30:00 午前,24.677
16357,11/11/21 04:00:00 午前,24.581
16358,11/11/21 04:30:00 午前,24.726
16359,11/11/21 05:00:00 午前,24.823
16360,11/11/21 05:30:00 午前,24.968
16361,11/11/21 06:00:00 午前,24.944
16362,11/11/21 06:30:00 午前,24.992
16363,11/11/21 07:00:00 午前,25.016
16364,11/11/21 07:30:00 午前,25.04
16365,11/11/21 08:00:00 午前,25.016
16366,11/11/21 08:30:00 午前,25.016
16367,11/11/21 09:00:00 午前,25.04
16368,11/11/21 09:30:00 午前,25.113
16369,11/11/21 10:00:00 午前,25.137
16370,11/11/21 10:30:00 午前,25.162
16371,11/11/21 11:00:00 午前,25.21
16372,11/11/21 11:30:00 午前,25.186
16373,11/11/21 12:00:00 午後,25.21
16374,11/11/21 12:30:00 午後,25.258
16375,11/11/21 01:00:00 午後,25.186
16376,11/11/21 01:30:00 午後,25.186
16377,11/11/21 02:00:00 午後,25.258
16378,11/11/21 02:30:00 午後,25.234
16379,11/11/21 03:00:00 午後,25.21
16380,11/11/21 03:30:00 午後,25.186
16381,11/11/21 04:00:00 午後,25.186
16382,11/11/21 04:30:00 午後,25.113
16383,11/11/21 05:00:00 午後,25.065
16384,11/11/21 05:30:00 午後,24.992
16385,11/11/21 06:00:00 午後,24.944
16386,11/11/21 06:30:00 午後,24.919
16387,11/11/21 07:00:00 午後,24.944
16388,11/11/21 07:30:00 午後,25.016
16389,11/11/21 08:00:00 午後,24.992
16390,11/11/21 08:30:00 午後,24.919
16391,11/11/21 09:00:00 午後,24.871
16392,11/11/21 09:30:00 午後,24.798
16393,11/11/21 10:00:00 午後,24.992
16394,11/11/21 10:30:00 午後,24.992
16395,11/11/21 11:00:00 午後,25.016
16396,11/11/21 11:30:00 午後,25.016
16397,11/12/21 12:00:00 午前,24.992
16398,11/12/21 12:30:00 午前,24.968
16399,11/12/21 01:00:00 午前,24.871
16400,11/12/21 01:30:00 午前,24.847
16401,11/12/21 02:00:00 午前,24.895
16402,11/12/21 02:30:00 午前,24.847
16403,11/12/21 03:00:00 午前,24.774
16404,11/12/21 03:30:00 午前,24.798
16405,11/12/21 04:00:00 午前,24.75
16406,11/12/21 04:30:00 午前,24.629
16407,11/12/21 05:00:00 午前,24.629
16408,11/12/21 05:30:00 午前,24.726
16409,11/12/21 06:00:00 午前,24.798
16410,11/12/21 06:30:00 午前,24.919
16411,11/12/21 07:00:00 午前,24.944
16412,11/12/21 07:30:00 午前,24.992
16413,11/12/21 08:00:00 午前,25.04
16414,11/12/21 08:30:00 午前,25.04
16415,11/12/21 09:00:00 午前,25.04
16416,11/12/21 09:30:00 午前,25.089
16417,11/12/21 10:00:00 午前,25.113
16418,11/12/21 10:30:00 午前,25.162
16419,11/12/21 11:00:00 午前,25.234
16420,11/12/21 11:30:00 午前,25.258
16421,11/12/21 12:00:00 午後,25.258
16422,11/12/21 12:30:00 午後,25.234
16423,11/12/21 01:00:00 午後,25.283
16424,11/12/21 01:30:00 午後,25.258
16425,11/12/21 02:00:00 午後,25.21
16426,11/12/21 02:30:00 午後,25.186
16427,11/12/21 03:00:00 午後,25.113
16428,11/12/21 03:30:00 午後,25.113
16429,11/12/21 04:00:00 午後,25.089
16430,11/12/21 04:30:00 午後,25.065
16431,11/12/21 05:00:00 午後,25.04
16432,11/12/21 05:30:00 午後,25.016
16433,11/12/21 06:00:00 午後,24.944
16434,11/12/21 06:30:00 午後,24.919
16435,11/12/21 07:00:00 午後,24.871
16436,11/12/21 07:30:00 午後,24.798
16437,11/12/21 08:00:00 午後,24.75
16438,11/12/21 08:30:00 午後,24.702
16439,11/12/21 09:00:00 午後,24.653
16440,11/12/21 09:30:00 午後,24.605
16441,11/12/21 10:00:00 午後,24.629
16442,11/12/21 10:30:00 午後,24.798
16443,11/12/21 11:00:00 午後,24.798
16444,11/12/21 11:30:00 午後,24.823
16445,11/13/21 12:00:00 午前,24.823
16446,11/13/21 12:30:00 午前,24.871
16447,11/13/21 01:00:00 午前,24.847
16448,11/13/21 01:30:00 午前,24.847
16449,11/13/21 02:00:00 午前,24.847
16450,11/13/21 02:30:00 午前,24.847
16451,11/13/21 03:00:00 午前,24.847
16452,11/13/21 03:30:00 午前,24.823
16453,11/13/21 04:00:00 午前,24.798
