プロット タイトル: site21_spot013_2023,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20054305, SEN S/N: 20054305, LBL: ℃)",カプラー取り外し (LGR S/N: 20054305),カプラー取り付け (LGR S/N: 20054305),ホスト接続 (LGR S/N: 20054305),停止済み (LGR S/N: 20054305),ファイルの終わり (LGR S/N: 20054305)
5220,07/15/23 09:00:00 午後,22.011,,,,,
5221,07/15/23 10:00:00 午後,21.843,,,,,
5222,07/15/23 11:00:00 午後,21.509,,,,,
5223,07/16/23 12:00:00 午前,21.413,,,,,
5224,07/16/23 01:00:00 午前,21.366,,,,,
5225,07/16/23 02:00:00 午前,21.533,,,,,
5226,07/16/23 03:00:00 午前,21.748,,,,,
5227,07/16/23 04:00:00 午前,21.246,,,,,
5228,07/16/23 05:00:00 午前,20.317,,,,,
5229,07/16/23 06:00:00 午前,20.126,,,,,
5230,07/16/23 07:00:00 午前,20.341,,,,,
5231,07/16/23 08:00:00 午前,20.96,,,,,
5232,07/16/23 09:00:00 午前,20.865,,,,,
5233,07/16/23 10:00:00 午前,20.913,,,,,
5234,07/16/23 11:00:00 午前,21.366,,,,,
5235,07/16/23 12:00:00 午後,21.7,,,,,
5236,07/16/23 01:00:00 午後,22.058,,,,,
5237,07/16/23 02:00:00 午後,22.25,,,,,
5238,07/16/23 03:00:00 午後,22.369,,,,,
5239,07/16/23 04:00:00 午後,22.537,,,,,
5240,07/16/23 05:00:00 午後,22.513,,,,,
5241,07/16/23 06:00:00 午後,22.058,,,,,
5242,07/16/23 07:00:00 午後,21.7,,,,,
5243,07/16/23 08:00:00 午後,21.724,,,,,
5244,07/16/23 09:00:00 午後,21.819,,,,,
5245,07/16/23 10:00:00 午後,21.843,,,,,
5246,07/16/23 11:00:00 午後,22.154,,,,,
5247,07/17/23 12:00:00 午前,22.681,,,,,
5248,07/17/23 01:00:00 午前,22.657,,,,,
5249,07/17/23 02:00:00 午前,22.441,,,,,
5250,07/17/23 03:00:00 午前,22.202,,,,,
5251,07/17/23 04:00:00 午前,21.7,,,,,
5252,07/17/23 05:00:00 午前,21.628,,,,,
5253,07/17/23 06:00:00 午前,21.772,,,,,
5254,07/17/23 07:00:00 午前,22.106,,,,,
5255,07/17/23 08:00:00 午前,22.298,,,,,
5256,07/17/23 09:00:00 午前,21.819,,,,,
5257,07/17/23 10:00:00 午前,21.533,,,,,
5258,07/17/23 11:00:00 午前,22.226,,,,,
5259,07/17/23 12:00:00 午後,21.915,,,,,
5260,07/17/23 01:00:00 午後,21.318,,,,,
5261,07/17/23 02:00:00 午後,22.417,,,,,
5262,07/17/23 03:00:00 午後,22.489,,,,,
5263,07/17/23 04:00:00 午後,22.082,,,,,
5264,07/17/23 05:00:00 午後,21.604,,,,,
5265,07/17/23 06:00:00 午後,21.604,,,,,
5266,07/17/23 07:00:00 午後,22.154,,,,,
5267,07/17/23 08:00:00 午後,21.748,,,,,
5268,07/17/23 09:00:00 午後,21.199,,,,,
5269,07/17/23 10:00:00 午後,21.7,,,,,
5270,07/17/23 11:00:00 午後,21.461,,,,,
5271,07/18/23 12:00:00 午前,21.246,,,,,
5272,07/18/23 01:00:00 午前,21.39,,,,,
5273,07/18/23 02:00:00 午前,21.294,,,,,
5274,07/18/23 03:00:00 午前,21.366,,,,,
5275,07/18/23 04:00:00 午前,20.96,,,,,
5276,07/18/23 05:00:00 午前,20.698,,,,,
5277,07/18/23 06:00:00 午前,20.174,,,,,
5278,07/18/23 07:00:00 午前,20.174,,,,,
5279,07/18/23 08:00:00 午前,20.841,,,,,
5280,07/18/23 09:00:00 午前,21.342,,,,,
5281,07/18/23 10:00:00 午前,21.342,,,,,
5282,07/18/23 11:00:00 午前,21.437,,,,,
5283,07/18/23 12:00:00 午後,21.151,,,,,
5284,07/18/23 01:00:00 午後,20.46,,,,,
5285,07/18/23 02:00:00 午後,20.841,,,,,
5286,07/18/23 03:00:00 午後,21.175,,,,,
5287,07/18/23 04:00:00 午後,21.175,,,,,
5288,07/18/23 05:00:00 午後,21.915,,,,,
5289,07/18/23 06:00:00 午後,22.058,,,,,
5290,07/18/23 07:00:00 午後,22.034,,,,,
5291,07/18/23 08:00:00 午後,21.795,,,,,
5292,07/18/23 09:00:00 午後,21.604,,,,,
5293,07/18/23 10:00:00 午後,21.27,,,,,
5294,07/18/23 11:00:00 午後,21.867,,,,,
5295,07/19/23 12:00:00 午前,21.199,,,,,
5296,07/19/23 01:00:00 午前,21.39,,,,,
5297,07/19/23 02:00:00 午前,20.77,,,,,
5298,07/19/23 03:00:00 午前,20.198,,,,,
5299,07/19/23 04:00:00 午前,20.126,,,,,
5300,07/19/23 05:00:00 午前,20.269,,,,,
5301,07/19/23 06:00:00 午前,20.388,,,,,
5302,07/19/23 07:00:00 午前,20.46,,,,,
5303,07/19/23 08:00:00 午前,20.936,,,,,
5304,07/19/23 09:00:00 午前,21.127,,,,,
5305,07/19/23 10:00:00 午前,21.008,,,,,
5306,07/19/23 11:00:00 午前,21.032,,,,,
5307,07/19/23 12:00:00 午後,20.079,,,,,
5308,07/19/23 01:00:00 午後,19.841,,,,,
5309,07/19/23 02:00:00 午後,19.841,,,,,
5310,07/19/23 03:00:00 午後,19.888,,,,,
5311,07/19/23 04:00:00 午後,20.341,,,,,
5312,07/19/23 05:00:00 午後,20.603,,,,,
5313,07/19/23 06:00:00 午後,20.793,,,,,
5314,07/19/23 07:00:00 午後,21.008,,,,,
5315,07/19/23 08:00:00 午後,21.342,,,,,
5316,07/19/23 09:00:00 午後,21.533,,,,,
5317,07/19/23 10:00:00 午後,21.485,,,,,
5318,07/19/23 11:00:00 午後,21.485,,,,,
5319,07/20/23 12:00:00 午前,21.557,,,,,
5320,07/20/23 01:00:00 午前,21.437,,,,,
5321,07/20/23 02:00:00 午前,21.342,,,,,
5322,07/20/23 03:00:00 午前,21.509,,,,,
5323,07/20/23 04:00:00 午前,21.652,,,,,
5324,07/20/23 05:00:00 午前,20.841,,,,,
5325,07/20/23 06:00:00 午前,20.246,,,,,
5326,07/20/23 07:00:00 午前,20.698,,,,,
5327,07/20/23 08:00:00 午前,20.77,,,,,
5328,07/20/23 09:00:00 午前,20.674,,,,,
5329,07/20/23 10:00:00 午前,21.032,,,,,
5330,07/20/23 11:00:00 午前,21.032,,,,,
5331,07/20/23 12:00:00 午後,21.318,,,,,
5332,07/20/23 01:00:00 午後,21.628,,,,,
5333,07/20/23 02:00:00 午後,21.342,,,,,
5334,07/20/23 03:00:00 午後,20.841,,,,,
5335,07/20/23 04:00:00 午後,21.103,,,,,
5336,07/20/23 05:00:00 午後,21.604,,,,,
5337,07/20/23 06:00:00 午後,22.321,,,,,
5338,07/20/23 07:00:00 午後,22.776,,,,,
5339,07/20/23 08:00:00 午後,22.609,,,,,
5340,07/20/23 09:00:00 午後,22.729,,,,,
5341,07/20/23 10:00:00 午後,21.748,,,,,
5342,07/20/23 11:00:00 午後,21.557,,,,,
5343,07/21/23 12:00:00 午前,21.366,,,,,
5344,07/21/23 01:00:00 午前,21.437,,,,,
5345,07/21/23 02:00:00 午前,21.485,,,,,
5346,07/21/23 03:00:00 午前,20.865,,,,,
5347,07/21/23 04:00:00 午前,20.269,,,,,
5348,07/21/23 05:00:00 午前,20.222,,,,,
5349,07/21/23 06:00:00 午前,21.175,,,,,
5350,07/21/23 07:00:00 午前,21.724,,,,,
5351,07/21/23 08:00:00 午前,22.058,,,,,
5352,07/21/23 09:00:00 午前,22.345,,,,,
5353,07/21/23 10:00:00 午前,22.561,,,,,
5354,07/21/23 11:00:00 午前,22.489,,,,,
5355,07/21/23 12:00:00 午後,22.13,,,,,
5356,07/21/23 01:00:00 午後,21.867,,,,,
5357,07/21/23 02:00:00 午後,21.676,,,,,
5358,07/21/23 03:00:00 午後,21.39,,,,,
5359,07/21/23 04:00:00 午後,22.489,,,,,
5360,07/21/23 05:00:00 午後,22.896,,,,,
5361,07/21/23 06:00:00 午後,23.088,,,,,
5362,07/21/23 07:00:00 午後,22.992,,,,,
5363,07/21/23 08:00:00 午後,22.992,,,,,
5364,07/21/23 09:00:00 午後,23.064,,,,,
5365,07/21/23 10:00:00 午後,22.585,,,,,
5366,07/21/23 11:00:00 午後,23.16,,,,,
5367,07/22/23 12:00:00 午前,23.16,,,,,
5368,07/22/23 01:00:00 午前,23.04,,,,,
5369,07/22/23 02:00:00 午前,22.968,,,,,
5370,07/22/23 03:00:00 午前,22.896,,,,,
5371,07/22/23 04:00:00 午前,22.92,,,,,
5372,07/22/23 05:00:00 午前,23.232,,,,,
5373,07/22/23 06:00:00 午前,23.857,,,,,
5374,07/22/23 07:00:00 午前,24.532,,,,,
5375,07/22/23 08:00:00 午前,24.895,,,,,
5376,07/22/23 09:00:00 午前,25.089,,,,,
5377,07/22/23 10:00:00 午前,24.412,,,,,
5378,07/22/23 11:00:00 午前,24.412,,,,,
5379,07/22/23 12:00:00 午後,24.508,,,,,
5380,07/22/23 01:00:00 午後,24.798,,,,,
5381,07/22/23 02:00:00 午後,24.75,,,,,
5382,07/22/23 03:00:00 午後,24.726,,,,,
5383,07/22/23 04:00:00 午後,25.234,,,,,
5384,07/22/23 05:00:00 午後,25.574,,,,,
5385,07/22/23 06:00:00 午後,25.428,,,,,
5386,07/22/23 07:00:00 午後,25.598,,,,,
5387,07/22/23 08:00:00 午後,25.671,,,,,
5388,07/22/23 09:00:00 午後,25.525,,,,,
5389,07/22/23 10:00:00 午後,25.768,,,,,
5390,07/22/23 11:00:00 午後,25.744,,,,,
5391,07/23/23 12:00:00 午前,25.525,,,,,
5392,07/23/23 01:00:00 午前,25.55,,,,,
5393,07/23/23 02:00:00 午前,25.428,,,,,
5394,07/23/23 03:00:00 午前,24.992,,,,,
5395,07/23/23 04:00:00 午前,24.944,,,,,
5396,07/23/23 05:00:00 午前,24.968,,,,,
5397,07/23/23 06:00:00 午前,25.016,,,,,
5398,07/23/23 07:00:00 午前,25.38,,,,,
5399,07/23/23 08:00:00 午前,25.647,,,,,
5400,07/23/23 09:00:00 午前,25.453,,,,,
5401,07/23/23 10:00:00 午前,24.412,,,,,
5402,07/23/23 11:00:00 午前,23.93,,,,,
5403,07/23/23 12:00:00 午後,24.026,,,,,
5404,07/23/23 01:00:00 午後,25.744,,,,,
5405,07/23/23 02:00:00 午後,24.653,,,,,
5406,07/23/23 03:00:00 午後,24.46,,,,,
5407,07/23/23 04:00:00 午後,25.428,,,,,
5408,07/23/23 05:00:00 午後,25.914,,,,,
5409,07/23/23 06:00:00 午後,25.817,,,,,
5410,07/23/23 07:00:00 午後,25.841,,,,,
5411,07/23/23 08:00:00 午後,25.866,,,,,
5412,07/23/23 09:00:00 午後,25.744,,,,,
5413,07/23/23 10:00:00 午後,25.817,,,,,
5414,07/23/23 11:00:00 午後,25.355,,,,,
5415,07/24/23 12:00:00 午前,24.653,,,,,
5416,07/24/23 01:00:00 午前,25.113,,,,,
5417,07/24/23 02:00:00 午前,25.72,,,,,
5418,07/24/23 03:00:00 午前,25.817,,,,,
5419,07/24/23 04:00:00 午前,25.55,,,,,
5420,07/24/23 05:00:00 午前,25.428,,,,,
5421,07/24/23 06:00:00 午前,25.453,,,,,
5422,07/24/23 07:00:00 午前,25.72,,,,,
5423,07/24/23 08:00:00 午前,25.598,,,,,
5424,07/24/23 09:00:00 午前,25.866,,,,,
5425,07/24/23 10:00:00 午前,25.525,,,,,
5426,07/24/23 11:00:00 午前,25.404,,,,,
5427,07/24/23 12:00:00 午後,25.768,,,,,
5428,07/24/23 01:00:00 午後,25.55,,,,,
5429,07/24/23 02:00:00 午後,23.376,,,,,
5430,07/24/23 03:00:00 午後,22.705,,,,,
5431,07/24/23 04:00:00 午後,24.122,,,,,
5432,07/24/23 05:00:00 午後,25.283,,,,,
5433,07/24/23 06:00:00 午後,26.329,,,,,
5434,07/24/23 07:00:00 午後,26.818,,,,,
5435,07/24/23 08:00:00 午後,26.671,,,,,
5436,07/24/23 09:00:00 午後,26.72,,,,,
5437,07/24/23 10:00:00 午後,26.304,,,,,
5438,07/24/23 11:00:00 午後,25.744,,,,,
5439,07/25/23 12:00:00 午前,26.036,,,,,
5440,07/25/23 01:00:00 午前,25.987,,,,,
5441,07/25/23 02:00:00 午前,26.426,,,,,
5442,07/25/23 03:00:00 午前,26.085,,,,,
5443,07/25/23 04:00:00 午前,25.647,,,,,
5444,07/25/23 05:00:00 午前,24.726,,,,,
5445,07/25/23 06:00:00 午前,24.557,,,,,
5446,07/25/23 07:00:00 午前,25.137,,,,,
5447,07/25/23 08:00:00 午前,25.768,,,,,
5448,07/25/23 09:00:00 午前,25.768,,,,,
5449,07/25/23 10:00:00 午前,25.987,,,,,
5450,07/25/23 11:00:00 午前,25.55,,,,,
5451,07/25/23 12:00:00 午後,25.307,,,,,
5452,07/25/23 01:00:00 午後,25.428,,,,,
5453,07/25/23 02:00:00 午後,25.695,,,,,
5454,07/25/23 03:00:00 午後,25.987,,,,,
5455,07/25/23 04:00:00 午後,26.134,,,,,
5456,07/25/23 05:00:00 午後,23.809,,,,,
5457,07/25/23 06:00:00 午後,25.866,,,,,
5458,07/25/23 07:00:00 午後,26.109,,,,,
5459,07/25/23 08:00:00 午後,26.231,,,,,
5460,07/25/23 09:00:00 午後,26.378,,,,,
5461,07/25/23 10:00:00 午後,26.182,,,,,
5462,07/25/23 11:00:00 午後,26.378,,,,,
5463,07/26/23 12:00:00 午前,26.182,,,,,
5464,07/26/23 01:00:00 午前,26.012,,,,,
5465,07/26/23 02:00:00 午前,25.501,,,,,
5466,07/26/23 03:00:00 午前,24.629,,,,,
5467,07/26/23 04:00:00 午前,24.605,,,,,
5468,07/26/23 05:00:00 午前,24.243,,,,,
5469,07/26/23 06:00:00 午前,23.93,,,,,
5470,07/26/23 07:00:00 午前,24.702,,,,,
5471,07/26/23 08:00:00 午前,25.525,,,,,
5472,07/26/23 09:00:00 午前,25.72,,,,,
5473,07/26/23 10:00:00 午前,25.477,,,,,
5474,07/26/23 11:00:00 午前,25.453,,,,,
5475,07/26/23 12:00:00 午後,25.72,,,,,
5476,07/26/23 01:00:00 午後,25.623,,,,,
5477,07/26/23 02:00:00 午後,24.171,,,,,
5478,07/26/23 03:00:00 午後,24.557,,,,,
5479,07/26/23 04:00:00 午後,24.219,,,,,
5480,07/26/23 05:00:00 午後,23.545,,,,,
5481,07/26/23 06:00:00 午後,24.219,,,,,
5482,07/26/23 07:00:00 午後,25.38,,,,,
5483,07/26/23 08:00:00 午後,25.477,,,,,
5484,07/26/23 09:00:00 午後,25.525,,,,,
5485,07/26/23 10:00:00 午後,24.557,,,,,
5486,07/26/23 11:00:00 午後,24.412,,,,,
5487,07/27/23 12:00:00 午前,25.331,,,,,
5488,07/27/23 01:00:00 午前,25.283,,,,,
5489,07/27/23 02:00:00 午前,25.258,,,,,
5490,07/27/23 03:00:00 午前,25.404,,,,,
5491,07/27/23 04:00:00 午前,25.258,,,,,
5492,07/27/23 05:00:00 午前,25.016,,,,,
5493,07/27/23 06:00:00 午前,24.098,,,,,
5494,07/27/23 07:00:00 午前,24.532,,,,,
5495,07/27/23 08:00:00 午前,25.065,,,,,
5496,07/27/23 09:00:00 午前,25.186,,,,,
5497,07/27/23 10:00:00 午前,25.525,,,,,
5498,07/27/23 11:00:00 午前,25.647,,,,,
5499,07/27/23 12:00:00 午後,25.72,,,,,
5500,07/27/23 01:00:00 午後,25.768,,,,,
5501,07/27/23 02:00:00 午後,25.866,,,,,
5502,07/27/23 03:00:00 午後,26.134,,,,,
5503,07/27/23 04:00:00 午後,26.256,,,,,
5504,07/27/23 05:00:00 午後,25.72,,,,,
5505,07/27/23 06:00:00 午後,26.304,,,,,
5506,07/27/23 07:00:00 午後,26.5,,,,,
5507,07/27/23 08:00:00 午後,26.72,,,,,
5508,07/27/23 09:00:00 午後,26.72,,,,,
5509,07/27/23 10:00:00 午後,26.769,,,,,
5510,07/27/23 11:00:00 午後,26.671,,,,,
5511,07/28/23 12:00:00 午前,26.598,,,,,
5512,07/28/23 01:00:00 午前,26.646,,,,,
5513,07/28/23 02:00:00 午前,26.671,,,,,
5514,07/28/23 03:00:00 午前,26.549,,,,,
5515,07/28/23 04:00:00 午前,25.501,,,,,
5516,07/28/23 05:00:00 午前,24.315,,,,,
5517,07/28/23 06:00:00 午前,24.726,,,,,
5518,07/28/23 07:00:00 午前,25.841,,,,,
5519,07/28/23 08:00:00 午前,26.036,,,,,
5520,07/28/23 09:00:00 午前,25.89,,,,,
5521,07/28/23 10:00:00 午前,25.987,,,,,
5522,07/28/23 11:00:00 午前,26.207,,,,,
5523,07/28/23 12:00:00 午後,26.353,,,,,
5524,07/28/23 01:00:00 午後,26.549,,,,,
5525,07/28/23 02:00:00 午後,26.622,,,,,
5526,07/28/23 03:00:00 午後,26.622,,,,,
5527,07/28/23 04:00:00 午後,26.646,,,,,
5528,07/28/23 05:00:00 午後,27.063,,,,,
5529,07/28/23 06:00:00 午後,26.524,,,,,
5530,07/28/23 07:00:00 午後,27.161,,,,,
5531,07/28/23 08:00:00 午後,27.161,,,,,
5532,07/28/23 09:00:00 午後,27.136,,,,,
5533,07/28/23 10:00:00 午後,27.112,,,,,
5534,07/28/23 11:00:00 午後,27.136,,,,,
5535,07/29/23 12:00:00 午前,27.136,,,,,
5536,07/29/23 01:00:00 午前,27.284,,,,,
5537,07/29/23 02:00:00 午前,27.431,,,,,
5538,07/29/23 03:00:00 午前,27.505,,,,,
5539,07/29/23 04:00:00 午前,27.702,,,,,
5540,07/29/23 05:00:00 午前,27.628,,,,,
5541,07/29/23 06:00:00 午前,27.554,,,,,
5542,07/29/23 07:00:00 午前,27.677,,,,,
5543,07/29/23 08:00:00 午前,27.727,,,,,
5544,07/29/23 09:00:00 午前,27.924,,,,,
5545,07/29/23 10:00:00 午前,27.727,,,,,
5546,07/29/23 11:00:00 午前,27.801,,,,,
5547,07/29/23 12:00:00 午後,27.407,,,,,
5548,07/29/23 01:00:00 午後,27.358,,,,,
5549,07/29/23 02:00:00 午後,27.677,,,,,
5550,07/29/23 03:00:00 午後,27.751,,,,,
5551,07/29/23 04:00:00 午後,28.072,,,,,
5552,07/29/23 05:00:00 午後,27.481,,,,,
5553,07/29/23 06:00:00 午後,27.825,,,,,
5554,07/29/23 07:00:00 午後,28.122,,,,,
5555,07/29/23 08:00:00 午後,28.171,,,,,
5556,07/29/23 09:00:00 午後,28.221,,,,,
5557,07/29/23 10:00:00 午後,28.27,,,,,
5558,07/29/23 11:00:00 午後,28.221,,,,,
5559,07/30/23 12:00:00 午前,28.048,,,,,
5560,07/30/23 01:00:00 午前,27.505,,,,,
5561,07/30/23 02:00:00 午前,27.875,,,,,
5562,07/30/23 03:00:00 午前,27.899,,,,,
5563,07/30/23 04:00:00 午前,27.727,,,,,
5564,07/30/23 05:00:00 午前,27.702,,,,,
5565,07/30/23 06:00:00 午前,27.407,,,,,
5566,07/30/23 07:00:00 午前,27.653,,,,,
5567,07/30/23 08:00:00 午前,27.949,,,,,
5568,07/30/23 09:00:00 午前,28.072,,,,,
5569,07/30/23 10:00:00 午前,28.171,,,,,
5570,07/30/23 11:00:00 午前,28.196,,,,,
5571,07/30/23 12:00:00 午後,28.27,,,,,
5572,07/30/23 01:00:00 午後,28.295,,,,,
5573,07/30/23 02:00:00 午後,27.974,,,,,
5574,07/30/23 03:00:00 午後,27.431,,,,,
5575,07/30/23 04:00:00 午後,26.965,,,,,
5576,07/30/23 05:00:00 午後,27.554,,,,,
5577,07/30/23 06:00:00 午後,28.147,,,,,
5578,07/30/23 07:00:00 午後,28.245,,,,,
5579,07/30/23 08:00:00 午後,28.468,,,,,
5580,07/30/23 09:00:00 午後,28.468,,,,,
5581,07/30/23 10:00:00 午後,28.419,,,,,
5582,07/30/23 11:00:00 午後,28.369,,,,,
5583,07/31/23 12:00:00 午前,28.345,,,,,
5584,07/31/23 01:00:00 午前,26.598,,,,,
5585,07/31/23 02:00:00 午前,27.063,,,,,
5586,07/31/23 03:00:00 午前,27.53,,,,,
5587,07/31/23 04:00:00 午前,27.677,,,,,
5588,07/31/23 05:00:00 午前,27.702,,,,,
5589,07/31/23 06:00:00 午前,27.727,,,,,
5590,07/31/23 07:00:00 午前,28.048,,,,,
5591,07/31/23 08:00:00 午前,28.147,,,,,
5592,07/31/23 09:00:00 午前,28.221,,,,,
5593,07/31/23 10:00:00 午前,28.221,,,,,
5594,07/31/23 11:00:00 午前,28.32,,,,,
5595,07/31/23 12:00:00 午後,28.394,,,,,
5596,07/31/23 01:00:00 午後,28.468,,,,,
5597,07/31/23 02:00:00 午後,28.444,,,,,
5598,07/31/23 03:00:00 午後,28.369,,,,,
5599,07/31/23 04:00:00 午後,27.998,,,,,
5600,07/31/23 05:00:00 午後,27.974,,,,,
5601,07/31/23 06:00:00 午後,28.122,,,,,
5602,07/31/23 07:00:00 午後,28.122,,,,,
5603,07/31/23 08:00:00 午後,28.221,,,,,
5604,07/31/23 09:00:00 午後,28.147,,,,,
5605,07/31/23 10:00:00 午後,28.171,,,,,
5606,07/31/23 11:00:00 午後,28.097,,,,,
5607,08/01/23 12:00:00 午前,28.122,,,,,
5608,08/01/23 01:00:00 午前,28.048,,,,,
5609,08/01/23 02:00:00 午前,27.974,,,,,
5610,08/01/23 03:00:00 午前,27.949,,,,,
5611,08/01/23 04:00:00 午前,27.505,,,,,
5612,08/01/23 05:00:00 午前,27.53,,,,,
5613,08/01/23 06:00:00 午前,27.358,,,,,
5614,08/01/23 07:00:00 午前,27.382,,,,,
5615,08/01/23 08:00:00 午前,27.53,,,,,
5616,08/01/23 09:00:00 午前,27.677,,,,,
5617,08/01/23 10:00:00 午前,27.727,,,,,
5618,08/01/23 11:00:00 午前,27.899,,,,,
5619,08/01/23 12:00:00 午後,27.998,,,,,
5620,08/01/23 01:00:00 午後,28.048,,,,,
5621,08/01/23 02:00:00 午後,28.097,,,,,
5622,08/01/23 03:00:00 午後,28.072,,,,,
5623,08/01/23 04:00:00 午後,28.048,,,,,
5624,08/01/23 05:00:00 午後,27.801,,,,,
5625,08/01/23 06:00:00 午後,27.899,,,,,
5626,08/01/23 07:00:00 午後,27.924,,,,,
5627,08/01/23 08:00:00 午後,27.776,,,,,
5628,08/01/23 09:00:00 午後,27.604,,,,,
5629,08/01/23 10:00:00 午後,27.653,,,,,
5630,08/01/23 11:00:00 午後,27.702,,,,,
5631,08/02/23 12:00:00 午前,27.653,,,,,
5632,08/02/23 01:00:00 午前,27.727,,,,,
5633,08/02/23 02:00:00 午前,27.727,,,,,
5634,08/02/23 03:00:00 午前,27.677,,,,,
5635,08/02/23 04:00:00 午前,27.702,,,,,
5636,08/02/23 05:00:00 午前,27.677,,,,,
5637,08/02/23 06:00:00 午前,27.604,,,,,
5638,08/02/23 07:00:00 午前,27.333,,,,,
5639,08/02/23 08:00:00 午前,27.53,,,,,
5640,08/02/23 09:00:00 午前,27.407,,,,,
5641,08/02/23 10:00:00 午前,27.554,,,,,
5642,08/02/23 11:00:00 午前,27.825,,,,,
5643,08/02/23 12:00:00 午後,27.899,,,,,
5644,08/02/23 01:00:00 午後,27.998,,,,,
5645,08/02/23 02:00:00 午後,28.221,,,,,
5646,08/02/23 03:00:00 午後,28.568,,,,,
5647,08/02/23 04:00:00 午後,28.493,,,,,
5648,08/02/23 05:00:00 午後,28.147,,,,,
5649,08/02/23 06:00:00 午後,27.899,,,,,
5650,08/02/23 07:00:00 午後,26.158,,,,,
5651,08/02/23 08:00:00 午後,26.622,,,,,
5652,08/02/23 09:00:00 午後,27.554,,,,,
5653,08/02/23 10:00:00 午後,28.023,,,,,
5654,08/02/23 11:00:00 午後,28.32,,,,,
5655,08/03/23 12:00:00 午前,28.295,,,,,
5656,08/03/23 01:00:00 午前,28.32,,,,,
5657,08/03/23 02:00:00 午前,28.221,,,,,
5658,08/03/23 03:00:00 午前,28.072,,,,,
5659,08/03/23 04:00:00 午前,27.949,,,,,
5660,08/03/23 05:00:00 午前,27.998,,,,,
5661,08/03/23 06:00:00 午前,27.85,,,,,
5662,08/03/23 07:00:00 午前,27.628,,,,,
5663,08/03/23 08:00:00 午前,27.604,,,,,
5664,08/03/23 09:00:00 午前,27.776,,,,,
5665,08/03/23 10:00:00 午前,27.677,,,,,
5666,08/03/23 11:00:00 午前,27.801,,,,,
5667,08/03/23 12:00:00 午後,27.924,,,,,
5668,08/03/23 01:00:00 午後,27.801,,,,,
5669,08/03/23 02:00:00 午後,27.776,,,,,
5670,08/03/23 03:00:00 午後,27.924,,,,,
5671,08/03/23 04:00:00 午後,27.924,,,,,
5672,08/03/23 05:00:00 午後,27.875,,,,,
5673,08/03/23 06:00:00 午後,28.048,,,,,
5674,08/03/23 07:00:00 午後,28.122,,,,,
5675,08/03/23 08:00:00 午後,27.554,,,,,
5676,08/03/23 09:00:00 午後,27.924,,,,,
5677,08/03/23 10:00:00 午後,28.048,,,,,
5678,08/03/23 11:00:00 午後,28.023,,,,,
5679,08/04/23 12:00:00 午前,28.097,,,,,
5680,08/04/23 01:00:00 午前,28.097,,,,,
5681,08/04/23 02:00:00 午前,28.072,,,,,
5682,08/04/23 03:00:00 午前,28.048,,,,,
5683,08/04/23 04:00:00 午前,28.072,,,,,
5684,08/04/23 05:00:00 午前,28.072,,,,,
5685,08/04/23 06:00:00 午前,28.023,,,,,
5686,08/04/23 07:00:00 午前,28.023,,,,,
5687,08/04/23 08:00:00 午前,27.308,,,,,
5688,08/04/23 09:00:00 午前,27.653,,,,,
5689,08/04/23 10:00:00 午前,28.072,,,,,
5690,08/04/23 11:00:00 午前,28.196,,,,,
5691,08/04/23 12:00:00 午後,28.369,,,,,
5692,08/04/23 01:00:00 午後,28.097,,,,,
5693,08/04/23 02:00:00 午後,27.727,,,,,
5694,08/04/23 03:00:00 午後,28.27,,,,,
5695,08/04/23 04:00:00 午後,28.667,,,,,
5696,08/04/23 05:00:00 午後,28.916,,,,,
5697,08/04/23 06:00:00 午後,28.99,,,,,
5698,08/04/23 07:00:00 午後,29.115,,,,,
5699,08/04/23 08:00:00 午後,27.801,,,,,
5700,08/04/23 09:00:00 午後,26.989,,,,,
5701,08/04/23 10:00:00 午後,28.593,,,,,
5702,08/04/23 11:00:00 午後,28.816,,,,,
5703,08/05/23 12:00:00 午前,28.791,,,,,
5704,08/05/23 01:00:00 午前,28.667,,,,,
5705,08/05/23 02:00:00 午前,28.617,,,,,
5706,08/05/23 03:00:00 午前,28.667,,,,,
5707,08/05/23 04:00:00 午前,28.667,,,,,
5708,08/05/23 05:00:00 午前,28.568,,,,,
5709,08/05/23 06:00:00 午前,28.518,,,,,
5710,08/05/23 07:00:00 午前,27.825,,,,,
5711,08/05/23 08:00:00 午前,27.677,,,,,
5712,08/05/23 09:00:00 午前,28.295,,,,,
5713,08/05/23 10:00:00 午前,28.171,,,,,
5714,08/05/23 11:00:00 午前,27.677,,,,,
5715,08/05/23 12:00:00 午後,28.122,,,,,
5716,08/05/23 01:00:00 午後,28.692,,,,,
5717,08/05/23 02:00:00 午後,28.493,,,,,
5718,08/05/23 03:00:00 午後,28.345,,,,,
5719,08/05/23 04:00:00 午後,28.369,,,,,
5720,08/05/23 05:00:00 午後,28.493,,,,,
5721,08/05/23 06:00:00 午後,28.717,,,,,
5722,08/05/23 07:00:00 午後,28.841,,,,,
5723,08/05/23 08:00:00 午後,28.816,,,,,
5724,08/05/23 09:00:00 午後,28.766,,,,,
5725,08/05/23 10:00:00 午後,28.717,,,,,
5726,08/05/23 11:00:00 午後,28.866,,,,,
5727,08/06/23 12:00:00 午前,28.866,,,,,
5728,08/06/23 01:00:00 午前,28.891,,,,,
5729,08/06/23 02:00:00 午前,28.766,,,,,
5730,08/06/23 03:00:00 午前,28.742,,,,,
